SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260804_173014_890,1,Unspecified,2026-08-04T17:30:22.9878666+09:00,8.097147,SessionCreated,
20260804_173014_890,1,Unspecified,2026-08-04T17:30:22.9888666+09:00,8.098224,RecordingStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:31:22.3858666+09:00,67.495161,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:31:25.3968666+09:00,70.505653,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:32:25.4068666+09:00,130.516271,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:32:28.4068666+09:00,133.515628,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:33:28.4178666+09:00,193.526701,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:33:31.4278666+09:00,196.536788,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:34:31.4378666+09:00,256.547406,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:34:34.4378666+09:00,259.547046,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:35:34.4478666+09:00,319.557321,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:35:37.4578666+09:00,322.567424,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:36:37.4688666+09:00,382.578252,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:36:40.4678666+09:00,385.577080,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:37:40.4798666+09:00,445.588586,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:37:43.4898666+09:00,448.599058,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:38:43.5008666+09:00,508.609663,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:38:46.5108666+09:00,511.620017,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:39:46.5218666+09:00,571.631231,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:39:49.5318666+09:00,574.640952,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:40:49.5428666+09:00,634.651653,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:40:52.5528666+09:00,637.662107,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:41:52.5638666+09:00,697.673158,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:41:55.5738666+09:00,700.683346,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:42:55.5848666+09:00,760.694270,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:42:58.5948666+09:00,763.704494,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:43:58.5968666+09:00,823.705524,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:44:01.6058666+09:00,826.714568,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:45:01.6158666+09:00,886.724815,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:45:04.6158666+09:00,889.724679,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:46:04.6258666+09:00,949.734983,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:46:07.6368666+09:00,952.745556,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:47:07.6468666+09:00,1012.756287,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:47:10.6468666+09:00,1015.756064,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:48:10.6488666+09:00,1075.758008,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:48:13.6568666+09:00,1078.765577,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:49:13.6678666+09:00,1138.776541,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:49:16.6778666+09:00,1141.786654,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:50:16.6878666+09:00,1201.797483,DisturbanceStart,
20260804_173014_890,1,Unspecified,2026-08-04T17:50:19.6878666+09:00,1204.797101,DisturbanceEnd,
20260804_173014_890,1,Unspecified,2026-08-04T17:50:32.5718666+09:00,1217.681356,RecordingStop,
