SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260806_132007_298,1,Unspecified,0,2026-08-06T13:21:19.7293633+09:00,2026-08-06T13:21:20.2293633+09:00,72.430676,72.930676,30,30,-0.057699,-0.024174,0.000034,0.000050,0.000023,0.009179,0
20260806_132007_298,1,Unspecified,1,2026-08-06T13:21:20.2293633+09:00,2026-08-06T13:21:20.7293633+09:00,72.930676,73.430676,30,30,-0.053702,-0.019414,0.000003,0.000092,0.000005,0.009745,0
20260806_132007_298,1,Unspecified,2,2026-08-06T13:21:20.7293633+09:00,2026-08-06T13:21:21.2293633+09:00,73.430676,73.930676,31,31,-0.056655,-0.072974,0.000002,0.000002,0.000000,0.001923,0
20260806_132007_298,1,Unspecified,3,2026-08-06T13:21:21.2293633+09:00,2026-08-06T13:21:21.7293633+09:00,73.930676,74.430676,29,29,-0.023386,-0.075055,0.000018,0.000009,-0.000005,0.005197,0
20260806_132007_298,1,Unspecified,4,2026-08-06T13:21:21.7293633+09:00,2026-08-06T13:21:22.2293633+09:00,74.430676,74.930676,30,30,-0.036576,-0.056765,0.000169,0.001042,-0.000202,0.034806,0
20260806_132007_298,1,Unspecified,5,2026-08-06T13:21:22.2293633+09:00,2026-08-06T13:21:22.7293633+09:00,74.930676,75.430676,30,30,-0.061881,-0.034549,0.000003,0.000054,0.000007,0.007588,0
20260806_132007_298,1,Unspecified,6,2026-08-06T13:21:22.7293633+09:00,2026-08-06T13:21:23.2293633+09:00,75.430676,75.930676,30,30,-0.060609,-0.061451,0.000579,0.000795,-0.000380,0.037077,0
20260806_132007_298,1,Unspecified,7,2026-08-06T13:21:23.2293633+09:00,2026-08-06T13:21:23.7293633+09:00,75.930676,76.430676,30,30,-0.050817,-0.060988,0.000721,0.000676,-0.000437,0.037376,0
20260806_132007_298,1,Unspecified,8,2026-08-06T13:21:23.7293633+09:00,2026-08-06T13:21:24.2293633+09:00,76.430676,76.930676,30,30,-0.033218,-0.060755,0.000490,0.000701,-0.000572,0.034501,0
20260806_132007_298,1,Unspecified,9,2026-08-06T13:21:24.2293633+09:00,2026-08-06T13:21:24.7293633+09:00,76.930676,77.430676,30,30,-0.032917,-0.070687,0.000913,0.000742,-0.000808,0.040686,0
20260806_132007_298,1,Unspecified,10,2026-08-06T13:21:24.7293633+09:00,2026-08-06T13:21:25.2293633+09:00,77.430676,77.930676,30,30,-0.005935,-0.058502,0.000100,0.000336,-0.000052,0.020902,0
20260806_132007_298,1,Unspecified,11,2026-08-06T13:21:25.2293633+09:00,2026-08-06T13:21:25.7293633+09:00,77.930676,78.430676,30,30,-0.018336,-0.056844,0.000002,0.000018,0.000001,0.004502,0
20260806_132007_298,1,Unspecified,12,2026-08-06T13:21:25.7293633+09:00,2026-08-06T13:21:26.2293633+09:00,78.430676,78.930676,30,30,-0.017489,-0.060765,0.000002,0.000006,-0.000003,0.002917,0
20260806_132007_298,1,Unspecified,13,2026-08-06T13:21:26.2293633+09:00,2026-08-06T13:21:26.7293633+09:00,78.930676,79.430676,31,31,-0.040988,-0.047692,0.000736,0.000471,-0.000583,0.034732,0
20260806_132007_298,1,Unspecified,14,2026-08-06T13:21:26.7293633+09:00,2026-08-06T13:21:27.2293633+09:00,79.430676,79.930676,29,29,-0.066450,-0.029014,0.000002,0.000006,0.000000,0.002819,0
20260806_132007_298,1,Unspecified,15,2026-08-06T13:21:27.2293633+09:00,2026-08-06T13:21:27.7293633+09:00,79.930676,80.430676,30,30,-0.049863,-0.025493,0.000004,0.000002,0.000002,0.002337,0
