FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
0,0,0,2026-06-17 17:28:27.391,0.0000,0.0000,0.0000,-0.1276,-0.0381,0
1,0,0,2026-06-17 17:28:27.411,-0.0002,-0.0002,0.0001,-0.1311,-0.0379,0
2,0,0,2026-06-17 17:28:27.433,-0.0004,-0.0004,0.0001,-0.1297,-0.0391,0
3,0,0,2026-06-17 17:28:27.443,-0.0005,-0.0004,0.0002,-0.1300,-0.0392,0
4,0,0,2026-06-17 17:28:27.467,-0.0008,-0.0005,0.0002,-0.1302,-0.0399,0
5,0,0,2026-06-17 17:28:27.478,-0.0009,-0.0006,0.0003,-0.1303,-0.0400,0
6,0,0,2026-06-17 17:28:27.499,-0.0012,-0.0005,0.0004,-0.1303,-0.0396,0
7,0,0,2026-06-17 17:28:27.512,-0.0013,-0.0004,0.0005,-0.1303,-0.0401,0
8,0,0,2026-06-17 17:28:27.533,-0.0015,-0.0001,0.0008,-0.1284,-0.0395,0
9,0,0,2026-06-17 17:28:27.544,-0.0016,-0.0001,0.0009,-0.1283,-0.0392,0
10,0,0,2026-06-17 17:28:27.567,-0.0017,-0.0001,0.0012,-0.1283,-0.0393,0
11,0,0,2026-06-17 17:28:27.577,-0.0018,-0.0002,0.0013,-0.1284,-0.0392,0
12,0,0,2026-06-17 17:28:27.600,-0.0018,-0.0005,0.0014,-0.1279,-0.0403,0
13,0,0,2026-06-17 17:28:27.614,-0.0018,-0.0005,0.0014,-0.1277,-0.0384,0
14,0,0,2026-06-17 17:28:27.621,-0.0018,-0.0005,0.0015,-0.1289,-0.0390,0
15,0,0,2026-06-17 17:28:27.645,-0.0018,-0.0006,0.0018,-0.1307,-0.0371,0
16,0,0,2026-06-17 17:28:27.667,-0.0017,-0.0006,0.0020,-0.1294,-0.0405,0
17,0,0,2026-06-17 17:28:27.688,-0.0017,-0.0007,0.0023,-0.1311,-0.0406,0
18,0,0,2026-06-17 17:28:27.700,-0.0017,-0.0007,0.0024,-0.1311,-0.0406,0
19,0,0,2026-06-17 17:28:27.711,-0.0016,-0.0007,0.0026,-0.1311,-0.0406,0
20,0,0,2026-06-17 17:28:27.733,-0.0014,-0.0007,0.0030,-0.1288,-0.0404,0
21,0,0,2026-06-17 17:28:27.744,-0.0014,-0.0007,0.0032,-0.1306,-0.0397,0
22,0,0,2026-06-17 17:28:27.766,-0.0013,-0.0008,0.0036,-0.1315,-0.0408,0
23,0,0,2026-06-17 17:28:27.777,-0.0014,-0.0010,0.0038,-0.1324,-0.0406,0
24,0,0,2026-06-17 17:28:27.800,-0.0014,-0.0012,0.0043,-0.1320,-0.0407,0
25,0,0,2026-06-17 17:28:27.811,-0.0014,-0.0013,0.0045,-0.1316,-0.0412,0
26,0,0,2026-06-17 17:28:27.822,-0.0014,-0.0014,0.0047,-0.1316,-0.0411,0
27,0,0,2026-06-17 17:28:27.846,-0.0015,-0.0018,0.0052,-0.1318,-0.0413,0
28,0,0,2026-06-17 17:28:27.856,-0.0016,-0.0020,0.0054,-0.1302,-0.0406,0
29,0,0,2026-06-17 17:28:27.879,-0.0016,-0.0025,0.0057,-0.1305,-0.0419,0
30,0,0,2026-06-17 17:28:27.901,-0.0017,-0.0029,0.0061,-0.1338,-0.0436,0
31,0,0,2026-06-17 17:28:27.911,-0.0017,-0.0030,0.0063,-0.1345,-0.0454,0
32,0,0,2026-06-17 17:28:27.933,-0.0017,-0.0032,0.0067,-0.1391,-0.0453,0
33,0,0,2026-06-17 17:28:27.945,-0.0016,-0.0033,0.0069,-0.1392,-0.0454,0
34,0,0,2026-06-17 17:28:27.966,-0.0015,-0.0036,0.0073,-0.1142,-0.0665,1
35,0,0,2026-06-17 17:28:27.978,-0.0016,-0.0039,0.0074,-0.1142,-0.0666,1
36,0,0,2026-06-17 17:28:28.000,-0.0015,-0.0040,0.0078,-0.1843,-0.0650,1
37,0,0,2026-06-17 17:28:28.011,-0.0015,-0.0039,0.0081,-0.1448,-0.0487,1
38,0,0,2026-06-17 17:28:28.033,-0.0014,-0.0040,0.0086,-0.1349,-0.0488,1
39,0,0,2026-06-17 17:28:28.045,-0.0014,-0.0041,0.0087,-0.1349,-0.0487,1
40,0,0,2026-06-17 17:28:28.067,-0.0014,-0.0043,0.0091,-0.1347,-0.0451,1
41,0,0,2026-06-17 17:28:28.077,-0.0014,-0.0044,0.0093,-0.1346,-0.0706,1
42,0,0,2026-06-17 17:28:28.100,-0.0014,-0.0045,0.0097,-0.1335,-0.0454,1
43,0,0,2026-06-17 17:28:28.111,-0.0014,-0.0045,0.0099,-0.1345,-0.0676,1
44,0,0,2026-06-17 17:28:28.133,-0.0012,-0.0046,0.0103,-0.1316,-0.0673,1
45,0,0,2026-06-17 17:28:28.144,-0.0011,-0.0046,0.0105,-0.1531,-0.0397,1
46,0,0,2026-06-17 17:28:28.167,-0.0011,-0.0047,0.0109,-0.1313,-0.0605,1
47,0,0,2026-06-17 17:28:28.178,-0.0011,-0.0046,0.0110,-0.1389,-0.0403,1
48,0,0,2026-06-17 17:28:28.199,-0.0011,-0.0046,0.0114,-0.1388,-0.0402,1
49,0,0,2026-06-17 17:28:28.212,-0.0010,-0.0046,0.0117,-0.1463,-0.0346,1
50,0,0,2026-06-17 17:28:28.233,-0.0010,-0.0045,0.0120,-0.1292,-0.0432,1
51,0,0,2026-06-17 17:28:28.244,-0.0010,-0.0045,0.0122,-0.1292,-0.0431,1
52,0,0,2026-06-17 17:28:28.267,-0.0010,-0.0046,0.0124,-0.1448,-0.0424,1
53,0,0,2026-06-17 17:28:28.277,-0.0011,-0.0046,0.0125,-0.1458,-0.0567,1
54,0,0,2026-06-17 17:28:28.299,-0.0011,-0.0046,0.0128,-0.1269,-0.0538,1
55,0,0,2026-06-17 17:28:28.311,-0.0011,-0.0046,0.0130,-0.1269,-0.0537,1
56,0,0,2026-06-17 17:28:28.334,-0.0011,-0.0045,0.0133,-0.1268,-0.0536,1
57,0,0,2026-06-17 17:28:28.344,-0.0011,-0.0045,0.0134,-0.1363,-0.0355,1
58,0,0,2026-06-17 17:28:28.366,-0.0012,-0.0046,0.0137,-0.1398,-0.0546,1
59,0,0,2026-06-17 17:28:28.378,-0.0012,-0.0046,0.0138,-0.1459,-0.0305,1
60,0,0,2026-06-17 17:28:28.399,-0.0012,-0.0047,0.0140,-0.1219,-0.0315,1
61,0,0,2026-06-17 17:28:28.411,-0.0012,-0.0046,0.0142,-0.1242,-0.0671,1
62,0,0,2026-06-17 17:28:28.434,-0.0011,-0.0047,0.0146,-0.1221,-0.0358,1
63,0,0,2026-06-17 17:28:28.445,-0.0010,-0.0047,0.0146,-0.1246,-0.0738,1
64,0,0,2026-06-17 17:28:28.466,-0.0009,-0.0048,0.0150,-0.1304,-0.0749,1
65,0,0,2026-06-17 17:28:28.478,-0.0008,-0.0048,0.0151,-0.1430,-0.0500,1
66,0,0,2026-06-17 17:28:28.500,-0.0007,-0.0049,0.0155,-0.1307,-0.0704,1
67,0,0,2026-06-17 17:28:28.511,-0.0006,-0.0050,0.0156,-0.1511,-0.0508,1
68,0,0,2026-06-17 17:28:28.533,-0.0004,-0.0051,0.0160,-0.1302,-0.0628,1
69,0,1,2026-06-17 17:28:28.556,-0.0002,-0.0052,0.0162,-0.1168,-0.0632,1
70,0,1,2026-06-17 17:28:28.567,-0.0001,-0.0053,0.0162,-0.1374,-0.0402,1
71,0,1,2026-06-17 17:28:28.588,0.0000,-0.0053,0.0165,-0.1174,-0.0734,1
72,0,1,2026-06-17 17:28:28.600,0.0001,-0.0053,0.0166,-0.1469,-0.0454,1
73,0,1,2026-06-17 17:28:28.622,0.0002,-0.0053,0.0168,-0.1517,-0.0505,1
74,0,1,2026-06-17 17:28:28.633,0.0002,-0.0053,0.0168,-0.1044,-0.0716,1
75,0,1,2026-06-17 17:28:28.656,0.0003,-0.0053,0.0169,-0.1517,-0.0507,1
76,0,1,2026-06-17 17:28:28.667,0.0003,-0.0053,0.0170,-0.0760,-0.0488,1
77,0,1,2026-06-17 17:28:28.689,0.0005,-0.0051,0.0171,-0.1547,-0.0275,1
78,0,1,2026-06-17 17:28:28.700,0.0006,-0.0051,0.0172,-0.1086,-0.0005,1
79,0,1,2026-06-17 17:28:28.711,0.0006,-0.0050,0.0173,-0.1086,-0.0007,1
80,0,1,2026-06-17 17:28:28.733,0.0008,-0.0048,0.0175,-0.1036,0.0621,1
81,0,1,2026-06-17 17:28:28.744,0.0009,-0.0048,0.0176,-0.1100,0.0289,1
82,0,1,2026-06-17 17:28:28.766,0.0011,-0.0047,0.0178,-0.1115,0.0084,1
83,0,1,2026-06-17 17:28:28.777,0.0012,-0.0047,0.0179,-0.1121,-0.0040,0
84,0,1,2026-06-17 17:28:28.799,0.0013,-0.0048,0.0181,-0.1132,-0.0088,0
85,0,1,2026-06-17 17:28:28.811,0.0014,-0.0047,0.0182,-0.1132,-0.0088,0
86,0,1,2026-06-17 17:28:28.833,0.0014,-0.0046,0.0184,-0.1130,-0.0093,0
87,0,1,2026-06-17 17:28:28.844,0.0015,-0.0046,0.0186,-0.1103,-0.0071,0
88,0,1,2026-06-17 17:28:28.867,0.0016,-0.0047,0.0188,-0.1105,-0.0092,0
89,0,1,2026-06-17 17:28:28.888,0.0017,-0.0047,0.0190,-0.1136,-0.0088,0
90,0,1,2026-06-17 17:28:28.900,0.0017,-0.0047,0.0191,-0.1120,-0.0089,0
91,0,1,2026-06-17 17:28:28.911,0.0018,-0.0048,0.0191,-0.1120,-0.0090,0
92,0,1,2026-06-17 17:28:28.933,0.0019,-0.0047,0.0193,-0.1124,-0.0092,0
93,0,1,2026-06-17 17:28:28.956,0.0020,-0.0048,0.0194,-0.1128,-0.0082,0
94,0,1,2026-06-17 17:28:28.967,0.0020,-0.0048,0.0194,-0.1127,-0.0100,0
95,0,1,2026-06-17 17:28:28.978,0.0020,-0.0049,0.0195,-0.1127,-0.0100,0
