SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260803_192606_449,1,Unspecified,2026-08-03T19:26:31.7248032+09:00,25.275362,SessionCreated,
20260803_192606_449,1,Unspecified,2026-08-03T19:26:31.7268032+09:00,25.277081,RecordingStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:26:33.3258032+09:00,26.876295,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:26:36.3128032+09:00,29.863132,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:27:36.3228032+09:00,89.873352,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:27:39.3338032+09:00,92.883779,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:28:39.3448032+09:00,152.894820,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:28:42.3548032+09:00,155.905040,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:29:42.3658032+09:00,215.915561,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:29:45.3648032+09:00,218.915272,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:30:45.3758032+09:00,278.925556,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:30:48.3748032+09:00,281.924845,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:31:48.3858032+09:00,341.935754,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:31:51.3958032+09:00,344.945976,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:32:51.4068032+09:00,404.956558,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:32:54.4168032+09:00,407.967128,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:33:54.4278032+09:00,467.978135,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:33:57.4388032+09:00,470.988762,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:34:57.4488032+09:00,530.999430,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:35:00.4598032+09:00,534.009847,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:36:00.4638032+09:00,594.014104,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:36:03.4748032+09:00,597.024824,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:37:03.4798032+09:00,657.030490,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:37:06.4798032+09:00,660.029924,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:38:06.4898032+09:00,720.040356,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:38:09.5008032+09:00,723.050843,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:39:09.5108032+09:00,783.061368,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:39:12.5218032+09:00,786.072077,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:40:12.5328032+09:00,846.082739,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:40:15.5428032+09:00,849.093395,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:41:15.5538032+09:00,909.103615,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:41:18.5528032+09:00,912.103192,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:42:18.5648032+09:00,972.114714,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:42:21.5738032+09:00,975.124366,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:43:21.5848032+09:00,1035.134851,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:43:24.5838032+09:00,1038.134457,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:44:24.5948032+09:00,1098.145055,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:44:27.6048032+09:00,1101.155429,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:45:27.6158032+09:00,1161.166011,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:45:30.6268032+09:00,1164.176656,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:46:30.6368032+09:00,1224.187222,DisturbanceStart,
20260803_192606_449,1,Unspecified,2026-08-03T19:46:33.6368032+09:00,1227.186710,DisturbanceEnd,
20260803_192606_449,1,Unspecified,2026-08-03T19:46:42.4048032+09:00,1235.954992,RecordingStop,
