SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260810_143713_359,1,Unspecified,Blink,1,2026-08-10T14:37:40.2167247+09:00,2026-08-10T14:37:40.2447247+09:00,26.856684,26.885104,28.420,0,2,0.719744,0.540355,0,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,2,2026-08-10T14:37:40.7727247+09:00,2026-08-10T14:37:40.8137247+09:00,27.412585,27.454244,41.659,34,36,0.770588,0.430475,0,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,3,2026-08-10T14:37:41.6917247+09:00,2026-08-10T14:37:41.7887247+09:00,28.331613,28.429055,97.442,89,95,0.889558,0.520293,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,4,2026-08-10T14:37:41.9137247+09:00,2026-08-10T14:37:41.9837247+09:00,28.554389,28.623873,69.484,102,106,0.955495,0.665842,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,5,2026-08-10T14:37:42.0807247+09:00,2026-08-10T14:37:42.1647247+09:00,28.721495,28.805098,83.603,112,117,0.978740,0.775007,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,6,2026-08-10T14:37:43.4317247+09:00,2026-08-10T14:37:43.6677247+09:00,30.072233,30.308158,235.924,193,207,0.983940,0.877623,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,7,2026-08-10T14:37:46.5777247+09:00,2026-08-10T14:37:46.7167247+09:00,33.217719,33.357081,139.362,382,390,0.898244,0.644819,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,8,2026-08-10T14:37:47.0507247+09:00,2026-08-10T14:37:48.2067247+09:00,33.690800,34.847017,1156.217,410,480,1.000000,0.974713,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,9,2026-08-10T14:37:49.9337247+09:00,2026-08-10T14:37:51.3677247+09:00,36.573641,38.007678,1434.037,583,669,0.979467,0.946673,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,10,2026-08-10T14:37:51.5347247+09:00,2026-08-10T14:37:52.0637247+09:00,38.174593,38.703849,529.256,679,711,0.971377,0.912037,1,0,EyesOpened
20260810_143713_359,1,Unspecified,Blink,11,2026-08-10T14:37:53.0797247+09:00,2026-08-10T14:37:56.3687247+09:00,39.720102,43.008912,3288.810,772,929,0.978379,0.723243,1,1,RecordingStopped
20260810_143713_359,1,Unspecified,TrackingFailure,12,2026-08-10T14:37:56.3487247+09:00,2026-08-10T14:37:56.3687247+09:00,42.989142,43.008912,19.770,928,929,,,,1,RecordingStopped
