FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
0,0,0,2026-06-16 13:50:10.321,-0.0001,-0.0001,0.0000,0.1573,0.0114,0
1,0,0,2026-06-16 13:50:10.330,-0.0001,-0.0002,0.0000,0.1574,0.0113,0
2,0,0,2026-06-16 13:50:10.352,-0.0002,-0.0003,0.0001,0.1574,0.0111,0
3,0,0,2026-06-16 13:50:10.374,-0.0002,-0.0003,0.0001,0.1574,0.0111,0
4,0,0,2026-06-16 13:50:10.386,-0.0002,-0.0003,0.0001,0.1574,0.0111,0
5,0,0,2026-06-16 13:50:10.409,-0.0002,-0.0002,0.0001,0.1574,0.0111,0
6,0,0,2026-06-16 13:50:10.419,-0.0002,-0.0003,0.0001,0.1574,0.0111,0
7,0,0,2026-06-16 13:50:10.430,-0.0002,-0.0003,0.0001,0.1574,0.0111,0
8,0,0,2026-06-16 13:50:10.452,-0.0001,-0.0003,0.0001,0.1574,0.0111,0
9,0,0,2026-06-16 13:50:10.475,-0.0001,-0.0003,0.0000,0.1574,0.0113,0
10,0,0,2026-06-16 13:50:10.486,-0.0001,-0.0003,0.0000,0.1574,0.0113,0
11,0,0,2026-06-16 13:50:10.508,-0.0001,-0.0002,0.0000,0.1573,0.0113,0
12,0,0,2026-06-16 13:50:10.520,-0.0002,-0.0002,-0.0001,0.1573,0.0113,0
13,0,0,2026-06-16 13:50:10.541,-0.0002,-0.0001,-0.0001,0.1573,0.0114,0
14,0,0,2026-06-16 13:50:10.553,-0.0003,-0.0001,-0.0001,0.1573,0.0115,0
15,0,0,2026-06-16 13:50:10.575,-0.0004,-0.0001,-0.0002,0.1573,0.0116,0
16,0,0,2026-06-16 13:50:10.585,-0.0004,0.0000,-0.0002,0.1573,0.0116,0
17,0,0,2026-06-16 13:50:10.608,-0.0005,0.0001,-0.0003,0.1573,0.0116,0
18,0,0,2026-06-16 13:50:10.620,-0.0005,0.0001,-0.0004,0.1573,0.0116,0
19,0,0,2026-06-16 13:50:10.641,-0.0005,0.0002,-0.0005,0.1573,0.0116,0
20,0,0,2026-06-16 13:50:10.653,-0.0005,0.0003,-0.0006,0.1573,0.0116,0
21,0,0,2026-06-16 13:50:10.675,-0.0005,0.0004,-0.0008,0.1573,0.0116,0
22,0,0,2026-06-16 13:50:10.687,-0.0005,0.0004,-0.0008,0.1572,0.0117,0
23,0,0,2026-06-16 13:50:10.708,-0.0005,0.0005,-0.0010,0.1572,0.0118,0
24,0,0,2026-06-16 13:50:10.718,-0.0005,0.0006,-0.0011,0.1572,0.0118,0
25,0,0,2026-06-16 13:50:10.742,-0.0005,0.0007,-0.0013,0.1572,0.0119,0
26,0,0,2026-06-16 13:50:10.754,-0.0006,0.0007,-0.0014,0.1572,0.0119,0
27,0,0,2026-06-16 13:50:10.775,-0.0007,0.0008,-0.0016,0.1571,0.0120,0
28,0,0,2026-06-16 13:50:10.785,-0.0007,0.0008,-0.0017,0.1571,0.0121,0
29,0,0,2026-06-16 13:50:10.808,-0.0008,0.0008,-0.0019,0.1571,0.0120,0
30,0,0,2026-06-16 13:50:10.820,-0.0008,0.0008,-0.0020,0.1571,0.0120,0
31,0,0,2026-06-16 13:50:10.841,-0.0008,0.0009,-0.0022,0.1571,0.0122,0
32,0,0,2026-06-16 13:50:10.852,-0.0008,0.0010,-0.0022,0.1570,0.0123,0
33,0,0,2026-06-16 13:50:10.875,-0.0008,0.0012,-0.0025,0.1569,0.0127,0
34,0,0,2026-06-16 13:50:10.886,-0.0009,0.0012,-0.0026,0.1568,0.0129,0
35,0,0,2026-06-16 13:50:10.909,-0.0009,0.0013,-0.0028,0.1568,0.0130,0
36,0,0,2026-06-16 13:50:10.920,-0.0009,0.0014,-0.0030,0.1568,0.0129,0
37,0,0,2026-06-16 13:50:10.942,-0.0009,0.0015,-0.0033,0.1568,0.0129,0
38,0,0,2026-06-16 13:50:10.953,-0.0009,0.0016,-0.0034,0.1568,0.0129,0
39,0,0,2026-06-16 13:50:10.975,-0.0008,0.0018,-0.0038,0.1568,0.0129,0
40,0,0,2026-06-16 13:50:10.987,-0.0008,0.0019,-0.0040,0.1568,0.0130,0
41,0,0,2026-06-16 13:50:11.008,-0.0008,0.0020,-0.0043,0.1568,0.0130,0
42,0,0,2026-06-16 13:50:11.020,-0.0008,0.0021,-0.0045,0.1568,0.0130,0
43,0,0,2026-06-16 13:50:11.030,-0.0008,0.0022,-0.0047,0.1568,0.0130,0
44,0,0,2026-06-16 13:50:11.053,-0.0008,0.0023,-0.0051,0.1567,0.0132,0
45,0,0,2026-06-16 13:50:11.064,-0.0007,0.0024,-0.0053,0.1567,0.0133,0
46,0,0,2026-06-16 13:50:11.085,-0.0007,0.0025,-0.0056,0.1566,0.0135,0
47,0,0,2026-06-16 13:50:11.109,-0.0007,0.0025,-0.0060,0.1566,0.0137,0
48,0,0,2026-06-16 13:50:11.119,-0.0007,0.0026,-0.0061,0.1565,0.0138,0
49,0,0,2026-06-16 13:50:11.142,-0.0006,0.0027,-0.0065,0.1565,0.0138,0
50,0,0,2026-06-16 13:50:11.153,-0.0006,0.0027,-0.0067,0.1565,0.0138,0
51,0,0,2026-06-16 13:50:11.175,-0.0005,0.0028,-0.0070,0.1565,0.0138,0
52,0,0,2026-06-16 13:50:11.186,-0.0005,0.0028,-0.0072,0.1565,0.0139,0
53,0,0,2026-06-16 13:50:11.208,-0.0004,0.0028,-0.0075,0.1564,0.0141,0
54,0,0,2026-06-16 13:50:11.220,-0.0004,0.0028,-0.0076,0.1564,0.0142,0
55,0,0,2026-06-16 13:50:11.231,-0.0003,0.0029,-0.0078,0.1563,0.0143,0
56,0,0,2026-06-16 13:50:11.253,-0.0001,0.0029,-0.0080,0.1563,0.0145,0
57,0,0,2026-06-16 13:50:11.275,0.0000,0.0030,-0.0082,0.1562,0.0147,0
58,0,0,2026-06-16 13:50:11.286,0.0000,0.0030,-0.0083,0.1562,0.0149,0
59,0,0,2026-06-16 13:50:11.308,0.0002,0.0031,-0.0086,0.1561,0.0150,0
60,0,0,2026-06-16 13:50:11.320,0.0002,0.0031,-0.0087,0.1561,0.0151,0
61,0,0,2026-06-16 13:50:11.341,0.0003,0.0031,-0.0089,0.1561,0.0152,0
62,0,0,2026-06-16 13:50:11.353,0.0004,0.0031,-0.0089,0.1561,0.0153,0
63,0,0,2026-06-16 13:50:11.375,0.0005,0.0032,-0.0091,0.1560,0.0153,0
64,0,0,2026-06-16 13:50:11.387,0.0005,0.0032,-0.0091,0.1560,0.0154,0
65,0,0,2026-06-16 13:50:11.409,0.0007,0.0032,-0.0092,0.1560,0.0155,0
66,0,0,2026-06-16 13:50:11.419,0.0007,0.0032,-0.0093,0.1559,0.0156,0
67,0,0,2026-06-16 13:50:11.431,0.0008,0.0031,-0.0093,0.1559,0.0156,0
68,0,0,2026-06-16 13:50:11.453,0.0009,0.0032,-0.0093,0.1559,0.0157,0
69,0,1,2026-06-16 13:50:11.463,0.0010,0.0032,-0.0094,0.1559,0.0158,0
70,0,1,2026-06-16 13:50:11.486,0.0011,0.0032,-0.0094,0.1559,0.0158,0
71,0,1,2026-06-16 13:50:11.508,0.0012,0.0031,-0.0094,0.1560,0.0156,0
72,0,1,2026-06-16 13:50:11.520,0.0013,0.0031,-0.0094,0.1560,0.0156,0
73,0,1,2026-06-16 13:50:11.542,0.0013,0.0031,-0.0093,0.1560,0.0156,0
74,0,1,2026-06-16 13:50:11.554,0.0013,0.0031,-0.0093,0.1560,0.0156,0
75,0,1,2026-06-16 13:50:11.575,0.0013,0.0031,-0.0092,0.1559,0.0157,0
76,0,1,2026-06-16 13:50:11.587,0.0014,0.0031,-0.0092,0.1559,0.0158,0
77,0,1,2026-06-16 13:50:11.597,0.0014,0.0031,-0.0092,0.1559,0.0158,0
78,0,1,2026-06-16 13:50:11.620,0.0015,0.0030,-0.0091,0.1560,0.0156,0
79,0,1,2026-06-16 13:50:11.631,0.0015,0.0030,-0.0091,0.1560,0.0155,0
80,0,1,2026-06-16 13:50:11.653,0.0016,0.0030,-0.0091,0.1560,0.0155,0
81,0,1,2026-06-16 13:50:11.665,0.0017,0.0030,-0.0091,0.1560,0.0155,0
82,0,1,2026-06-16 13:50:11.686,0.0018,0.0029,-0.0091,0.1561,0.0154,0
83,0,1,2026-06-16 13:50:11.698,0.0018,0.0029,-0.0091,0.1561,0.0154,0
84,0,1,2026-06-16 13:50:11.719,0.0019,0.0028,-0.0091,0.1561,0.0154,0
85,0,1,2026-06-16 13:50:11.741,0.0019,0.0028,-0.0091,0.1561,0.0154,0
86,0,1,2026-06-16 13:50:11.753,0.0020,0.0028,-0.0090,0.1560,0.0155,0
87,0,1,2026-06-16 13:50:11.764,0.0020,0.0028,-0.0090,0.1561,0.0155,0
88,0,1,2026-06-16 13:50:11.787,0.0021,0.0027,-0.0090,0.1561,0.0154,0
89,0,1,2026-06-16 13:50:11.798,0.0021,0.0027,-0.0091,0.1561,0.0155,0
90,0,1,2026-06-16 13:50:11.820,0.0022,0.0027,-0.0091,0.1560,0.0157,0
