SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260806_152143_137,1,Unspecified,2026-08-06T15:22:56.7349110+09:00,73.597266,SessionCreated,
20260806_152143_137,1,Unspecified,2026-08-06T15:22:56.7359110+09:00,73.598455,RecordingStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:23:52.5039110+09:00,129.366290,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:23:55.5129110+09:00,132.374603,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:24:55.5159110+09:00,192.377938,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:24:58.5229110+09:00,195.385486,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:25:58.5279110+09:00,255.390456,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:26:01.5309110+09:00,258.393394,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:27:01.5399110+09:00,318.401998,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:27:04.5469110+09:00,321.408972,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:28:04.5509110+09:00,381.413495,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:28:07.5579110+09:00,384.419796,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:29:07.5629110+09:00,444.424774,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:29:10.5689110+09:00,447.430970,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:30:10.5739110+09:00,507.436086,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:30:13.5809110+09:00,510.442706,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:31:13.5859110+09:00,570.447622,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:31:16.5919110+09:00,573.454146,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:32:16.5959110+09:00,633.458389,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:32:19.6029110+09:00,636.465404,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:33:19.6079110+09:00,696.470112,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:33:22.6149110+09:00,699.476597,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:34:22.6189110+09:00,759.481263,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:34:25.6259110+09:00,762.488428,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:35:25.6309110+09:00,822.492908,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:35:28.6369110+09:00,825.499432,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:36:28.6419110+09:00,885.504071,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:36:31.6489110+09:00,888.510756,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:37:31.6529110+09:00,948.515446,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:37:34.6609110+09:00,951.522545,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:38:34.6649110+09:00,1011.526633,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:38:37.6709110+09:00,1014.532526,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:39:37.6749110+09:00,1074.537045,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:39:40.6819110+09:00,1077.543794,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:40:40.6869110+09:00,1137.548682,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:40:43.6939110+09:00,1140.556259,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:41:43.6989110+09:00,1200.560637,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:41:46.7059110+09:00,1203.567684,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:42:46.7099110+09:00,1263.572397,DisturbanceStart,
20260806_152143_137,1,Unspecified,2026-08-06T15:42:49.7169110+09:00,1266.579105,DisturbanceEnd,
20260806_152143_137,1,Unspecified,2026-08-06T15:43:09.1169110+09:00,1285.979084,RecordingStop,
