SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260804_163742_531,1,Unspecified,0,2026-08-04T16:38:15.2333774+09:00,2026-08-04T16:38:15.7333774+09:00,32.701775,33.201775,30,30,-0.026329,-0.219387,0.000044,0.001446,-0.000238,0.038597,0
20260804_163742_531,1,Unspecified,1,2026-08-04T16:38:15.7333774+09:00,2026-08-04T16:38:16.2333774+09:00,33.201775,33.701775,30,30,-0.014550,-0.260029,0.000074,0.000063,-0.000017,0.011732,0
20260804_163742_531,1,Unspecified,2,2026-08-04T16:38:16.2333774+09:00,2026-08-04T16:38:16.7333774+09:00,33.701775,34.201775,30,30,-0.041972,-0.251171,0.000149,0.000217,0.000128,0.019119,0
20260804_163742_531,1,Unspecified,3,2026-08-04T16:38:16.7333774+09:00,2026-08-04T16:38:17.2333774+09:00,34.201775,34.701775,30,30,-0.081978,-0.306758,0.000044,0.000079,0.000040,0.011091,0
20260804_163742_531,1,Unspecified,4,2026-08-04T16:38:17.2333774+09:00,2026-08-04T16:38:17.7333774+09:00,34.701775,35.201775,30,30,-0.091120,-0.310092,0.000014,0.000025,-0.000010,0.006286,0
20260804_163742_531,1,Unspecified,5,2026-08-04T16:38:17.7333774+09:00,2026-08-04T16:38:18.2333774+09:00,35.201775,35.701775,30,30,-0.072408,-0.148219,0.000623,0.023336,0.003444,0.154786,0
20260804_163742_531,1,Unspecified,6,2026-08-04T16:38:18.2333774+09:00,2026-08-04T16:38:18.7333774+09:00,35.701775,36.201775,30,30,-0.053061,0.013592,0.000008,0.000685,0.000051,0.026331,0
20260804_163742_531,1,Unspecified,7,2026-08-04T16:38:18.7333774+09:00,2026-08-04T16:38:19.2333774+09:00,36.201775,36.701775,30,30,-0.053017,-0.004192,0.000018,0.000060,-0.000002,0.008812,0
20260804_163742_531,1,Unspecified,8,2026-08-04T16:38:19.2333774+09:00,2026-08-04T16:38:19.7333774+09:00,36.701775,37.201775,30,30,-0.056553,-0.020776,0.000003,0.000009,0.000000,0.003394,0
20260804_163742_531,1,Unspecified,9,2026-08-04T16:38:19.7333774+09:00,2026-08-04T16:38:20.2333774+09:00,37.201775,37.701775,30,30,-0.054809,-0.029671,0.000003,0.000003,-0.000002,0.002429,0
20260804_163742_531,1,Unspecified,10,2026-08-04T16:38:20.2333774+09:00,2026-08-04T16:38:20.7333774+09:00,37.701775,38.201775,30,30,-0.055395,-0.032738,0.000056,0.000019,0.000019,0.008676,0
20260804_163742_531,1,Unspecified,11,2026-08-04T16:38:20.7333774+09:00,2026-08-04T16:38:21.2333774+09:00,38.201775,38.701775,30,30,-0.049944,0.027918,0.000300,0.002378,-0.000038,0.051749,0
20260804_163742_531,1,Unspecified,12,2026-08-04T16:38:21.2333774+09:00,2026-08-04T16:38:21.7333774+09:00,38.701775,39.201775,30,30,-0.054039,-0.029335,0.000021,0.000017,-0.000017,0.006177,0
20260804_163742_531,1,Unspecified,13,2026-08-04T16:38:21.7333774+09:00,2026-08-04T16:38:22.2333774+09:00,39.201775,39.701775,30,30,-0.059265,-0.038024,0.000028,0.000006,0.000008,0.005858,0
20260804_163742_531,1,Unspecified,14,2026-08-04T16:38:22.2333774+09:00,2026-08-04T16:38:22.7333774+09:00,39.701775,40.201775,30,30,-0.052674,-0.015127,0.000390,0.001232,0.000591,0.040275,0
20260804_163742_531,1,Unspecified,15,2026-08-04T16:38:22.7333774+09:00,2026-08-04T16:38:23.2333774+09:00,40.201775,40.701775,30,30,-0.061537,-0.015650,0.000123,0.000685,0.000154,0.028419,0
20260804_163742_531,1,Unspecified,16,2026-08-04T16:38:23.2333774+09:00,2026-08-04T16:38:23.7333774+09:00,40.701775,41.201775,30,30,-0.052800,-0.028865,0.000008,0.000002,0.000003,0.003121,0
20260804_163742_531,1,Unspecified,17,2026-08-04T16:38:23.7333774+09:00,2026-08-04T16:38:24.2333774+09:00,41.201775,41.701775,30,30,-0.059283,-0.030094,0.000004,0.000001,0.000001,0.002144,0
20260804_163742_531,1,Unspecified,18,2026-08-04T16:38:24.2333774+09:00,2026-08-04T16:38:24.7333774+09:00,41.701775,42.201775,30,30,-0.065174,-0.032609,0.000005,0.000002,0.000001,0.002636,0
20260804_163742_531,1,Unspecified,19,2026-08-04T16:38:24.7333774+09:00,2026-08-04T16:38:25.2333774+09:00,42.201775,42.701775,30,30,-0.056125,-0.000778,0.000399,0.001113,0.000307,0.038890,0
20260804_163742_531,1,Unspecified,20,2026-08-04T16:38:25.2333774+09:00,2026-08-04T16:38:25.7333774+09:00,42.701775,43.201775,30,30,-0.051577,-0.024880,0.000070,0.000007,-0.000005,0.008779,0
20260804_163742_531,1,Unspecified,21,2026-08-04T16:38:25.7333774+09:00,2026-08-04T16:38:26.2333774+09:00,43.201775,43.701775,30,30,-0.065223,-0.030747,0.000031,0.000004,0.000009,0.005914,0
20260804_163742_531,1,Unspecified,22,2026-08-04T16:38:26.2333774+09:00,2026-08-04T16:38:26.7333774+09:00,43.701775,44.201775,30,30,-0.056711,-0.019981,0.000157,0.000773,0.000258,0.030498,0
20260804_163742_531,1,Unspecified,23,2026-08-04T16:38:26.7333774+09:00,2026-08-04T16:38:27.2333774+09:00,44.201775,44.701775,30,30,-0.028503,0.007376,0.000148,0.001574,0.000356,0.041497,0
20260804_163742_531,1,Unspecified,24,2026-08-04T16:38:27.2333774+09:00,2026-08-04T16:38:27.7333774+09:00,44.701775,45.201775,30,30,-0.053304,-0.025370,0.000063,0.000020,0.000030,0.009080,0
20260804_163742_531,1,Unspecified,25,2026-08-04T16:38:27.7333774+09:00,2026-08-04T16:38:28.2333774+09:00,45.201775,45.701775,30,30,-0.055738,-0.027330,0.000002,0.000002,-0.000001,0.002130,0
20260804_163742_531,1,Unspecified,26,2026-08-04T16:38:28.2333774+09:00,2026-08-04T16:38:28.7333774+09:00,45.701775,46.201775,30,30,-0.057409,-0.029303,0.000007,0.000007,0.000004,0.003690,0
20260804_163742_531,1,Unspecified,27,2026-08-04T16:38:28.7333774+09:00,2026-08-04T16:38:29.2333774+09:00,46.201775,46.701775,30,30,-0.048685,-0.035907,0.000083,0.000013,0.000022,0.009778,0
20260804_163742_531,1,Unspecified,28,2026-08-04T16:38:29.2333774+09:00,2026-08-04T16:38:29.7333774+09:00,46.701775,47.201775,30,30,-0.028543,0.001937,0.000496,0.001645,0.000664,0.046269,0
20260804_163742_531,1,Unspecified,29,2026-08-04T16:38:29.7333774+09:00,2026-08-04T16:38:30.2333774+09:00,47.201775,47.701775,30,30,-0.047950,-0.030010,0.000098,0.000009,0.000026,0.010352,0
20260804_163742_531,1,Unspecified,30,2026-08-04T16:38:30.2333774+09:00,2026-08-04T16:38:30.7333774+09:00,47.701775,48.201775,30,30,-0.057268,-0.036382,0.000009,0.000010,0.000008,0.004391,0
20260804_163742_531,1,Unspecified,31,2026-08-04T16:38:30.7333774+09:00,2026-08-04T16:38:31.2333774+09:00,48.201775,48.701775,30,30,-0.025950,-0.029098,0.001377,0.000132,0.000422,0.038847,0
20260804_163742_531,1,Unspecified,32,2026-08-04T16:38:31.2333774+09:00,2026-08-04T16:38:31.7333774+09:00,48.701775,49.201775,30,30,-0.028674,-0.020580,0.000216,0.000042,0.000044,0.016065,0
20260804_163742_531,1,Unspecified,33,2026-08-04T16:38:31.7333774+09:00,2026-08-04T16:38:32.2333774+09:00,49.201775,49.701775,30,30,-0.047255,-0.037791,0.000003,0.000002,-0.000001,0.002240,0
20260804_163742_531,1,Unspecified,34,2026-08-04T16:38:32.2333774+09:00,2026-08-04T16:38:32.7333774+09:00,49.701775,50.201775,30,30,-0.045848,-0.034238,0.000054,0.000007,0.000008,0.007760,0
20260804_163742_531,1,Unspecified,35,2026-08-04T16:38:32.7333774+09:00,2026-08-04T16:38:33.2333774+09:00,50.201775,50.701775,30,30,-0.035980,-0.018231,0.000351,0.000613,0.000452,0.031049,0
20260804_163742_531,1,Unspecified,36,2026-08-04T16:38:33.2333774+09:00,2026-08-04T16:38:33.7333774+09:00,50.701775,51.201775,30,30,-0.036992,-0.033153,0.000087,0.000018,0.000036,0.010227,0
20260804_163742_531,1,Unspecified,37,2026-08-04T16:38:33.7333774+09:00,2026-08-04T16:38:34.2333774+09:00,51.201775,51.701775,30,30,-0.042352,-0.029516,0.000011,0.000002,0.000000,0.003627,0
20260804_163742_531,1,Unspecified,38,2026-08-04T16:38:34.2333774+09:00,2026-08-04T16:38:34.7333774+09:00,51.701775,52.201775,30,30,-0.040564,-0.019149,0.000220,0.000810,0.000374,0.032094,0
20260804_163742_531,1,Unspecified,39,2026-08-04T16:38:34.7333774+09:00,2026-08-04T16:38:35.2333774+09:00,52.201775,52.701775,30,30,-0.048256,-0.014867,0.000463,0.000994,0.000512,0.038172,0
20260804_163742_531,1,Unspecified,40,2026-08-04T16:38:35.2333774+09:00,2026-08-04T16:38:35.7333774+09:00,52.701775,53.201775,30,30,-0.035870,-0.027162,0.000052,0.000001,-0.000003,0.007304,0
20260804_163742_531,1,Unspecified,41,2026-08-04T16:38:35.7333774+09:00,2026-08-04T16:38:36.2333774+09:00,53.201775,53.701775,30,30,-0.044326,-0.031818,0.000010,0.000002,0.000002,0.003519,0
20260804_163742_531,1,Unspecified,42,2026-08-04T16:38:36.2333774+09:00,2026-08-04T16:38:36.7333774+09:00,53.701775,54.201775,30,30,-0.048360,-0.034348,0.000012,0.000006,0.000004,0.004211,0
20260804_163742_531,1,Unspecified,43,2026-08-04T16:38:36.7333774+09:00,2026-08-04T16:38:37.2333774+09:00,54.201775,54.701775,30,30,-0.022651,0.003344,0.000550,0.001111,0.000458,0.040759,0
20260804_163742_531,1,Unspecified,44,2026-08-04T16:38:37.2333774+09:00,2026-08-04T16:38:37.7333774+09:00,54.701775,55.201775,30,30,-0.057333,-0.022746,0.000083,0.000004,-0.000007,0.009295,0
20260804_163742_531,1,Unspecified,45,2026-08-04T16:38:37.7333774+09:00,2026-08-04T16:38:38.2333774+09:00,55.201775,55.701775,30,30,-0.047838,-0.025017,0.000011,0.000006,0.000007,0.004137,0
20260804_163742_531,1,Unspecified,46,2026-08-04T16:38:38.2333774+09:00,2026-08-04T16:38:38.7333774+09:00,55.701775,56.201775,30,30,-0.052484,-0.027361,0.000014,0.000001,0.000001,0.003909,0
