SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260721_112759_961,0,Unspecified,2026-07-21T11:27:59.9678800+09:00,0.006467,SessionCreated,
20260721_112759_961,0,Unspecified,2026-07-21T11:28:10.8518800+09:00,10.889562,SessionEnded,
