SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260804_171814_576,1,Unspecified,0,2026-08-04T17:18:25.5183050+09:00,2026-08-04T17:18:26.0183050+09:00,10.941517,11.441517,30,30,-0.004350,0.024153,0.000077,0.000119,0.000026,0.014013,0
20260804_171814_576,1,Unspecified,1,2026-08-04T17:18:26.0183050+09:00,2026-08-04T17:18:26.5183050+09:00,11.441517,11.941517,30,30,-0.001989,0.023861,0.000020,0.000003,0.000004,0.004764,0
20260804_171814_576,1,Unspecified,2,2026-08-04T17:18:26.5183050+09:00,2026-08-04T17:18:27.0183050+09:00,11.941517,12.441517,30,30,-0.011489,-0.025477,0.000623,0.014234,0.002505,0.121887,0
20260804_171814_576,1,Unspecified,3,2026-08-04T17:18:27.0183050+09:00,2026-08-04T17:18:27.5183050+09:00,12.441517,12.941517,30,30,-0.036203,-0.213870,0.000047,0.000007,0.000001,0.007319,0
20260804_171814_576,1,Unspecified,4,2026-08-04T17:18:27.5183050+09:00,2026-08-04T17:18:28.0183050+09:00,12.941517,13.441517,30,30,-0.104809,0.075405,0.009941,0.018616,0.012087,0.168990,0
20260804_171814_576,1,Unspecified,5,2026-08-04T17:18:28.0183050+09:00,2026-08-04T17:18:28.5183050+09:00,13.441517,13.941517,30,30,-0.229569,0.111131,0.021157,0.003074,0.008040,0.155663,0
20260804_171814_576,1,Unspecified,6,2026-08-04T17:18:28.5183050+09:00,2026-08-04T17:18:29.0183050+09:00,13.941517,14.441517,30,30,0.050225,0.024884,0.076820,0.001057,-0.008985,0.279064,0
20260804_171814_576,1,Unspecified,7,2026-08-04T17:18:29.0183050+09:00,2026-08-04T17:18:29.5183050+09:00,14.441517,14.941517,30,30,0.009090,-0.026352,0.056440,0.002366,0.004599,0.242500,0
20260804_171814_576,1,Unspecified,8,2026-08-04T17:18:29.5183050+09:00,2026-08-04T17:18:30.0183050+09:00,14.941517,15.441517,30,30,0.011827,-0.227145,0.001374,0.003205,-0.001216,0.067666,0
20260804_171814_576,1,Unspecified,9,2026-08-04T17:18:30.0183050+09:00,2026-08-04T17:18:30.5183050+09:00,15.441517,15.941517,30,30,0.047102,-0.299494,0.000009,0.000006,0.000003,0.003856,0
20260804_171814_576,1,Unspecified,10,2026-08-04T17:18:30.5183050+09:00,2026-08-04T17:18:31.0183050+09:00,15.941517,16.441517,30,30,0.052548,-0.296226,0.000003,0.000005,0.000001,0.002794,0
20260804_171814_576,1,Unspecified,11,2026-08-04T17:18:31.0183050+09:00,2026-08-04T17:18:31.5183050+09:00,16.441517,16.941517,30,30,-0.024726,-0.231107,0.000554,0.000734,-0.000447,0.035882,0
20260804_171814_576,1,Unspecified,12,2026-08-04T17:18:31.5183050+09:00,2026-08-04T17:18:32.0183050+09:00,16.941517,17.441517,30,30,-0.005316,-0.299974,0.000023,0.000126,0.000006,0.012206,0
20260804_171814_576,1,Unspecified,13,2026-08-04T17:18:32.0183050+09:00,2026-08-04T17:18:32.5183050+09:00,17.441517,17.941517,30,30,0.073359,-0.292627,0.012125,0.000437,0.000617,0.112085,0
20260804_171814_576,1,Unspecified,14,2026-08-04T17:18:32.5183050+09:00,2026-08-04T17:18:33.0183050+09:00,17.941517,18.441517,30,30,0.207354,-0.424542,0.003834,0.001012,0.001800,0.069618,0
20260804_171814_576,1,Unspecified,15,2026-08-04T17:18:33.0183050+09:00,2026-08-04T17:18:33.5183050+09:00,18.441517,18.941517,30,30,0.145192,-0.367976,0.001771,0.005080,-0.002790,0.082774,0
20260804_171814_576,1,Unspecified,16,2026-08-04T17:18:33.5183050+09:00,2026-08-04T17:18:34.0183050+09:00,18.941517,19.441517,6,6,0.184606,-0.382600,0.000032,0.000028,-0.000010,0.007737,0
20260804_171814_576,1,Unspecified,17,2026-08-04T17:18:34.0183050+09:00,2026-08-04T17:18:34.3783050+09:00,19.441517,19.801713,1,0,,,,,,,1
