SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260806_140923_424,1,Unspecified,0,2026-08-06T14:09:52.8181936+09:00,2026-08-06T14:09:53.3181936+09:00,29.393716,29.893716,30,30,-0.053900,-0.008367,0.001312,0.001208,-0.000479,0.050197,0
20260806_140923_424,1,Unspecified,1,2026-08-06T14:09:53.3181936+09:00,2026-08-06T14:09:53.8181936+09:00,29.893716,30.393716,31,31,-0.063569,-0.024768,0.000003,0.000012,-0.000004,0.003985,0
20260806_140923_424,1,Unspecified,2,2026-08-06T14:09:53.8181936+09:00,2026-08-06T14:09:54.3181936+09:00,30.393716,30.893716,29,29,-0.053533,-0.029778,0.000889,0.000114,-0.000259,0.031657,0
20260806_140923_424,1,Unspecified,3,2026-08-06T14:09:54.3181936+09:00,2026-08-06T14:09:54.8181936+09:00,30.893716,31.393716,30,30,-0.027182,-0.064979,0.000373,0.000044,0.000073,0.020422,0
20260806_140923_424,1,Unspecified,4,2026-08-06T14:09:54.8181936+09:00,2026-08-06T14:09:55.3181936+09:00,31.393716,31.893716,30,30,-0.009520,-0.085634,0.000152,0.000069,-0.000098,0.014870,0
20260806_140923_424,1,Unspecified,5,2026-08-06T14:09:55.3181936+09:00,2026-08-06T14:09:55.8181936+09:00,31.893716,32.393716,30,30,-0.042798,-0.027656,0.000110,0.000242,-0.000160,0.018780,0
20260806_140923_424,1,Unspecified,6,2026-08-06T14:09:55.8181936+09:00,2026-08-06T14:09:56.3181936+09:00,32.393716,32.893716,30,30,-0.048749,-0.017868,0.000054,0.000228,0.000106,0.016797,0
20260806_140923_424,1,Unspecified,7,2026-08-06T14:09:56.3181936+09:00,2026-08-06T14:09:56.8181936+09:00,32.893716,33.393716,30,30,-0.052817,-0.042575,0.000048,0.000088,-0.000057,0.011663,0
20260806_140923_424,1,Unspecified,8,2026-08-06T14:09:56.8181936+09:00,2026-08-06T14:09:57.3181936+09:00,33.393716,33.893716,30,30,-0.067542,-0.021751,0.000052,0.000040,-0.000041,0.009584,0
20260806_140923_424,1,Unspecified,9,2026-08-06T14:09:57.3181936+09:00,2026-08-06T14:09:57.8181936+09:00,33.893716,34.393716,30,30,-0.059293,-0.039377,0.000107,0.000148,-0.000119,0.015976,0
20260806_140923_424,1,Unspecified,10,2026-08-06T14:09:57.8181936+09:00,2026-08-06T14:09:58.3181936+09:00,34.393716,34.893716,30,30,-0.059373,-0.060906,0.000004,0.000013,-0.000004,0.004121,0
20260806_140923_424,1,Unspecified,11,2026-08-06T14:09:58.3181936+09:00,2026-08-06T14:09:58.8181936+09:00,34.893716,35.393716,30,30,-0.058248,-0.055326,0.000003,0.000002,0.000000,0.002140,0
20260806_140923_424,1,Unspecified,12,2026-08-06T14:09:58.8181936+09:00,2026-08-06T14:09:59.3181936+09:00,35.393716,35.893716,30,30,-0.057425,-0.051101,0.000001,0.000004,0.000001,0.002287,0
20260806_140923_424,1,Unspecified,13,2026-08-06T14:09:59.3181936+09:00,2026-08-06T14:09:59.8181936+09:00,35.893716,36.393716,30,30,-0.058692,-0.054796,0.000001,0.000003,0.000000,0.001799,0
