SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260804_160114_807,1,Unspecified,Blink,41,2026-08-04T16:03:28.2188752+09:00,2026-08-04T16:03:28.3078752+09:00,133.410860,133.499753,88.893,4734,4739,0.806783,0.586072,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,42,2026-08-04T16:03:28.4408752+09:00,2026-08-04T16:03:28.5408752+09:00,133.633183,133.733196,100.013,4747,4753,0.943264,0.542463,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,43,2026-08-04T16:03:31.8518752+09:00,2026-08-04T16:03:31.9738752+09:00,137.043687,137.165881,122.194,4952,4959,0.957768,0.583481,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,44,2026-08-04T16:03:34.1408752+09:00,2026-08-04T16:03:34.2188752+09:00,139.333012,139.410766,77.754,5089,5094,0.982829,0.639680,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,45,2026-08-04T16:03:36.0848752+09:00,2026-08-04T16:03:36.2068752+09:00,141.277020,141.399364,122.344,5206,5213,0.999603,0.738593,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,46,2026-08-04T16:03:38.0858752+09:00,2026-08-04T16:03:38.1758752+09:00,143.278065,143.367951,89.886,5326,5331,0.672515,0.489616,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,47,2026-08-04T16:03:38.2748752+09:00,2026-08-04T16:03:38.4188752+09:00,143.467065,143.611215,144.150,5337,5346,0.994116,0.648895,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,48,2026-08-04T16:03:41.8738752+09:00,2026-08-04T16:03:41.9738752+09:00,147.066000,147.166232,100.232,5553,5559,0.992396,0.755464,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,49,2026-08-04T16:03:42.0738752+09:00,2026-08-04T16:03:42.2188752+09:00,147.266175,147.410701,144.526,5565,5574,0.998273,0.747081,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,50,2026-08-04T16:03:42.5408752+09:00,2026-08-04T16:03:42.6408752+09:00,147.732829,147.832877,100.049,5593,5599,0.949814,0.545917,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,51,2026-08-04T16:03:44.3738752+09:00,2026-08-04T16:03:44.5068752+09:00,149.566350,149.699367,133.016,5703,5711,0.999633,0.756125,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,52,2026-08-04T16:03:46.4178752+09:00,2026-08-04T16:03:46.4738752+09:00,151.610485,151.666058,55.573,5826,5829,0.612618,0.471721,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,53,2026-08-04T16:03:48.2738752+09:00,2026-08-04T16:03:48.3738752+09:00,153.465752,153.565632,99.880,5937,5943,0.982388,0.641551,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,54,2026-08-04T16:03:50.2178752+09:00,2026-08-04T16:03:50.3408752+09:00,155.410312,155.532558,122.246,6054,6061,0.894112,0.649062,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,55,2026-08-04T16:03:54.3398752+09:00,2026-08-04T16:03:54.6408752+09:00,159.532470,159.832682,300.212,6301,6319,1.000000,0.892407,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,56,2026-08-04T16:03:54.9178752+09:00,2026-08-04T16:03:55.0738752+09:00,160.110358,160.265912,155.554,6336,6345,0.958574,0.565699,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,57,2026-08-04T16:03:56.2068752+09:00,2026-08-04T16:03:56.2518752+09:00,161.399188,161.443750,44.563,6413,6416,0.979198,0.761022,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,58,2026-08-04T16:03:57.9738752+09:00,2026-08-04T16:03:58.0408752+09:00,163.165773,163.232551,66.778,6519,6523,0.549768,0.447526,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,59,2026-08-04T16:03:58.4178752+09:00,2026-08-04T16:03:58.5068752+09:00,163.610196,163.699036,88.840,6546,6551,0.897982,0.604332,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,60,2026-08-04T16:03:58.7848752+09:00,2026-08-04T16:03:58.8738752+09:00,163.976863,164.065771,88.908,6568,6573,0.949389,0.794824,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,61,2026-08-04T16:04:00.1518752+09:00,2026-08-04T16:04:00.1848752+09:00,165.343692,165.377033,33.341,6650,6652,0.647178,0.462129,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,62,2026-08-04T16:04:02.6738752+09:00,2026-08-04T16:04:02.7738752+09:00,167.865793,167.965893,100.100,6801,6807,0.981402,0.558971,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,63,2026-08-04T16:04:04.0068752+09:00,2026-08-04T16:04:04.0838752+09:00,169.198748,169.276464,77.715,6881,6886,0.849646,0.694553,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,64,2026-08-04T16:04:06.2068752+09:00,2026-08-04T16:04:06.2398752+09:00,171.399078,171.432428,33.350,7013,7015,0.866754,0.634644,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,65,2026-08-04T16:04:06.8068752+09:00,2026-08-04T16:04:06.9068752+09:00,171.999221,172.098995,99.774,7049,7055,0.986022,0.711949,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,66,2026-08-04T16:04:08.4398752+09:00,2026-08-04T16:04:08.5398752+09:00,173.632401,173.732411,100.009,7147,7153,0.967036,0.689124,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,67,2026-08-04T16:04:10.1728752+09:00,2026-08-04T16:04:10.2068752+09:00,175.365423,175.398723,33.300,7251,7253,0.571768,0.400859,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,68,2026-08-04T16:04:10.3848752+09:00,2026-08-04T16:04:10.4728752+09:00,175.576631,175.665409,88.778,7264,7269,0.605438,0.405177,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,69,2026-08-04T16:04:12.1398752+09:00,2026-08-04T16:04:12.2738752+09:00,177.332420,177.465841,133.421,7369,7377,0.885002,0.493986,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,70,2026-08-04T16:04:12.4178752+09:00,2026-08-04T16:04:12.5398752+09:00,177.610281,177.732458,122.177,7386,7393,0.583262,0.480358,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,71,2026-08-04T16:04:14.3738752+09:00,2026-08-04T16:04:14.4398752+09:00,179.565605,179.632289,66.685,7503,7507,0.911036,0.552137,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,72,2026-08-04T16:04:16.4728752+09:00,2026-08-04T16:04:16.5398752+09:00,181.665262,181.731966,66.704,7629,7633,0.803599,0.667420,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,73,2026-08-04T16:04:16.7178752+09:00,2026-08-04T16:04:16.8068752+09:00,181.909694,181.998634,88.940,7644,7649,0.869617,0.697667,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,74,2026-08-04T16:04:18.8068752+09:00,2026-08-04T16:04:18.9178752+09:00,183.998765,184.109757,110.992,7769,7776,0.562476,0.392033,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,75,2026-08-04T16:04:20.4178752+09:00,2026-08-04T16:04:20.4398752+09:00,185.609871,185.632108,22.237,7866,7867,0.633947,0.400774,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,76,2026-08-04T16:04:20.6068752+09:00,2026-08-04T16:04:20.6728752+09:00,185.798792,185.865471,66.679,7877,7881,0.972920,0.784148,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,77,2026-08-04T16:04:22.7068752+09:00,2026-08-04T16:04:22.7508752+09:00,187.898798,187.943250,44.452,8003,8006,0.802094,0.451617,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,78,2026-08-04T16:04:24.0398752+09:00,2026-08-04T16:04:24.0848752+09:00,189.232121,189.276565,44.444,8083,8086,0.841482,0.657218,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,79,2026-08-04T16:04:24.3728752+09:00,2026-08-04T16:04:24.4508752+09:00,189.565336,189.643226,77.890,8103,8108,0.538293,0.383728,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,80,2026-08-04T16:04:26.5398752+09:00,2026-08-04T16:04:26.6178752+09:00,191.732031,191.809861,77.830,8233,8238,0.984553,0.701949,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,81,2026-08-04T16:04:30.2068752+09:00,2026-08-04T16:04:30.3068752+09:00,195.398734,195.498754,100.020,8453,8459,0.980952,0.660980,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,82,2026-08-04T16:04:35.8058752+09:00,2026-08-04T16:04:35.9728752+09:00,200.998475,201.165111,166.636,8789,8799,0.999951,0.740841,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,83,2026-08-04T16:04:37.8838752+09:00,2026-08-04T16:04:38.0178752+09:00,203.076378,203.209712,133.334,8914,8922,0.989395,0.799545,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,84,2026-08-04T16:04:38.4398752+09:00,2026-08-04T16:04:38.5398752+09:00,203.631923,203.731902,99.979,8947,8953,0.986173,0.699395,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,85,2026-08-04T16:04:42.2728752+09:00,2026-08-04T16:04:42.3058752+09:00,207.465114,207.498379,33.265,9177,9179,0.644094,0.470178,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,86,2026-08-04T16:04:42.5058752+09:00,2026-08-04T16:04:42.6398752+09:00,207.698444,207.831780,133.337,9191,9199,0.978879,0.765845,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,87,2026-08-04T16:04:46.6398752+09:00,2026-08-04T16:04:46.7508752+09:00,211.831798,211.942924,111.126,9439,9446,0.988946,0.762226,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,88,2026-08-04T16:04:49.9178752+09:00,2026-08-04T16:04:50.0068752+09:00,215.109947,215.198803,88.856,9636,9641,0.984184,0.708831,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,89,2026-08-04T16:04:52.0058752+09:00,2026-08-04T16:04:52.0398752+09:00,217.198469,217.231769,33.299,9761,9763,0.573893,0.416474,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,90,2026-08-04T16:04:52.2508752+09:00,2026-08-04T16:04:52.3728752+09:00,217.443030,217.565093,122.063,9776,9783,0.911668,0.633708,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,91,2026-08-04T16:04:54.8728752+09:00,2026-08-04T16:04:55.0178752+09:00,220.064922,220.209565,144.643,9933,9942,0.999711,0.762891,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,92,2026-08-04T16:04:56.7838752+09:00,2026-08-04T16:04:56.8838752+09:00,221.976130,222.076103,99.972,10048,10054,0.796920,0.638235,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,93,2026-08-04T16:04:58.8398752+09:00,2026-08-04T16:04:58.8728752+09:00,224.031614,224.064869,33.256,10171,10173,0.497487,0.339955,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,94,2026-08-04T16:05:00.3168752+09:00,2026-08-04T16:05:00.4058752+09:00,225.509063,225.597972,88.909,10260,10265,0.996762,0.809596,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,95,2026-08-04T16:05:02.0508752+09:00,2026-08-04T16:05:02.1838752+09:00,227.242600,227.375974,133.374,10364,10372,0.999783,0.809115,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,96,2026-08-04T16:05:04.0728752+09:00,2026-08-04T16:05:04.1058752+09:00,229.264594,229.298000,33.406,10485,10487,0.885002,0.634377,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,97,2026-08-04T16:05:04.3838752+09:00,2026-08-04T16:05:04.4728752+09:00,229.575950,229.664753,88.804,10504,10509,0.880657,0.502679,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,98,2026-08-04T16:05:06.1388752+09:00,2026-08-04T16:05:06.2498752+09:00,231.331043,231.442184,111.141,10609,10616,0.993745,0.755837,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,99,2026-08-04T16:05:06.8058752+09:00,2026-08-04T16:05:06.9388752+09:00,231.997837,232.131244,133.407,10649,10657,0.983984,0.723893,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,100,2026-08-04T16:05:08.0058752+09:00,2026-08-04T16:05:08.0388752+09:00,233.197971,233.231352,33.381,10721,10723,0.828928,0.574217,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,101,2026-08-04T16:05:08.6388752+09:00,2026-08-04T16:05:08.7498752+09:00,233.831391,233.942481,111.090,10759,10766,0.999486,0.871445,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,102,2026-08-04T16:05:10.5838752+09:00,2026-08-04T16:05:10.6728752+09:00,235.775963,235.864840,88.877,10876,10881,0.819578,0.379185,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,103,2026-08-04T16:05:11.9728752+09:00,2026-08-04T16:05:12.0838752+09:00,237.164737,237.275883,111.146,10959,10966,0.889502,0.641518,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,104,2026-08-04T16:05:12.2178752+09:00,2026-08-04T16:05:12.3058752+09:00,237.409708,237.498138,88.430,10974,10979,0.960064,0.600033,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,105,2026-08-04T16:05:13.8728752+09:00,2026-08-04T16:05:13.9388752+09:00,239.064524,239.131218,66.694,11073,11077,0.912047,0.759625,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,106,2026-08-04T16:05:14.2058752+09:00,2026-08-04T16:05:14.2728752+09:00,239.397979,239.464637,66.658,11093,11097,0.884089,0.640437,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,107,2026-08-04T16:05:16.4058752+09:00,2026-08-04T16:05:16.4388752+09:00,241.598129,241.631459,33.329,11225,11227,0.494190,0.348967,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,108,2026-08-04T16:05:16.8508752+09:00,2026-08-04T16:05:16.9388752+09:00,242.042592,242.131473,88.882,11252,11257,0.985417,0.497903,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,109,2026-08-04T16:05:18.4728752+09:00,2026-08-04T16:05:18.5058752+09:00,243.664620,243.697998,33.378,11349,11351,0.599366,0.441913,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,110,2026-08-04T16:05:20.1168752+09:00,2026-08-04T16:05:20.3718752+09:00,245.308774,245.564396,255.623,11448,11463,1.000000,0.915075,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,111,2026-08-04T16:05:21.9058752+09:00,2026-08-04T16:05:21.9718752+09:00,247.098231,247.164482,66.252,11555,11559,0.641877,0.342979,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,112,2026-08-04T16:05:23.8828752+09:00,2026-08-04T16:05:23.9718752+09:00,249.075417,249.164373,88.956,11674,11679,0.786015,0.657364,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,113,2026-08-04T16:05:24.2498752+09:00,2026-08-04T16:05:24.3058752+09:00,249.442084,249.497620,55.536,11696,11699,0.814636,0.632596,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,114,2026-08-04T16:05:26.1388752+09:00,2026-08-04T16:05:26.2168752+09:00,251.330789,251.408543,77.754,11809,11814,0.763510,0.452518,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,115,2026-08-04T16:05:27.0498752+09:00,2026-08-04T16:05:27.1498752+09:00,252.242200,252.342265,100.065,11864,11870,0.637391,0.540670,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,116,2026-08-04T16:05:28.3398752+09:00,2026-08-04T16:05:28.4188752+09:00,253.531827,253.610655,78.829,11941,11946,0.915844,0.710308,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,117,2026-08-04T16:05:30.1848752+09:00,2026-08-04T16:05:30.2738752+09:00,255.376913,255.465721,88.808,12052,12057,0.887242,0.627972,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,118,2026-08-04T16:05:32.2048752+09:00,2026-08-04T16:05:32.3048752+09:00,257.397356,257.497382,100.026,12173,12179,0.933707,0.483499,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,119,2026-08-04T16:05:33.9388752+09:00,2026-08-04T16:05:34.0498752+09:00,259.131110,259.242197,111.088,12277,12284,0.820857,0.566835,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,120,2026-08-04T16:05:37.9388752+09:00,2026-08-04T16:05:38.0388752+09:00,263.130794,263.230697,99.903,12517,12523,0.838499,0.649718,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,121,2026-08-04T16:05:39.9388752+09:00,2026-08-04T16:05:39.9718752+09:00,265.130822,265.164130,33.307,12637,12639,0.851333,0.598728,0,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,122,2026-08-04T16:05:40.3718752+09:00,2026-08-04T16:05:40.4718752+09:00,265.564120,265.664072,99.951,12663,12669,0.983972,0.623631,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,123,2026-08-04T16:05:41.9388752+09:00,2026-08-04T16:05:42.0048752+09:00,267.130825,267.197409,66.584,12757,12761,0.987492,0.826834,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,124,2026-08-04T16:05:42.2718752+09:00,2026-08-04T16:05:42.3718752+09:00,267.464151,267.564101,99.950,12777,12783,0.889524,0.720181,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,125,2026-08-04T16:05:45.9168752+09:00,2026-08-04T16:05:46.0388752+09:00,271.108528,271.230747,122.219,12996,13003,0.945373,0.458905,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,126,2026-08-04T16:05:46.1718752+09:00,2026-08-04T16:05:46.3048752+09:00,271.364173,271.497430,133.257,13011,13019,0.820462,0.568338,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,127,2026-08-04T16:05:48.2718752+09:00,2026-08-04T16:05:48.5718752+09:00,273.463909,273.764010,300.101,13137,13155,1.000000,0.834433,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,128,2026-08-04T16:05:49.8838752+09:00,2026-08-04T16:05:49.9498752+09:00,275.075621,275.141841,66.220,13234,13238,0.865679,0.617443,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,129,2026-08-04T16:05:51.9728752+09:00,2026-08-04T16:05:52.0718752+09:00,277.164677,277.264007,99.330,13359,13365,0.956752,0.665737,1,0,EyesOpened
20260804_160114_807,1,Unspecified,Blink,130,2026-08-04T16:05:53.8818752+09:00,2026-08-04T16:05:53.9708752+09:00,279.074137,279.163124,88.987,13474,13479,0.952912,0.612027,1,0,EyesOpened
