SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260803_191347_964,1,Unspecified,0,2026-08-03T19:13:59.8293665+09:00,2026-08-03T19:14:00.3293665+09:00,11.864610,12.364610,30,30,0.029331,-0.004182,0.000006,0.000848,-0.000056,0.029215,0
20260803_191347_964,1,Unspecified,1,2026-08-03T19:14:00.3293665+09:00,2026-08-03T19:14:00.8293665+09:00,12.364610,12.864610,30,30,0.046578,-0.043806,0.000339,0.000116,0.000032,0.021325,0
20260803_191347_964,1,Unspecified,2,2026-08-03T19:14:00.8293665+09:00,2026-08-03T19:14:01.3293665+09:00,12.864610,13.364610,30,30,0.060849,-0.023299,0.000108,0.000256,0.000012,0.019085,0
20260803_191347_964,1,Unspecified,3,2026-08-03T19:14:01.3293665+09:00,2026-08-03T19:14:01.8293665+09:00,13.364610,13.864610,30,30,0.054495,0.028360,0.000012,0.000053,-0.000006,0.008101,0
20260803_191347_964,1,Unspecified,4,2026-08-03T19:14:01.8293665+09:00,2026-08-03T19:14:02.3293665+09:00,13.864610,14.364610,30,30,0.039952,-0.010544,0.000264,0.001089,0.000272,0.036783,0
20260803_191347_964,1,Unspecified,5,2026-08-03T19:14:02.3293665+09:00,2026-08-03T19:14:02.8293665+09:00,14.364610,14.864610,30,30,0.040581,-0.049042,0.000128,0.000022,-0.000040,0.012227,0
20260803_191347_964,1,Unspecified,6,2026-08-03T19:14:02.8293665+09:00,2026-08-03T19:14:03.3293665+09:00,14.864610,15.364610,30,30,0.034853,-0.048801,0.000024,0.000158,0.000003,0.013468,0
20260803_191347_964,1,Unspecified,7,2026-08-03T19:14:03.3293665+09:00,2026-08-03T19:14:03.8293665+09:00,15.364610,15.864610,30,30,-0.024470,-0.044322,0.002660,0.002011,0.002303,0.068344,0
20260803_191347_964,1,Unspecified,8,2026-08-03T19:14:03.8293665+09:00,2026-08-03T19:14:04.3293665+09:00,15.864610,16.364610,30,30,-0.075998,-0.100036,0.004034,0.001451,0.002418,0.074059,0
20260803_191347_964,1,Unspecified,9,2026-08-03T19:14:04.3293665+09:00,2026-08-03T19:14:04.8293665+09:00,16.364610,16.864610,30,30,0.023254,-0.064092,0.000291,0.002061,0.000590,0.048495,0
20260803_191347_964,1,Unspecified,10,2026-08-03T19:14:04.8293665+09:00,2026-08-03T19:14:05.3293665+09:00,16.864610,17.364610,30,30,-0.040520,-0.228533,0.009226,0.000781,0.001521,0.100035,0
20260803_191347_964,1,Unspecified,11,2026-08-03T19:14:05.3293665+09:00,2026-08-03T19:14:05.8293665+09:00,17.364610,17.864610,30,30,-0.145722,-0.141297,0.017309,0.004913,0.009177,0.149069,0
20260803_191347_964,1,Unspecified,12,2026-08-03T19:14:05.8293665+09:00,2026-08-03T19:14:06.3293665+09:00,17.864610,18.364610,30,30,0.037050,-0.034321,0.000002,0.000673,-0.000013,0.025996,0
20260803_191347_964,1,Unspecified,13,2026-08-03T19:14:06.3293665+09:00,2026-08-03T19:14:06.8293665+09:00,18.364610,18.864610,30,30,-0.069653,-0.044929,0.011815,0.016125,0.012774,0.167153,0
20260803_191347_964,1,Unspecified,14,2026-08-03T19:14:06.8293665+09:00,2026-08-03T19:14:07.3293665+09:00,18.864610,19.364610,30,30,-0.135713,-0.346627,0.001710,0.000125,0.000308,0.042844,0
20260803_191347_964,1,Unspecified,15,2026-08-03T19:14:07.3293665+09:00,2026-08-03T19:14:07.8293665+09:00,19.364610,19.864610,30,30,-0.153414,-0.358792,0.000010,0.000027,-0.000011,0.006108,0
20260803_191347_964,1,Unspecified,16,2026-08-03T19:14:07.8293665+09:00,2026-08-03T19:14:08.3293665+09:00,19.864610,20.364610,14,14,-0.146847,-0.360738,0.000002,0.000010,0.000002,0.003483,0
20260803_191347_964,1,Unspecified,17,2026-08-03T19:14:08.3293665+09:00,2026-08-03T19:14:08.7343665+09:00,20.364610,20.769772,1,0,,,,,,,1
