SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260721_124727_296,1,Unspecified,0,2026-07-21T12:47:39.1274393+09:00,2026-07-21T12:47:39.6274393+09:00,11.830754,12.330754,30,30,0.010626,-0.016566,0.000003,0.000002,0.000000,0.002278,0
20260721_124727_296,1,Unspecified,1,2026-07-21T12:47:39.6274393+09:00,2026-07-21T12:47:40.1274393+09:00,12.330754,12.830754,30,30,0.034501,-0.117317,0.001853,0.005126,-0.000682,0.083538,0
20260721_124727_296,1,Unspecified,2,2026-07-21T12:47:40.1274393+09:00,2026-07-21T12:47:40.6274393+09:00,12.830754,13.330754,30,30,-0.131133,-0.162312,0.023744,0.002048,0.001070,0.160601,0
20260721_124727_296,1,Unspecified,3,2026-07-21T12:47:40.6274393+09:00,2026-07-21T12:47:41.1274393+09:00,13.330754,13.830754,30,30,-0.074374,-0.043175,0.072315,0.000393,0.005216,0.269644,0
20260721_124727_296,1,Unspecified,4,2026-07-21T12:47:41.1274393+09:00,2026-07-21T12:47:41.6274393+09:00,13.830754,14.330754,30,30,0.122907,-0.141406,0.020296,0.024551,0.015365,0.211771,0
20260721_124727_296,1,Unspecified,5,2026-07-21T12:47:41.6274393+09:00,2026-07-21T12:47:42.1274393+09:00,14.330754,14.830754,30,30,0.031014,-0.361750,0.000020,0.004209,0.000162,0.065028,0
20260721_124727_296,1,Unspecified,6,2026-07-21T12:47:42.1274393+09:00,2026-07-21T12:47:42.6274393+09:00,14.830754,15.330754,30,30,0.068346,-0.067859,0.001462,0.001620,0.001391,0.055514,0
20260721_124727_296,1,Unspecified,7,2026-07-21T12:47:42.6274393+09:00,2026-07-21T12:47:43.1274393+09:00,15.330754,15.830754,30,30,-0.013301,-0.192884,0.000088,0.000946,0.000186,0.032146,0
20260721_124727_296,1,Unspecified,8,2026-07-21T12:47:43.1274393+09:00,2026-07-21T12:47:43.6274393+09:00,15.830754,16.330754,30,30,-0.000267,-0.167902,0.000754,0.003955,-0.001693,0.068619,0
20260721_124727_296,1,Unspecified,9,2026-07-21T12:47:43.6274393+09:00,2026-07-21T12:47:44.1274393+09:00,16.330754,16.830754,30,30,0.019543,-0.120617,0.000348,0.010697,-0.001853,0.105098,0
20260721_124727_296,1,Unspecified,10,2026-07-21T12:47:44.1274393+09:00,2026-07-21T12:47:44.6274393+09:00,16.830754,17.330754,30,30,-0.109549,-0.032587,0.009306,0.000985,0.002848,0.101441,0
20260721_124727_296,1,Unspecified,11,2026-07-21T12:47:44.6274393+09:00,2026-07-21T12:47:45.1274393+09:00,17.330754,17.830754,30,30,0.152132,-0.023685,0.010981,0.000505,0.002015,0.107176,0
20260721_124727_296,1,Unspecified,12,2026-07-21T12:47:45.1274393+09:00,2026-07-21T12:47:45.6274393+09:00,17.830754,18.330754,30,30,0.082542,0.044336,0.041735,0.001468,-0.004392,0.207855,0
20260721_124727_296,1,Unspecified,13,2026-07-21T12:47:45.6274393+09:00,2026-07-21T12:47:46.1274393+09:00,18.330754,18.830754,30,30,-0.002809,-0.024888,0.008468,0.000710,-0.001503,0.095802,0
20260721_124727_296,1,Unspecified,14,2026-07-21T12:47:46.1274393+09:00,2026-07-21T12:47:46.6274393+09:00,18.830754,19.330754,30,30,0.230647,-0.045498,0.010868,0.000193,0.000308,0.105175,0
20260721_124727_296,1,Unspecified,15,2026-07-21T12:47:46.6274393+09:00,2026-07-21T12:47:47.1274393+09:00,19.330754,19.830754,30,30,0.281876,-0.005726,0.000479,0.000143,-0.000239,0.024930,0
20260721_124727_296,1,Unspecified,16,2026-07-21T12:47:47.1274393+09:00,2026-07-21T12:47:47.6274393+09:00,19.830754,20.330754,30,30,0.194466,-0.043496,0.001271,0.000998,0.000950,0.047632,0
20260721_124727_296,1,Unspecified,17,2026-07-21T12:47:47.6274393+09:00,2026-07-21T12:47:48.1274393+09:00,20.330754,20.830754,30,30,0.193677,-0.089914,0.009668,0.000358,-0.000632,0.100128,0
20260721_124727_296,1,Unspecified,18,2026-07-21T12:47:48.1274393+09:00,2026-07-21T12:47:48.6274393+09:00,20.830754,21.330754,30,30,0.024038,-0.063995,0.001594,0.000235,0.000470,0.042765,0
20260721_124727_296,1,Unspecified,19,2026-07-21T12:47:48.6274393+09:00,2026-07-21T12:47:49.1274393+09:00,21.330754,21.830754,30,30,-0.050854,-0.051672,0.000612,0.001249,0.000032,0.043140,0
20260721_124727_296,1,Unspecified,20,2026-07-21T12:47:49.1274393+09:00,2026-07-21T12:47:49.6274393+09:00,21.830754,22.330754,30,30,-0.047633,-0.035608,0.000982,0.000021,-0.000052,0.031677,0
20260721_124727_296,1,Unspecified,21,2026-07-21T12:47:49.6274393+09:00,2026-07-21T12:47:50.1274393+09:00,22.330754,22.830754,30,30,0.047935,-0.162279,0.000747,0.004816,-0.001576,0.074581,0
20260721_124727_296,1,Unspecified,22,2026-07-21T12:47:50.1274393+09:00,2026-07-21T12:47:50.6274393+09:00,22.830754,23.330754,30,30,0.031873,-0.102284,0.000030,0.007654,-0.000308,0.087656,0
20260721_124727_296,1,Unspecified,23,2026-07-21T12:47:50.6274393+09:00,2026-07-21T12:47:51.1274393+09:00,23.330754,23.830754,30,30,0.033355,-0.128399,0.000517,0.009829,-0.001521,0.101714,0
20260721_124727_296,1,Unspecified,24,2026-07-21T12:47:51.1274393+09:00,2026-07-21T12:47:51.6274393+09:00,23.830754,24.330754,30,30,0.068973,-0.304238,0.001884,0.015336,-0.005315,0.131225,0
