FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
35,0,0,2026-06-16 15:33:58.453,-0.0007,-0.0005,0.0001,0.0298,-0.0201,0
36,0,0,2026-06-16 15:33:58.465,-0.0007,-0.0006,0.0001,0.0299,-0.0201,0
37,0,0,2026-06-16 15:33:58.487,-0.0007,-0.0006,0.0001,0.0298,-0.0201,0
38,0,0,2026-06-16 15:33:58.497,-0.0007,-0.0006,0.0001,0.0298,-0.0201,0
39,0,0,2026-06-16 15:33:58.520,-0.0007,-0.0006,0.0001,0.0299,-0.0201,0
40,0,0,2026-06-16 15:33:58.531,-0.0007,-0.0006,0.0000,0.0299,-0.0201,0
41,0,0,2026-06-16 15:33:58.553,-0.0007,-0.0006,-0.0001,0.0298,-0.0201,0
42,0,0,2026-06-16 15:33:58.565,-0.0007,-0.0006,-0.0001,0.0298,-0.0201,0
43,0,0,2026-06-16 15:33:58.587,-0.0007,-0.0006,-0.0001,0.0299,-0.0201,0
44,0,0,2026-06-16 15:33:58.598,-0.0007,-0.0006,-0.0001,0.0299,-0.0201,0
45,0,0,2026-06-16 15:33:58.619,-0.0006,-0.0006,-0.0001,0.0299,-0.0201,0
46,0,0,2026-06-16 15:33:58.631,-0.0006,-0.0006,-0.0001,0.0298,-0.0200,0
47,0,0,2026-06-16 15:33:58.653,-0.0006,-0.0006,-0.0001,0.0298,-0.0200,0
48,0,0,2026-06-16 15:33:58.666,-0.0006,-0.0006,-0.0001,0.0297,-0.0200,0
49,0,0,2026-06-16 15:33:58.677,-0.0006,-0.0006,-0.0001,0.0298,-0.0200,0
50,0,0,2026-06-16 15:33:58.698,-0.0006,-0.0006,-0.0002,0.0298,-0.0201,0
51,0,0,2026-06-16 15:33:58.709,-0.0006,-0.0006,-0.0002,0.0299,-0.0201,0
52,0,0,2026-06-16 15:33:58.732,-0.0006,-0.0006,-0.0002,0.0299,-0.0201,0
53,0,0,2026-06-16 15:33:58.754,-0.0006,-0.0006,-0.0002,0.0298,-0.0201,0
54,0,0,2026-06-16 15:33:58.765,-0.0007,-0.0006,-0.0002,0.0298,-0.0200,0
55,0,0,2026-06-16 15:33:58.786,-0.0007,-0.0006,-0.0002,0.0298,-0.0200,0
56,0,0,2026-06-16 15:33:58.797,-0.0007,-0.0006,-0.0002,0.0299,-0.0201,0
57,0,0,2026-06-16 15:33:58.819,-0.0007,-0.0005,-0.0002,0.0299,-0.0201,0
58,0,0,2026-06-16 15:33:58.832,-0.0006,-0.0005,-0.0002,0.0299,-0.0201,0
59,0,0,2026-06-16 15:33:58.854,-0.0006,-0.0005,-0.0002,0.0299,-0.0201,0
60,0,0,2026-06-16 15:33:58.865,-0.0006,-0.0005,-0.0002,0.0299,-0.0201,0
61,0,0,2026-06-16 15:33:58.887,-0.0006,-0.0005,-0.0003,0.0299,-0.0201,0
62,0,0,2026-06-16 15:33:58.898,-0.0006,-0.0006,-0.0003,0.0299,-0.0201,0
63,0,0,2026-06-16 15:33:58.920,-0.0005,-0.0006,-0.0003,0.0299,-0.0201,0
64,0,0,2026-06-16 15:33:58.931,-0.0005,-0.0006,-0.0003,0.0298,-0.0200,0
65,0,0,2026-06-16 15:33:58.942,-0.0005,-0.0006,-0.0003,0.0298,-0.0200,0
66,0,0,2026-06-16 15:33:58.965,-0.0005,-0.0005,-0.0003,0.0298,-0.0200,0
67,0,0,2026-06-16 15:33:58.987,-0.0004,-0.0005,-0.0003,0.0298,-0.0200,0
68,0,0,2026-06-16 15:33:58.997,-0.0003,-0.0005,-0.0003,0.0298,-0.0200,0
69,0,1,2026-06-16 15:33:59.008,-0.0003,-0.0005,-0.0002,0.0297,-0.0200,0
70,0,1,2026-06-16 15:33:59.031,-0.0002,-0.0005,-0.0002,0.0297,-0.0200,0
71,0,1,2026-06-16 15:33:59.052,-0.0001,-0.0005,-0.0002,0.0297,-0.0200,0
72,0,1,2026-06-16 15:33:59.065,0.0000,-0.0005,-0.0002,0.0298,-0.0200,0
73,0,1,2026-06-16 15:33:59.075,0.0000,-0.0005,-0.0002,0.0298,-0.0200,0
74,0,1,2026-06-16 15:33:59.098,0.0002,-0.0005,-0.0003,0.0297,-0.0199,0
75,0,1,2026-06-16 15:33:59.108,0.0002,-0.0006,-0.0003,0.0297,-0.0199,0
76,0,1,2026-06-16 15:33:59.130,0.0003,-0.0006,-0.0004,0.0296,-0.0198,0
77,0,1,2026-06-16 15:33:59.154,0.0003,-0.0005,-0.0004,0.0296,-0.0198,0
78,0,1,2026-06-16 15:33:59.165,0.0002,-0.0004,-0.0003,0.0296,-0.0199,0
79,0,1,2026-06-16 15:33:59.187,0.0001,-0.0002,-0.0002,0.0297,-0.0200,0
80,0,1,2026-06-16 15:33:59.198,0.0001,-0.0002,-0.0002,0.0297,-0.0199,0
81,0,1,2026-06-16 15:33:59.208,0.0000,-0.0002,-0.0002,0.0297,-0.0199,0
82,0,1,2026-06-16 15:33:59.231,-0.0001,-0.0003,-0.0002,0.0296,-0.0199,0
83,0,1,2026-06-16 15:33:59.254,-0.0002,-0.0004,-0.0003,0.0297,-0.0200,0
84,0,1,2026-06-16 15:33:59.265,-0.0002,-0.0004,-0.0003,0.0298,-0.0200,0
85,0,1,2026-06-16 15:33:59.275,-0.0002,-0.0004,-0.0003,0.0298,-0.0200,0
86,0,1,2026-06-16 15:33:59.298,-0.0002,-0.0004,-0.0004,0.0299,-0.0201,0
87,0,1,2026-06-16 15:33:59.320,-0.0002,-0.0004,-0.0004,0.0299,-0.0201,0
88,0,1,2026-06-16 15:33:59.331,-0.0002,-0.0004,-0.0004,0.0298,-0.0201,0
89,0,1,2026-06-16 15:33:59.354,-0.0003,-0.0003,-0.0004,0.0297,-0.0200,0
90,0,1,2026-06-16 15:33:59.365,-0.0003,-0.0003,-0.0004,0.0296,-0.0199,0
91,0,1,2026-06-16 15:33:59.375,-0.0003,-0.0003,-0.0004,0.0297,-0.0200,0
92,0,1,2026-06-16 15:33:59.398,-0.0003,-0.0003,-0.0005,0.0298,-0.0200,0
93,0,1,2026-06-16 15:33:59.408,-0.0003,-0.0003,-0.0005,0.0298,-0.0200,0
94,0,1,2026-06-16 15:33:59.431,-0.0003,-0.0002,-0.0005,0.0297,-0.0199,0
95,0,1,2026-06-16 15:33:59.453,-0.0003,-0.0002,-0.0005,0.0297,-0.0199,0
96,0,1,2026-06-16 15:33:59.465,-0.0003,-0.0002,-0.0005,0.0297,-0.0199,0
97,0,1,2026-06-16 15:33:59.475,-0.0004,-0.0002,-0.0005,0.0297,-0.0200,0
98,0,1,2026-06-16 15:33:59.498,-0.0004,-0.0003,-0.0005,0.0298,-0.0200,0
99,0,1,2026-06-16 15:33:59.520,-0.0005,-0.0003,-0.0005,0.0298,-0.0200,0
100,0,1,2026-06-16 15:33:59.531,-0.0005,-0.0002,-0.0004,0.0298,-0.0200,0
101,0,1,2026-06-16 15:33:59.542,-0.0005,-0.0002,-0.0004,0.0298,-0.0200,0
102,0,1,2026-06-16 15:33:59.565,-0.0006,-0.0002,-0.0004,0.0298,-0.0200,0
103,0,1,2026-06-16 15:33:59.586,-0.0007,-0.0002,-0.0003,0.0298,-0.0200,0
104,0,1,2026-06-16 15:33:59.598,-0.0007,-0.0002,-0.0003,0.0298,-0.0200,0
105,0,1,2026-06-16 15:33:59.620,-0.0007,-0.0002,-0.0002,0.0298,-0.0200,0
106,0,1,2026-06-16 15:33:59.631,-0.0008,-0.0002,-0.0002,0.0298,-0.0201,0
107,0,1,2026-06-16 15:33:59.652,-0.0008,-0.0002,-0.0002,0.0299,-0.0202,0
108,0,1,2026-06-16 15:33:59.665,-0.0008,-0.0003,-0.0002,0.0299,-0.0201,0
109,0,1,2026-06-16 15:33:59.687,-0.0008,-0.0003,-0.0002,0.0299,-0.0201,0
110,0,1,2026-06-16 15:33:59.698,-0.0008,-0.0003,-0.0002,0.0300,-0.0202,0
111,0,1,2026-06-16 15:33:59.720,-0.0008,-0.0004,-0.0002,0.0299,-0.0201,0
112,0,1,2026-06-16 15:33:59.731,-0.0008,-0.0004,-0.0002,0.0298,-0.0201,0
113,0,1,2026-06-16 15:33:59.741,-0.0008,-0.0003,-0.0002,0.0298,-0.0200,0
114,0,1,2026-06-16 15:33:59.765,-0.0008,-0.0003,-0.0002,0.0298,-0.0200,0
115,0,1,2026-06-16 15:33:59.787,-0.0007,-0.0003,-0.0002,0.0298,-0.0200,0
116,0,1,2026-06-16 15:33:59.798,-0.0006,-0.0003,-0.0002,0.0298,-0.0200,0
117,0,1,2026-06-16 15:33:59.820,-0.0005,-0.0003,-0.0003,0.0297,-0.0200,0
118,0,1,2026-06-16 15:33:59.831,-0.0005,-0.0003,-0.0003,0.0297,-0.0200,0
119,0,1,2026-06-16 15:33:59.854,-0.0004,-0.0003,-0.0003,0.0296,-0.0200,0
120,0,1,2026-06-16 15:33:59.865,-0.0004,-0.0003,-0.0004,0.0297,-0.0199,0
121,0,1,2026-06-16 15:33:59.887,-0.0003,-0.0003,-0.0005,0.0296,-0.0199,0
122,0,1,2026-06-16 15:33:59.897,-0.0002,-0.0003,-0.0005,0.0296,-0.0199,0
123,0,1,2026-06-16 15:33:59.919,-0.0002,-0.0003,-0.0005,0.0296,-0.0199,0
124,0,1,2026-06-16 15:33:59.931,-0.0002,-0.0003,-0.0005,0.0296,-0.0198,0
125,0,1,2026-06-16 15:33:59.942,-0.0002,-0.0003,-0.0005,0.0296,-0.0199,0
126,0,1,2026-06-16 15:33:59.965,-0.0002,-0.0003,-0.0005,0.0296,-0.0198,0
127,0,1,2026-06-16 15:33:59.975,-0.0002,-0.0003,-0.0005,0.0296,-0.0199,0
128,0,1,2026-06-16 15:33:59.997,-0.0002,-0.0003,-0.0005,0.0297,-0.0199,0
129,0,1,2026-06-16 15:34:00.009,-0.0002,-0.0003,-0.0005,0.0297,-0.0199,0
130,0,1,2026-06-16 15:34:00.031,-0.0002,-0.0003,-0.0004,0.0297,-0.0199,0
131,0,1,2026-06-16 15:34:00.053,-0.0002,-0.0003,-0.0004,0.0297,-0.0199,0
132,0,1,2026-06-16 15:34:00.065,-0.0002,-0.0003,-0.0004,0.0297,-0.0199,0
133,0,1,2026-06-16 15:34:00.075,-0.0002,-0.0003,-0.0003,0.0297,-0.0199,0
134,0,1,2026-06-16 15:34:00.098,-0.0003,-0.0003,-0.0003,0.0297,-0.0199,0
135,0,1,2026-06-16 15:34:00.121,-0.0003,-0.0004,-0.0002,0.0297,-0.0200,0
136,0,1,2026-06-16 15:34:00.132,-0.0003,-0.0004,-0.0002,0.0297,-0.0199,0
137,0,1,2026-06-16 15:34:00.142,-0.0003,-0.0004,-0.0002,0.0297,-0.0199,0
138,0,2,2026-06-16 15:34:00.165,-0.0002,-0.0004,-0.0002,0.0297,-0.0199,0
139,0,2,2026-06-16 15:34:00.187,-0.0002,-0.0004,-0.0001,0.0297,-0.0200,0
140,0,2,2026-06-16 15:34:00.197,-0.0002,-0.0005,-0.0001,0.0298,-0.0200,0
141,0,2,2026-06-16 15:34:00.220,-0.0002,-0.0005,0.0000,0.0298,-0.0200,0
142,0,2,2026-06-16 15:34:00.231,-0.0002,-0.0005,0.0000,0.0298,-0.0200,0
143,0,2,2026-06-16 15:34:00.254,-0.0002,-0.0005,0.0001,0.0297,-0.0199,0
144,0,2,2026-06-16 15:34:00.265,-0.0002,-0.0005,0.0001,0.0296,-0.0199,0
145,0,2,2026-06-16 15:34:00.286,-0.0001,-0.0005,0.0002,0.0296,-0.0198,0
146,0,2,2026-06-16 15:34:00.298,-0.0001,-0.0005,0.0002,0.0296,-0.0198,0
147,0,2,2026-06-16 15:34:00.309,-0.0001,-0.0006,0.0002,0.0296,-0.0199,0
148,0,2,2026-06-16 15:34:00.331,-0.0001,-0.0006,0.0002,0.0297,-0.0199,0
149,0,2,2026-06-16 15:34:00.353,-0.0001,-0.0006,0.0002,0.0297,-0.0199,0
150,0,2,2026-06-16 15:34:00.365,-0.0001,-0.0006,0.0002,0.0297,-0.0199,0
151,0,2,2026-06-16 15:34:00.386,-0.0002,-0.0005,0.0002,0.0297,-0.0199,0
152,0,2,2026-06-16 15:34:00.398,-0.0002,-0.0005,0.0002,0.0297,-0.0199,0
153,0,2,2026-06-16 15:34:00.410,-0.0002,-0.0005,0.0002,0.0297,-0.0199,0
154,0,2,2026-06-16 15:34:00.431,-0.0002,-0.0005,0.0002,0.0297,-0.0199,0
155,0,2,2026-06-16 15:34:00.454,-0.0003,-0.0005,0.0002,0.0297,-0.0200,0
156,0,2,2026-06-16 15:34:00.465,-0.0003,-0.0004,0.0002,0.0297,-0.0200,0
157,0,2,2026-06-16 15:34:00.475,-0.0003,-0.0004,0.0002,0.0298,-0.0200,0
158,0,2,2026-06-16 15:34:00.498,-0.0003,-0.0005,0.0002,0.0298,-0.0200,0
159,0,2,2026-06-16 15:34:00.520,-0.0002,-0.0004,0.0002,0.0298,-0.0200,0
160,0,2,2026-06-16 15:34:00.531,-0.0002,-0.0004,0.0002,0.0298,-0.0200,0
161,0,2,2026-06-16 15:34:00.542,-0.0002,-0.0004,0.0002,0.0297,-0.0199,0
162,0,2,2026-06-16 15:34:00.565,-0.0002,-0.0003,0.0002,0.0297,-0.0199,0
163,0,2,2026-06-16 15:34:00.575,-0.0002,-0.0003,0.0002,0.0297,-0.0199,0
164,0,2,2026-06-16 15:34:00.598,-0.0001,-0.0003,0.0002,0.0297,-0.0199,0
165,0,2,2026-06-16 15:34:00.608,-0.0001,-0.0003,0.0002,0.0297,-0.0199,0
166,0,2,2026-06-16 15:34:00.631,0.0000,-0.0003,0.0002,0.0297,-0.0199,0
167,0,2,2026-06-16 15:34:00.652,0.0001,-0.0003,0.0002,0.0297,-0.0199,0
168,0,2,2026-06-16 15:34:00.665,0.0001,-0.0003,0.0002,0.0296,-0.0199,0
169,0,2,2026-06-16 15:34:00.687,0.0002,-0.0003,0.0001,0.0296,-0.0198,0
170,0,2,2026-06-16 15:34:00.698,0.0002,-0.0002,0.0001,0.0296,-0.0198,0
171,0,2,2026-06-16 15:34:00.720,0.0002,-0.0002,0.0001,0.0296,-0.0198,0
172,0,2,2026-06-16 15:34:00.731,0.0002,-0.0002,0.0001,0.0296,-0.0198,0
173,0,2,2026-06-16 15:34:00.753,0.0002,-0.0002,0.0001,0.0296,-0.0198,0
174,0,2,2026-06-16 15:34:00.765,0.0001,-0.0002,0.0001,0.0296,-0.0198,0
175,0,2,2026-06-16 15:34:00.787,0.0001,-0.0002,0.0001,0.0296,-0.0199,0
176,0,2,2026-06-16 15:34:00.798,0.0001,-0.0002,0.0001,0.0296,-0.0198,0
177,0,2,2026-06-16 15:34:00.809,0.0000,-0.0002,0.0000,0.0296,-0.0199,0
178,0,2,2026-06-16 15:34:00.831,0.0000,-0.0003,0.0000,0.0296,-0.0199,0
179,0,2,2026-06-16 15:34:00.854,-0.0001,-0.0003,0.0001,0.0297,-0.0199,0
180,0,2,2026-06-16 15:34:00.865,-0.0001,-0.0003,0.0001,0.0297,-0.0199,0
181,0,2,2026-06-16 15:34:00.887,-0.0002,-0.0003,0.0001,0.0297,-0.0200,0
182,0,2,2026-06-16 15:34:00.898,-0.0002,-0.0003,0.0001,0.0297,-0.0199,0
183,0,2,2026-06-16 15:34:00.920,-0.0003,-0.0003,0.0001,0.0297,-0.0200,0
184,0,2,2026-06-16 15:34:00.931,-0.0003,-0.0003,0.0001,0.0297,-0.0200,0
185,0,2,2026-06-16 15:34:00.942,-0.0003,-0.0003,0.0001,0.0297,-0.0199,0
186,0,2,2026-06-16 15:34:00.965,-0.0003,-0.0003,0.0001,0.0297,-0.0200,0
187,0,2,2026-06-16 15:34:00.987,-0.0003,-0.0003,0.0002,0.0297,-0.0199,0
188,0,2,2026-06-16 15:34:00.998,-0.0003,-0.0003,0.0002,0.0297,-0.0199,0
189,0,2,2026-06-16 15:34:01.008,-0.0003,-0.0003,0.0002,0.0297,-0.0200,0
190,0,2,2026-06-16 15:34:01.031,-0.0003,-0.0003,0.0002,0.0297,-0.0199,0
191,0,2,2026-06-16 15:34:01.054,-0.0003,-0.0003,0.0001,0.0297,-0.0199,0
192,0,2,2026-06-16 15:34:01.065,-0.0003,-0.0003,0.0002,0.0297,-0.0200,0
193,0,2,2026-06-16 15:34:01.075,-0.0003,-0.0004,0.0002,0.0298,-0.0200,0
194,0,2,2026-06-16 15:34:01.098,-0.0003,-0.0004,0.0002,0.0298,-0.0200,0
195,0,2,2026-06-16 15:34:01.120,-0.0003,-0.0004,0.0002,0.0297,-0.0199,0
196,0,2,2026-06-16 15:34:01.132,-0.0003,-0.0004,0.0002,0.0297,-0.0199,0
197,0,2,2026-06-16 15:34:01.153,-0.0003,-0.0004,0.0002,0.0297,-0.0199,0
198,0,2,2026-06-16 15:34:01.165,-0.0004,-0.0004,0.0002,0.0297,-0.0199,0
199,0,2,2026-06-16 15:34:01.187,-0.0004,-0.0005,0.0001,0.0297,-0.0200,0
200,0,2,2026-06-16 15:34:01.198,-0.0004,-0.0005,0.0001,0.0298,-0.0200,0
201,0,2,2026-06-16 15:34:01.208,-0.0004,-0.0005,0.0001,0.0298,-0.0200,0
202,0,2,2026-06-16 15:34:01.231,-0.0005,-0.0004,0.0001,0.0298,-0.0200,0
203,0,2,2026-06-16 15:34:01.243,-0.0005,-0.0004,0.0001,0.0298,-0.0200,0
204,0,2,2026-06-16 15:34:01.265,-0.0006,-0.0004,0.0001,0.0298,-0.0200,0
205,0,2,2026-06-16 15:34:01.275,-0.0006,-0.0004,0.0001,0.0298,-0.0200,0
206,0,2,2026-06-16 15:34:01.298,-0.0006,-0.0003,0.0001,0.0298,-0.0200,0
207,0,3,2026-06-16 15:34:01.308,-0.0007,-0.0003,0.0000,0.0298,-0.0200,0
208,0,3,2026-06-16 15:34:01.331,-0.0007,-0.0003,0.0000,0.0299,-0.0201,0
209,0,3,2026-06-16 15:34:01.341,-0.0007,-0.0003,0.0000,0.0299,-0.0201,0
210,0,3,2026-06-16 15:34:01.365,-0.0007,-0.0003,-0.0001,0.0299,-0.0201,0
211,0,3,2026-06-16 15:34:01.376,-0.0007,-0.0003,-0.0001,0.0299,-0.0201,0
212,0,3,2026-06-16 15:34:01.398,-0.0007,-0.0003,-0.0001,0.0299,-0.0202,0
213,0,3,2026-06-16 15:34:01.409,-0.0007,-0.0003,-0.0002,0.0299,-0.0201,0
214,0,3,2026-06-16 15:34:01.431,-0.0008,-0.0003,-0.0002,0.0298,-0.0201,0
215,0,3,2026-06-16 15:34:01.442,-0.0008,-0.0003,-0.0002,0.0298,-0.0201,0
216,0,3,2026-06-16 15:34:01.465,-0.0007,-0.0003,-0.0003,0.0298,-0.0201,0
217,0,3,2026-06-16 15:34:01.475,-0.0007,-0.0002,-0.0003,0.0299,-0.0201,0
218,0,3,2026-06-16 15:34:01.498,-0.0007,-0.0003,-0.0004,0.0298,-0.0201,0
219,0,3,2026-06-16 15:34:01.508,-0.0006,-0.0003,-0.0004,0.0299,-0.0201,0
220,0,3,2026-06-16 15:34:01.532,-0.0006,-0.0003,-0.0004,0.0298,-0.0201,0
221,0,3,2026-06-16 15:34:01.542,-0.0006,-0.0002,-0.0004,0.0298,-0.0200,0
222,0,3,2026-06-16 15:34:01.565,-0.0005,-0.0002,-0.0005,0.0298,-0.0200,0
223,0,3,2026-06-16 15:34:01.576,-0.0005,-0.0002,-0.0005,0.0298,-0.0200,0
224,0,3,2026-06-16 15:34:01.597,-0.0005,-0.0002,-0.0005,0.0298,-0.0200,0
225,0,3,2026-06-16 15:34:01.608,-0.0005,-0.0003,-0.0005,0.0298,-0.0200,0
226,0,3,2026-06-16 15:34:01.631,-0.0004,-0.0003,-0.0005,0.0298,-0.0200,0
227,0,3,2026-06-16 15:34:01.652,-0.0004,-0.0003,-0.0006,0.0298,-0.0200,0
228,0,3,2026-06-16 15:34:01.665,-0.0004,-0.0003,-0.0006,0.0298,-0.0200,0
229,0,3,2026-06-16 15:34:01.676,-0.0004,-0.0003,-0.0006,0.0298,-0.0200,0
230,0,3,2026-06-16 15:34:01.698,-0.0004,-0.0002,-0.0006,0.0298,-0.0200,0
231,0,3,2026-06-16 15:34:01.709,-0.0004,-0.0002,-0.0006,0.0298,-0.0200,0
232,0,3,2026-06-16 15:34:01.731,-0.0004,-0.0003,-0.0006,0.0298,-0.0200,0
233,0,3,2026-06-16 15:34:01.753,-0.0004,-0.0003,-0.0006,0.0297,-0.0200,0
234,0,3,2026-06-16 15:34:01.765,-0.0004,-0.0003,-0.0006,0.0297,-0.0200,0
235,0,3,2026-06-16 15:34:01.786,-0.0004,-0.0003,-0.0006,0.0298,-0.0200,0
236,0,3,2026-06-16 15:34:01.798,-0.0004,-0.0003,-0.0007,0.0298,-0.0200,0
237,0,3,2026-06-16 15:34:01.820,-0.0003,-0.0003,-0.0007,0.0297,-0.0200,0
238,0,3,2026-06-16 15:34:01.831,-0.0003,-0.0002,-0.0007,0.0297,-0.0200,0
239,0,3,2026-06-16 15:34:01.854,-0.0003,-0.0002,-0.0007,0.0297,-0.0200,0
240,0,3,2026-06-16 15:34:01.865,-0.0003,-0.0003,-0.0007,0.0297,-0.0200,0
241,0,3,2026-06-16 15:34:01.886,-0.0002,-0.0003,-0.0007,0.0297,-0.0200,0
242,0,3,2026-06-16 15:34:01.898,-0.0002,-0.0003,-0.0007,0.0297,-0.0200,0
243,0,3,2026-06-16 15:34:01.920,-0.0002,-0.0003,-0.0006,0.0298,-0.0200,0
244,0,3,2026-06-16 15:34:01.931,-0.0002,-0.0003,-0.0006,0.0298,-0.0200,0
245,0,3,2026-06-16 15:34:01.953,-0.0001,-0.0003,-0.0006,0.0298,-0.0200,0
246,0,3,2026-06-16 15:34:01.965,-0.0001,-0.0003,-0.0006,0.0298,-0.0200,0
247,0,3,2026-06-16 15:34:01.987,0.0000,-0.0002,-0.0005,0.0298,-0.0200,0
248,0,3,2026-06-16 15:34:01.998,0.0000,-0.0002,-0.0005,0.0297,-0.0200,0
249,0,3,2026-06-16 15:34:02.008,0.0000,-0.0002,-0.0005,0.0297,-0.0199,0
250,0,3,2026-06-16 15:34:02.031,0.0001,-0.0004,-0.0007,0.0297,-0.0199,0
251,0,3,2026-06-16 15:34:02.053,0.0002,-0.0004,-0.0007,0.0297,-0.0198,0
252,0,3,2026-06-16 15:34:02.065,0.0002,-0.0003,-0.0007,0.0296,-0.0199,0
253,0,3,2026-06-16 15:34:02.076,0.0001,-0.0002,-0.0007,0.0296,-0.0199,0
254,0,3,2026-06-16 15:34:02.098,0.0000,0.0001,-0.0006,0.0297,-0.0199,0
255,0,3,2026-06-16 15:34:02.108,-0.0001,0.0001,-0.0005,0.0297,-0.0199,0
256,0,3,2026-06-16 15:34:02.131,-0.0002,0.0002,-0.0005,0.0297,-0.0200,0
257,0,3,2026-06-16 15:34:02.143,-0.0003,0.0002,-0.0005,0.0297,-0.0200,0
258,0,3,2026-06-16 15:34:02.165,-0.0004,0.0000,-0.0006,0.0297,-0.0200,0
259,0,3,2026-06-16 15:34:02.175,-0.0005,0.0000,-0.0006,0.0298,-0.0200,0
260,0,3,2026-06-16 15:34:02.199,-0.0005,-0.0001,-0.0007,0.0299,-0.0201,0
261,0,3,2026-06-16 15:34:02.209,-0.0005,-0.0001,-0.0007,0.0299,-0.0201,0
262,0,3,2026-06-16 15:34:02.231,-0.0006,0.0000,-0.0007,0.0300,-0.0202,0
263,0,3,2026-06-16 15:34:02.243,-0.0006,0.0000,-0.0007,0.0300,-0.0202,0
264,0,3,2026-06-16 15:34:02.265,-0.0006,0.0000,-0.0008,0.0299,-0.0201,0
265,0,3,2026-06-16 15:34:02.275,-0.0006,0.0000,-0.0008,0.0298,-0.0201,0
266,0,3,2026-06-16 15:34:02.298,-0.0006,0.0001,-0.0008,0.0297,-0.0200,0
267,0,3,2026-06-16 15:34:02.308,-0.0006,0.0001,-0.0009,0.0297,-0.0200,0
268,0,3,2026-06-16 15:34:02.330,-0.0005,0.0002,-0.0009,0.0297,-0.0200,0
