SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260806_130031_167,1,Unspecified,Blink,1,2026-08-06T13:01:13.5718912+09:00,2026-08-06T13:01:14.7828912+09:00,42.403674,43.615272,1211.597,24,96,0.985767,0.752912,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,2,2026-08-06T13:01:15.1448912+09:00,2026-08-06T13:01:17.2888912+09:00,43.977068,46.121267,2144.199,118,247,0.949940,0.483773,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,3,2026-08-06T13:01:17.9298912+09:00,2026-08-06T13:01:17.9988912+09:00,46.761756,46.831362,69.606,285,289,0.562379,0.416201,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,4,2026-08-06T13:01:19.2938912+09:00,2026-08-06T13:01:19.7118912+09:00,48.125997,48.543800,417.803,367,392,0.945744,0.619710,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,5,2026-08-06T13:01:21.6328912+09:00,2026-08-06T13:01:24.4868912+09:00,50.464930,53.319281,2854.351,507,679,0.999964,0.804277,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,6,2026-08-06T13:01:24.5418912+09:00,2026-08-06T13:01:24.6258912+09:00,53.374475,53.458279,83.804,682,687,0.708793,0.497834,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,7,2026-08-06T13:01:24.7238912+09:00,2026-08-06T13:01:24.8908912+09:00,53.555738,53.722845,167.107,693,703,0.584800,0.503886,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,8,2026-08-06T13:01:25.4478912+09:00,2026-08-06T13:01:26.2408912+09:00,54.279752,55.073090,793.338,736,784,0.668440,0.393169,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,9,2026-08-06T13:01:28.0508912+09:00,2026-08-06T13:01:29.2348912+09:00,56.883476,58.066518,1183.042,892,963,0.977901,0.639717,1,0,EyesOpened
20260806_130031_167,1,Unspecified,Blink,10,2026-08-06T13:01:31.5028912+09:00,2026-08-06T13:01:32.1998912+09:00,60.335312,61.031518,696.207,1100,1141,0.989355,0.916232,1,0,EyesOpened
