SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260806_140923_424,1,Unspecified,Blink,1,2026-08-06T14:09:52.9131936+09:00,2026-08-06T14:09:53.1071936+09:00,29.489104,29.683342,194.237,5,17,0.916262,0.766227,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,2,2026-08-06T14:09:54.3191936+09:00,2026-08-06T14:09:54.3741936+09:00,30.894717,30.950223,55.506,90,93,0.515010,0.417391,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,3,2026-08-06T14:10:00.1521936+09:00,2026-08-06T14:10:00.3051936+09:00,36.728058,36.881442,153.384,440,449,0.777912,0.645441,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,4,2026-08-06T14:10:05.1091936+09:00,2026-08-06T14:10:05.2761936+09:00,41.684931,41.851885,166.955,737,747,0.799738,0.617490,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,5,2026-08-06T14:10:06.6271936+09:00,2026-08-06T14:10:06.9471936+09:00,43.203150,43.523169,320.019,828,847,0.981051,0.799615,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,6,2026-08-06T14:10:08.2141936+09:00,2026-08-06T14:10:08.4921936+09:00,44.789561,45.067965,278.405,923,940,0.999946,0.906371,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,7,2026-08-06T14:10:10.8311936+09:00,2026-08-06T14:10:11.0271936+09:00,47.407410,47.602555,195.145,1081,1092,0.952969,0.697604,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,8,2026-08-06T14:10:12.7941936+09:00,2026-08-06T14:10:13.1271936+09:00,49.369552,49.703247,333.694,1198,1218,0.946717,0.834735,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,9,2026-08-06T14:10:14.5471936+09:00,2026-08-06T14:10:15.1461936+09:00,51.123463,51.722235,598.772,1303,1339,0.999992,0.826756,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,10,2026-08-06T14:10:18.4321936+09:00,2026-08-06T14:10:18.4881936+09:00,55.007776,55.063529,55.753,1536,1540,0.610619,0.489739,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,11,2026-08-06T14:10:18.7941936+09:00,2026-08-06T14:10:18.9191936+09:00,55.369831,55.495412,125.581,1558,1566,0.739428,0.508047,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,12,2026-08-06T14:10:20.3261936+09:00,2026-08-06T14:10:20.4371936+09:00,56.901855,57.013032,111.177,1650,1657,0.762744,0.624098,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,13,2026-08-06T14:10:21.0221936+09:00,2026-08-06T14:10:21.1611936+09:00,57.597783,57.737014,139.230,1692,1700,0.881339,0.707641,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,14,2026-08-06T14:10:22.6221936+09:00,2026-08-06T14:10:22.7201936+09:00,59.198461,59.295882,97.420,1788,1794,0.702141,0.542833,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,15,2026-08-06T14:10:22.9981936+09:00,2026-08-06T14:10:23.1511936+09:00,59.574368,59.727254,152.885,1811,1820,0.766181,0.553303,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,16,2026-08-06T14:10:24.6271936+09:00,2026-08-06T14:10:24.7381936+09:00,61.203223,61.314497,111.274,1908,1915,0.623006,0.440580,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,17,2026-08-06T14:10:26.2421936+09:00,2026-08-06T14:10:26.3121936+09:00,62.818394,62.887920,69.526,2005,2009,0.545381,0.410919,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,18,2026-08-06T14:10:26.5211936+09:00,2026-08-06T14:10:26.6191936+09:00,63.097118,63.194537,97.419,2022,2028,0.685938,0.606006,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,19,2026-08-06T14:10:30.7401936+09:00,2026-08-06T14:10:30.9211936+09:00,67.315838,67.496931,181.093,2275,2286,0.830355,0.512976,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,20,2026-08-06T14:10:32.2711936+09:00,2026-08-06T14:10:32.3541936+09:00,68.846622,68.930161,83.539,2367,2372,0.688538,0.495169,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,21,2026-08-06T14:10:32.6471936+09:00,2026-08-06T14:10:32.7301936+09:00,69.222527,69.305856,83.329,2389,2394,0.759097,0.615159,1,0,EyesOpened
20260806_140923_424,1,Unspecified,Blink,22,2026-08-06T14:10:33.0781936+09:00,2026-08-06T14:10:33.2311936+09:00,69.654001,69.807016,153.015,2415,2424,0.898037,0.631798,1,0,EyesOpened
