SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260806_192155_881,1,Unspecified,Blink,1,2026-08-06T19:22:32.9783273+09:00,2026-08-06T19:22:33.0613273+09:00,37.096778,37.180172,83.393,284,289,0.836733,0.605606,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,2,2026-08-06T19:22:34.8293273+09:00,2026-08-06T19:22:34.9273273+09:00,38.948144,39.045532,97.388,395,401,0.948972,0.717697,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,3,2026-08-06T19:22:34.9963273+09:00,2026-08-06T19:22:35.0943273+09:00,39.115190,39.212675,97.486,405,411,0.927065,0.704328,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,4,2026-08-06T19:22:35.2053273+09:00,2026-08-06T19:22:35.2893273+09:00,39.324126,39.407718,83.592,418,423,0.897914,0.582266,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,5,2026-08-06T19:22:36.9463273+09:00,2026-08-06T19:22:36.9873273+09:00,41.064511,41.106279,41.768,522,525,0.885526,0.695114,0,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,6,2026-08-06T19:22:38.9233273+09:00,2026-08-06T19:22:39.2013273+09:00,43.041546,43.320001,278.455,641,658,0.951044,0.683502,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,7,2026-08-06T19:22:42.8073273+09:00,2026-08-06T19:22:42.9043273+09:00,46.925635,47.022968,97.334,874,880,0.884998,0.626064,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,8,2026-08-06T19:22:43.0293273+09:00,2026-08-06T19:22:43.0853273+09:00,47.148499,47.204111,55.613,887,891,0.893491,0.730570,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,9,2026-08-06T19:22:43.2663273+09:00,2026-08-06T19:22:43.2943273+09:00,47.385257,47.413047,27.790,902,903,0.817526,0.492698,0,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,10,2026-08-06T19:22:43.5453273+09:00,2026-08-06T19:22:43.6563273+09:00,47.663741,47.774813,111.072,918,925,0.931283,0.564516,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,11,2026-08-06T19:22:45.1043273+09:00,2026-08-06T19:22:45.2013273+09:00,49.222838,49.320497,97.660,1012,1018,0.935484,0.802663,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,12,2026-08-06T19:22:47.0393273+09:00,2026-08-06T19:22:47.1373273+09:00,51.158354,51.255928,97.574,1128,1134,0.902260,0.650907,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,13,2026-08-06T19:22:48.9053273+09:00,2026-08-06T19:22:49.0163273+09:00,53.024065,53.135385,111.320,1240,1247,0.870415,0.626734,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,14,2026-08-06T19:22:49.0443273+09:00,2026-08-06T19:22:49.4613273+09:00,53.163253,53.580499,417.246,1248,1273,0.986361,0.838579,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,15,2026-08-06T19:22:51.4523273+09:00,2026-08-06T19:22:51.5223273+09:00,55.571493,55.640992,69.499,1393,1397,0.870844,0.443759,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,16,2026-08-06T19:22:52.9843273+09:00,2026-08-06T19:22:53.0953273+09:00,57.103099,57.214337,111.239,1485,1491,0.946599,0.673965,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,17,2026-08-06T19:22:53.2073273+09:00,2026-08-06T19:22:53.2903273+09:00,57.325788,57.409366,83.578,1498,1503,0.964408,0.811937,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,18,2026-08-06T19:22:53.4303273+09:00,2026-08-06T19:22:53.5273273+09:00,57.548581,57.646146,97.565,1511,1517,0.941725,0.703154,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,19,2026-08-06T19:22:55.1283273+09:00,2026-08-06T19:22:55.2403273+09:00,59.247104,59.358542,111.438,1613,1620,0.928804,0.666541,1,0,EyesOpened
20260806_192155_881,1,Unspecified,Blink,20,2026-08-06T19:22:55.2953273+09:00,2026-08-06T19:22:55.4203273+09:00,59.414165,59.539288,125.122,1623,1631,0.963468,0.807965,1,0,EyesOpened
