SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260806_130031_167,1,Unspecified,0,2026-08-06T13:01:13.1718912+09:00,2026-08-06T13:01:13.6718912+09:00,42.003539,42.503539,30,30,0.466377,-0.286373,0.000973,0.015600,-0.002336,0.128738,0
20260806_130031_167,1,Unspecified,1,2026-08-06T13:01:13.6718912+09:00,2026-08-06T13:01:14.1718912+09:00,42.503539,43.003539,31,31,0.996123,-0.708165,0.104672,0.038898,-0.061552,0.378906,0
20260806_130031_167,1,Unspecified,2,2026-08-06T13:01:14.1718912+09:00,2026-08-06T13:01:14.6718912+09:00,43.003539,43.503539,29,29,1.478294,-0.832753,0.048035,0.020806,-0.030274,0.262375,0
20260806_130031_167,1,Unspecified,3,2026-08-06T13:01:14.6718912+09:00,2026-08-06T13:01:15.1718912+09:00,43.503539,44.003539,30,30,1.321565,-0.686421,0.056412,0.021981,-0.033783,0.279986,0
20260806_130031_167,1,Unspecified,4,2026-08-06T13:01:15.1718912+09:00,2026-08-06T13:01:15.6718912+09:00,44.003539,44.503539,30,30,1.717308,-0.961990,0.001735,0.000988,-0.000639,0.052182,0
20260806_130031_167,1,Unspecified,5,2026-08-06T13:01:15.6718912+09:00,2026-08-06T13:01:16.1718912+09:00,44.503539,45.003539,30,30,2.016818,-1.034404,0.062819,0.008396,-0.022778,0.266863,0
20260806_130031_167,1,Unspecified,6,2026-08-06T13:01:16.1718912+09:00,2026-08-06T13:01:16.6718912+09:00,45.003539,45.503539,30,30,1.852065,-1.069919,0.132593,0.014195,-0.038323,0.383129,0
20260806_130031_167,1,Unspecified,7,2026-08-06T13:01:16.6718912+09:00,2026-08-06T13:01:17.1718912+09:00,45.503539,46.003539,30,30,1.976291,-1.119540,0.014336,0.005598,-0.008830,0.141187,0
20260806_130031_167,1,Unspecified,8,2026-08-06T13:01:17.1718912+09:00,2026-08-06T13:01:17.6718912+09:00,46.003539,46.503539,30,30,0.460302,-0.218533,0.084989,0.033779,-0.051073,0.344627,0
20260806_130031_167,1,Unspecified,9,2026-08-06T13:01:17.6718912+09:00,2026-08-06T13:01:18.1718912+09:00,46.503539,47.003539,30,30,0.324285,-0.072556,0.002740,0.000224,-0.000507,0.054437,0
20260806_130031_167,1,Unspecified,10,2026-08-06T13:01:18.1718912+09:00,2026-08-06T13:01:18.6718912+09:00,47.003539,47.503539,30,30,0.273325,-0.112771,0.006514,0.000183,0.000683,0.081839,0
20260806_130031_167,1,Unspecified,11,2026-08-06T13:01:18.6718912+09:00,2026-08-06T13:01:19.1718912+09:00,47.503539,48.003539,30,30,0.186590,-0.089479,0.002811,0.002245,-0.002458,0.071112,0
20260806_130031_167,1,Unspecified,12,2026-08-06T13:01:19.1718912+09:00,2026-08-06T13:01:19.6718912+09:00,48.003539,48.503539,30,30,0.757890,-0.743091,0.066889,0.048019,-0.045005,0.338980,0
20260806_130031_167,1,Unspecified,13,2026-08-06T13:01:19.6718912+09:00,2026-08-06T13:01:20.1718912+09:00,48.503539,49.003539,31,31,0.610029,-0.491376,0.193006,0.126973,-0.147761,0.565666,0
20260806_130031_167,1,Unspecified,14,2026-08-06T13:01:20.1718912+09:00,2026-08-06T13:01:20.6718912+09:00,49.003539,49.503539,29,29,0.135257,-0.052018,0.022389,0.000876,-0.004004,0.152528,0
20260806_130031_167,1,Unspecified,15,2026-08-06T13:01:20.6718912+09:00,2026-08-06T13:01:21.1718912+09:00,49.503539,50.003539,30,30,1.330988,-0.244235,0.416160,0.104578,-0.197313,0.721622,0
20260806_130031_167,1,Unspecified,16,2026-08-06T13:01:21.1718912+09:00,2026-08-06T13:01:21.6718912+09:00,50.003539,50.503539,30,30,0.499014,-0.097443,0.001554,0.152053,-0.014150,0.391927,0
20260806_130031_167,1,Unspecified,17,2026-08-06T13:01:21.6718912+09:00,2026-08-06T13:01:22.1718912+09:00,50.503539,51.003539,30,30,0.507652,-0.892671,0.031234,0.011316,-0.018069,0.206276,0
20260806_130031_167,1,Unspecified,18,2026-08-06T13:01:22.1718912+09:00,2026-08-06T13:01:22.6718912+09:00,51.003539,51.503539,30,30,0.106558,-0.555120,0.008788,0.019904,-0.013203,0.169387,0
20260806_130031_167,1,Unspecified,19,2026-08-06T13:01:22.6718912+09:00,2026-08-06T13:01:23.1718912+09:00,51.503539,52.003539,30,30,0.034849,-0.318390,0.001206,0.001017,0.000274,0.047147,0
20260806_130031_167,1,Unspecified,20,2026-08-06T13:01:23.1718912+09:00,2026-08-06T13:01:23.6718912+09:00,52.003539,52.503539,30,30,0.048779,-0.254762,0.000038,0.000416,-0.000113,0.021294,0
20260806_130031_167,1,Unspecified,21,2026-08-06T13:01:23.6718912+09:00,2026-08-06T13:01:24.1718912+09:00,52.503539,53.003539,30,30,0.074771,-0.219939,0.003383,0.001157,0.001754,0.067380,0
20260806_130031_167,1,Unspecified,22,2026-08-06T13:01:24.1718912+09:00,2026-08-06T13:01:24.6718912+09:00,53.003539,53.503539,30,30,0.179553,-0.269053,0.043724,0.012197,-0.015632,0.236477,0
20260806_130031_167,1,Unspecified,23,2026-08-06T13:01:24.6718912+09:00,2026-08-06T13:01:25.1718912+09:00,53.503539,54.003539,31,31,0.568471,-0.854620,0.002544,0.040131,-0.000024,0.206579,0
20260806_130031_167,1,Unspecified,24,2026-08-06T13:01:25.1718912+09:00,2026-08-06T13:01:25.6718912+09:00,54.003539,54.503539,29,29,5.137687,-3.599384,13.757439,6.972004,-9.735508,4.552960,0
20260806_130031_167,1,Unspecified,25,2026-08-06T13:01:25.6718912+09:00,2026-08-06T13:01:26.1718912+09:00,54.503539,55.003539,30,30,2.072715,-1.217396,0.072668,0.023442,-0.040344,0.310015,0
20260806_130031_167,1,Unspecified,26,2026-08-06T13:01:26.1718912+09:00,2026-08-06T13:01:26.6718912+09:00,55.003539,55.503539,30,30,2.084711,-1.249198,0.019048,0.016575,-0.014180,0.188742,0
20260806_130031_167,1,Unspecified,27,2026-08-06T13:01:26.6718912+09:00,2026-08-06T13:01:27.1718912+09:00,55.503539,56.003539,30,30,2.223864,-1.291907,0.003843,0.001345,-0.001859,0.072028,0
20260806_130031_167,1,Unspecified,28,2026-08-06T13:01:27.1718912+09:00,2026-08-06T13:01:27.6718912+09:00,56.003539,56.503539,30,30,1.931114,-1.269098,0.015247,0.009352,-0.004935,0.156841,0
20260806_130031_167,1,Unspecified,29,2026-08-06T13:01:27.6718912+09:00,2026-08-06T13:01:28.1718912+09:00,56.503539,57.003539,30,30,1.795541,-1.178173,0.084121,0.034915,-0.050730,0.345016,0
20260806_130031_167,1,Unspecified,30,2026-08-06T13:01:28.1718912+09:00,2026-08-06T13:01:28.6718912+09:00,57.003539,57.503539,30,30,2.485622,-1.706185,0.023924,0.039306,-0.016813,0.251454,0
20260806_130031_167,1,Unspecified,31,2026-08-06T13:01:28.6718912+09:00,2026-08-06T13:01:29.1718912+09:00,57.503539,58.003539,30,30,2.512992,-2.838319,0.707316,0.715120,-0.650520,1.192660,0
20260806_130031_167,1,Unspecified,32,2026-08-06T13:01:29.1718912+09:00,2026-08-06T13:01:29.6718912+09:00,58.003539,58.503539,30,30,0.771322,-0.834138,0.029524,0.036542,-0.032799,0.257034,0
20260806_130031_167,1,Unspecified,33,2026-08-06T13:01:29.6718912+09:00,2026-08-06T13:01:30.1718912+09:00,58.503539,59.003539,30,30,0.341879,-0.494937,0.014707,0.017011,-0.010354,0.178094,0
20260806_130031_167,1,Unspecified,34,2026-08-06T13:01:30.1718912+09:00,2026-08-06T13:01:30.6718912+09:00,59.003539,59.503539,30,30,0.287704,-0.149983,0.005572,0.050065,0.015118,0.235873,0
20260806_130031_167,1,Unspecified,35,2026-08-06T13:01:30.6718912+09:00,2026-08-06T13:01:31.1718912+09:00,59.503539,60.003539,30,30,0.548187,-0.186997,0.249571,0.010061,-0.031379,0.509541,0
20260806_130031_167,1,Unspecified,36,2026-08-06T13:01:31.1718912+09:00,2026-08-06T13:01:31.6718912+09:00,60.003539,60.503539,30,30,0.283769,-0.424480,0.034185,0.103407,-0.053785,0.370934,0
20260806_130031_167,1,Unspecified,37,2026-08-06T13:01:31.6718912+09:00,2026-08-06T13:01:32.1718912+09:00,60.503539,61.003539,30,30,0.475003,-0.819930,0.000035,0.000368,0.000041,0.020068,0
20260806_130031_167,1,Unspecified,38,2026-08-06T13:01:32.1718912+09:00,2026-08-06T13:01:32.6038912+09:00,61.003539,61.436042,26,26,0.476600,-0.192792,0.001147,0.013267,-0.002996,0.120055,0
