SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260804_181426_120,1,Unspecified,Blink,1,2026-08-04T18:15:12.7426178+09:00,2026-08-04T18:15:12.8636178+09:00,46.621833,46.743330,121.498,30,37,0.976917,0.772987,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,2,2026-08-04T18:15:13.2976178+09:00,2026-08-04T18:15:13.6086178+09:00,47.176812,47.487897,311.086,63,82,0.985981,0.922277,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,3,2026-08-04T18:15:14.1306178+09:00,2026-08-04T18:15:14.2306178+09:00,48.010050,48.110131,100.082,113,119,0.985308,0.654977,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,4,2026-08-04T18:15:19.5526178+09:00,2026-08-04T18:15:20.1976178+09:00,53.432178,54.076718,644.540,439,477,0.999988,0.925927,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,5,2026-08-04T18:15:21.5646178+09:00,2026-08-04T18:15:21.7416178+09:00,55.443702,55.621461,177.758,559,570,0.979703,0.722983,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,6,2026-08-04T18:15:23.3976178+09:00,2026-08-04T18:15:23.6086178+09:00,57.277028,57.487904,210.876,669,682,0.995299,0.811454,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,7,2026-08-04T18:15:25.5866178+09:00,2026-08-04T18:15:25.7866178+09:00,59.466260,59.666236,199.976,801,813,0.987299,0.804935,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,8,2026-08-04T18:15:27.9416178+09:00,2026-08-04T18:15:28.0976178+09:00,61.820968,61.976741,155.773,942,951,0.881274,0.515786,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,9,2026-08-04T18:15:29.8746178+09:00,2026-08-04T18:15:30.0636178+09:00,63.754296,63.943422,189.126,1058,1069,0.974724,0.704256,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,10,2026-08-04T18:15:31.7646178+09:00,2026-08-04T18:15:31.9976178+09:00,65.643582,65.876756,233.174,1171,1185,0.980927,0.868514,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,11,2026-08-04T18:15:33.8646178+09:00,2026-08-04T18:15:34.0306178+09:00,67.743585,67.910001,166.416,1297,1307,0.965990,0.601973,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,12,2026-08-04T18:15:35.6746178+09:00,2026-08-04T18:15:35.8976178+09:00,69.554133,69.776561,222.429,1406,1419,0.979296,0.768019,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,13,2026-08-04T18:15:37.5526178+09:00,2026-08-04T18:15:37.7306178+09:00,71.432180,71.609758,177.578,1519,1529,0.977316,0.862025,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,14,2026-08-04T18:15:39.7636178+09:00,2026-08-04T18:15:40.0746178+09:00,73.643022,73.954091,311.069,1651,1670,0.979926,0.703074,1,0,EyesOpened
20260804_181426_120,1,Unspecified,Blink,15,2026-08-04T18:15:41.8086178+09:00,2026-08-04T18:15:42.0306178+09:00,75.687641,75.909900,222.259,1774,1787,0.968877,0.684309,1,0,EyesOpened
