FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
0,0,0,2026-06-17 16:15:46.793,0.0000,0.0000,0.0000,0.1627,-0.0372,0
1,0,0,2026-06-17 16:15:46.803,0.0000,0.0001,0.0001,0.1627,-0.0360,0
2,0,0,2026-06-17 16:15:46.825,0.0001,0.0001,0.0001,0.1627,-0.0372,0
3,0,0,2026-06-17 16:15:46.847,0.0001,0.0000,0.0001,0.1638,-0.0355,0
4,0,0,2026-06-17 16:15:46.857,0.0002,0.0000,0.0001,0.1638,-0.0355,0
5,0,0,2026-06-17 16:15:46.880,0.0003,0.0001,0.0001,0.1674,-0.0359,0
6,0,0,2026-06-17 16:15:46.892,0.0003,0.0001,0.0001,0.1665,-0.0357,0
7,0,0,2026-06-17 16:15:46.914,0.0004,0.0001,0.0001,0.1653,-0.0361,0
8,0,0,2026-06-17 16:15:46.925,0.0005,0.0002,0.0001,0.1653,-0.0361,0
9,0,0,2026-06-17 16:15:46.947,0.0006,0.0003,0.0000,0.1659,-0.0370,0
10,0,0,2026-06-17 16:15:46.959,0.0007,0.0003,-0.0001,0.1626,-0.0377,0
11,0,0,2026-06-17 16:15:46.980,0.0008,0.0002,-0.0003,0.1625,-0.0376,0
12,0,0,2026-06-17 16:15:46.992,0.0009,0.0002,-0.0004,0.1625,-0.0376,0
13,0,0,2026-06-17 16:15:47.014,0.0009,0.0002,-0.0005,0.1625,-0.0367,0
14,0,0,2026-06-17 16:15:47.025,0.0009,0.0002,-0.0006,0.1626,-0.0367,0
15,0,0,2026-06-17 16:15:47.047,0.0009,0.0003,-0.0007,0.1625,-0.0364,0
16,0,0,2026-06-17 16:15:47.059,0.0009,0.0004,-0.0008,0.1623,-0.0362,0
17,0,0,2026-06-17 16:15:47.080,0.0008,0.0005,-0.0009,0.1618,-0.0364,0
18,0,0,2026-06-17 16:15:47.092,0.0008,0.0006,-0.0010,0.1619,-0.0356,0
19,0,0,2026-06-17 16:15:47.113,0.0008,0.0007,-0.0012,0.1593,-0.0356,0
20,0,0,2026-06-17 16:15:47.125,0.0007,0.0007,-0.0013,0.1593,-0.0355,0
21,0,0,2026-06-17 16:15:47.147,0.0006,0.0009,-0.0015,0.1915,-0.0290,0
22,0,0,2026-06-17 16:15:47.158,0.0006,0.0010,-0.0015,0.2071,-0.0255,0
23,0,0,2026-06-17 16:15:47.181,0.0006,0.0011,-0.0016,0.2115,-0.0408,0
24,0,0,2026-06-17 16:15:47.192,0.0005,0.0011,-0.0017,0.2115,-0.0409,0
25,0,0,2026-06-17 16:15:47.213,0.0005,0.0011,-0.0018,0.2337,-0.0671,0
26,0,0,2026-06-17 16:15:47.224,0.0005,0.0011,-0.0018,0.2337,-0.0670,0
27,0,0,2026-06-17 16:15:47.247,0.0005,0.0011,-0.0018,0.2373,-0.1694,0
28,0,0,2026-06-17 16:15:47.259,0.0005,0.0010,-0.0018,0.2184,-0.2255,0
29,0,0,2026-06-17 16:15:47.281,0.0005,0.0010,-0.0018,0.2219,-0.3166,1
30,0,0,2026-06-17 16:15:47.292,0.0005,0.0010,-0.0018,0.2219,-0.3165,1
31,0,0,2026-06-17 16:15:47.314,0.0006,0.0010,-0.0018,0.2312,-0.3751,1
32,0,0,2026-06-17 16:15:47.325,0.0006,0.0010,-0.0017,0.2320,-0.4066,1
33,0,0,2026-06-17 16:15:47.347,0.0006,0.0010,-0.0017,0.2322,-0.4098,1
34,0,0,2026-06-17 16:15:47.359,0.0006,0.0010,-0.0017,0.2378,-0.4285,1
35,0,0,2026-06-17 16:15:47.380,0.0006,0.0010,-0.0016,0.2385,-0.4229,1
36,0,0,2026-06-17 16:15:47.391,0.0006,0.0010,-0.0016,0.2401,-0.4282,1
37,0,0,2026-06-17 16:15:47.413,0.0006,0.0010,-0.0015,0.2406,-0.4283,1
38,0,0,2026-06-17 16:15:47.425,0.0006,0.0011,-0.0014,0.2415,-0.4286,1
39,0,0,2026-06-17 16:15:47.447,0.0005,0.0011,-0.0014,0.2408,-0.4228,1
40,0,0,2026-06-17 16:15:47.458,0.0005,0.0011,-0.0014,0.2377,-0.4219,1
41,0,0,2026-06-17 16:15:47.481,0.0005,0.0011,-0.0013,0.2376,-0.4251,1
42,0,0,2026-06-17 16:15:47.492,0.0005,0.0011,-0.0013,0.2360,-0.4230,1
43,0,0,2026-06-17 16:15:47.513,0.0005,0.0012,-0.0013,0.2403,-0.4240,1
44,0,0,2026-06-17 16:15:47.524,0.0005,0.0012,-0.0012,0.2403,-0.4240,1
45,0,0,2026-06-17 16:15:47.547,0.0005,0.0012,-0.0012,0.2445,-0.4047,1
46,0,0,2026-06-17 16:15:47.558,0.0006,0.0012,-0.0012,0.2480,-0.4059,1
47,0,0,2026-06-17 16:15:47.581,0.0006,0.0012,-0.0013,0.2432,-0.3954,1
48,0,0,2026-06-17 16:15:47.592,0.0006,0.0013,-0.0014,0.2433,-0.3951,1
49,0,0,2026-06-17 16:15:47.613,0.0007,0.0014,-0.0015,0.2532,-0.2506,1
50,0,0,2026-06-17 16:15:47.625,0.0007,0.0015,-0.0016,0.2530,-0.2501,1
51,0,0,2026-06-17 16:15:47.647,0.0008,0.0016,-0.0018,0.2686,-0.1316,0
52,0,0,2026-06-17 16:15:47.658,0.0009,0.0016,-0.0020,0.2674,-0.1056,0
53,0,0,2026-06-17 16:15:47.680,0.0010,0.0016,-0.0024,0.2680,-0.0613,0
54,0,0,2026-06-17 16:15:47.692,0.0010,0.0017,-0.0026,0.2675,-0.0528,0
55,0,0,2026-06-17 16:15:47.714,0.0012,0.0018,-0.0031,0.2676,-0.0530,0
56,0,0,2026-06-17 16:15:47.725,0.0013,0.0020,-0.0035,0.2694,-0.0492,0
57,0,0,2026-06-17 16:15:47.747,0.0015,0.0022,-0.0041,0.2657,-0.0507,0
58,0,0,2026-06-17 16:15:47.758,0.0016,0.0024,-0.0044,0.2657,-0.0506,0
59,0,0,2026-06-17 16:15:47.781,0.0019,0.0028,-0.0050,0.2653,-0.0498,0
60,0,0,2026-06-17 16:15:47.792,0.0020,0.0031,-0.0054,0.2633,-0.0520,0
61,0,0,2026-06-17 16:15:47.815,0.0024,0.0034,-0.0061,0.2632,-0.0490,0
62,0,0,2026-06-17 16:15:47.824,0.0025,0.0035,-0.0064,0.2618,-0.0481,0
63,0,0,2026-06-17 16:15:47.846,0.0030,0.0038,-0.0070,0.2614,-0.0470,0
64,0,0,2026-06-17 16:15:47.859,0.0032,0.0040,-0.0073,0.2599,-0.0471,0
65,0,0,2026-06-17 16:15:47.881,0.0038,0.0043,-0.0075,0.2578,-0.0499,0
66,0,0,2026-06-17 16:15:47.892,0.0041,0.0044,-0.0076,0.2565,-0.0515,0
67,0,0,2026-06-17 16:15:47.914,0.0047,0.0043,-0.0078,0.2549,-0.0508,0
68,0,0,2026-06-17 16:15:47.925,0.0050,0.0042,-0.0080,0.2548,-0.0511,0
69,0,1,2026-06-17 16:15:47.947,0.0056,0.0040,-0.0082,0.2544,-0.0521,0
70,0,1,2026-06-17 16:15:47.958,0.0058,0.0037,-0.0083,0.2532,-0.0519,0
71,0,1,2026-06-17 16:15:47.981,0.0063,0.0032,-0.0087,0.2543,-0.0612,0
72,0,1,2026-06-17 16:15:47.992,0.0065,0.0030,-0.0088,0.2474,-0.0525,0
73,0,1,2026-06-17 16:15:48.013,0.0070,0.0024,-0.0093,0.2124,-0.0431,1
74,0,1,2026-06-17 16:15:48.024,0.0072,0.0023,-0.0096,0.1824,-0.0344,1
75,0,1,2026-06-17 16:15:48.047,0.0076,0.0021,-0.0101,0.1683,-0.0226,1
76,0,1,2026-06-17 16:15:48.059,0.0079,0.0020,-0.0105,0.1743,-0.0232,1
77,0,1,2026-06-17 16:15:48.080,0.0083,0.0019,-0.0111,0.1746,-0.0150,1
78,0,1,2026-06-17 16:15:48.092,0.0085,0.0019,-0.0115,0.1747,-0.0120,1
79,0,1,2026-06-17 16:15:48.113,0.0089,0.0019,-0.0124,0.1749,-0.0158,1
80,0,1,2026-06-17 16:15:48.124,0.0090,0.0019,-0.0129,0.2031,-0.0274,1
81,0,1,2026-06-17 16:15:48.147,0.0094,0.0021,-0.0140,0.2033,-0.0319,1
82,0,1,2026-06-17 16:15:48.159,0.0096,0.0022,-0.0145,0.1494,-0.0203,1
83,0,1,2026-06-17 16:15:48.180,0.0100,0.0024,-0.0158,0.1806,0.0720,1
84,0,1,2026-06-17 16:15:48.192,0.0102,0.0025,-0.0166,0.1806,0.0717,1
85,0,1,2026-06-17 16:15:48.213,0.0104,0.0029,-0.0181,0.2172,-0.0378,1
86,0,1,2026-06-17 16:15:48.225,0.0106,0.0029,-0.0190,0.2173,-0.0379,1
87,0,1,2026-06-17 16:15:48.247,0.0109,0.0036,-0.0207,0.2174,-0.0402,0
88,0,1,2026-06-17 16:15:48.259,0.0113,0.0038,-0.0215,0.2138,-0.0378,0
89,0,1,2026-06-17 16:15:48.280,0.0116,0.0042,-0.0232,0.2166,-0.0355,0
90,0,1,2026-06-17 16:15:48.291,0.0118,0.0045,-0.0240,0.2139,-0.0351,0
91,0,1,2026-06-17 16:15:48.314,0.0120,0.0049,-0.0256,0.2093,-0.0340,0
92,0,1,2026-06-17 16:15:48.325,0.0121,0.0050,-0.0264,0.2091,-0.0325,0
93,0,1,2026-06-17 16:15:48.347,0.0122,0.0054,-0.0279,0.2072,-0.0318,0
94,0,1,2026-06-17 16:15:48.358,0.0122,0.0054,-0.0287,0.2073,-0.0334,0
95,0,1,2026-06-17 16:15:48.380,0.0120,0.0054,-0.0302,0.2037,-0.0366,0
96,0,1,2026-06-17 16:15:48.392,0.0120,0.0053,-0.0311,0.2038,-0.0370,0
97,0,1,2026-06-17 16:15:48.413,0.0118,0.0052,-0.0327,0.2042,-0.0408,0
