SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260806_132007_298,1,Unspecified,Blink,1,2026-08-06T13:21:22.1893633+09:00,2026-08-06T13:21:22.2453633+09:00,74.891359,74.946999,55.639,147,151,0.526267,0.324168,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,2,2026-08-06T13:21:22.8853633+09:00,2026-08-06T13:21:23.0253633+09:00,75.587352,75.726743,139.391,189,197,0.677870,0.529724,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,3,2026-08-06T13:21:23.4703633+09:00,2026-08-06T13:21:23.5543633+09:00,76.172312,76.255764,83.452,224,229,0.544879,0.429164,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,4,2026-08-06T13:21:28.6913633+09:00,2026-08-06T13:21:28.7193633+09:00,81.393250,81.421058,27.808,537,539,0.533329,0.376274,0,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,5,2026-08-06T13:21:39.4673633+09:00,2026-08-06T13:21:39.5363633+09:00,92.168954,92.238496,69.542,1184,1188,0.630249,0.494637,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,6,2026-08-06T13:21:42.9193633+09:00,2026-08-06T13:21:43.0733633+09:00,95.621468,95.774703,153.235,1391,1400,0.721650,0.453115,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,7,2026-08-06T13:21:45.0493633+09:00,2026-08-06T13:21:45.2723633+09:00,97.751474,97.974256,222.782,1519,1532,0.833984,0.665812,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,8,2026-08-06T13:21:46.5673633+09:00,2026-08-06T13:21:46.6783633+09:00,99.268913,99.380319,111.406,1610,1617,0.545811,0.407285,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,9,2026-08-06T13:22:02.7723633+09:00,2026-08-06T13:22:02.8423633+09:00,115.473961,115.543745,69.784,2582,2586,0.528160,0.328745,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,10,2026-08-06T13:22:18.7553633+09:00,2026-08-06T13:22:19.0893633+09:00,131.456704,131.790883,334.179,3541,3561,0.999903,0.699181,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,11,2026-08-06T13:22:32.7743633+09:00,2026-08-06T13:22:32.8303633+09:00,145.475783,145.531551,55.768,4382,4386,0.551177,0.427081,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,12,2026-08-06T13:22:34.5983633+09:00,2026-08-06T13:22:34.8213633+09:00,147.300016,147.522800,222.784,4492,4505,0.944766,0.745232,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,13,2026-08-06T13:22:35.0023633+09:00,2026-08-06T13:22:35.1693633+09:00,147.703886,147.870996,167.110,4516,4526,0.995427,0.828309,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,14,2026-08-06T13:22:46.7523633+09:00,2026-08-06T13:22:47.1143633+09:00,159.454149,159.816243,362.094,5221,5243,0.983446,0.661062,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,15,2026-08-06T13:23:01.1333633+09:00,2026-08-06T13:23:01.2173633+09:00,173.835459,173.918862,83.404,6084,6089,0.638386,0.454167,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,16,2026-08-06T13:23:02.6373633+09:00,2026-08-06T13:23:02.7203633+09:00,175.338876,175.422474,83.598,6174,6179,0.532643,0.378358,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,17,2026-08-06T13:23:03.4033633+09:00,2026-08-06T13:23:03.5283633+09:00,176.104652,176.230051,125.399,6220,6228,0.554376,0.402740,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,18,2026-08-06T13:23:06.5073633+09:00,2026-08-06T13:23:06.5913633+09:00,179.209335,179.292965,83.629,6406,6411,0.561289,0.476654,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,19,2026-08-06T13:23:18.9963633+09:00,2026-08-06T13:23:19.0793633+09:00,191.697839,191.781366,83.527,7156,7161,0.892743,0.746436,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,20,2026-08-06T13:23:34.7413633+09:00,2026-08-06T13:23:34.8253633+09:00,207.443193,207.526801,83.608,8100,8105,0.618083,0.453622,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,21,2026-08-06T13:23:51.1143633+09:00,2026-08-06T13:23:51.1693633+09:00,223.815667,223.871310,55.643,9083,9086,0.629848,0.311278,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,22,2026-08-06T13:23:52.9243633+09:00,2026-08-06T13:23:53.0073633+09:00,225.625732,225.709249,83.517,9191,9196,0.621777,0.420176,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,23,2026-08-06T13:24:05.0073633+09:00,2026-08-06T13:24:05.1323633+09:00,237.708712,237.834126,125.414,9916,9924,0.763412,0.494658,1,0,EyesOpened
20260806_132007_298,1,Unspecified,Blink,24,2026-08-06T13:24:06.9143633+09:00,2026-08-06T13:24:06.9703633+09:00,239.615813,239.671573,55.759,10031,10034,0.576352,0.298637,1,0,EyesOpened
