FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
146,0,2,2026-06-17 15:38:02.412,-0.0641,0.0052,-0.0210,-0.2052,-0.3538,1
147,0,2,2026-06-17 15:38:02.423,-0.0640,0.0052,-0.0210,-0.2052,-0.3536,1
148,0,2,2026-06-17 15:38:02.445,-0.0640,0.0053,-0.0209,-0.1593,-0.2455,0
149,0,2,2026-06-17 15:38:02.456,-0.0640,0.0053,-0.0208,-0.1591,-0.2454,0
150,0,2,2026-06-17 15:38:02.478,-0.0640,0.0053,-0.0208,-0.1011,-0.1249,0
151,0,2,2026-06-17 15:38:02.489,-0.0639,0.0052,-0.0208,-0.1011,-0.1248,0
152,0,2,2026-06-17 15:38:02.511,-0.0638,0.0052,-0.0207,-0.0377,-0.0157,0
153,0,2,2026-06-17 15:38:02.522,-0.0638,0.0051,-0.0207,-0.0376,-0.0155,0
154,0,2,2026-06-17 15:38:02.545,-0.0636,0.0051,-0.0205,-0.0376,-0.0155,0
155,0,2,2026-06-17 15:38:02.556,-0.0635,0.0051,-0.0205,-0.0205,0.0016,0
156,0,2,2026-06-17 15:38:02.578,-0.0633,0.0050,-0.0204,-0.0205,0.0017,0
157,0,2,2026-06-17 15:38:02.588,-0.0633,0.0050,-0.0204,-0.0205,0.0017,0
158,0,2,2026-06-17 15:38:02.611,-0.0631,0.0050,-0.0203,-0.0209,0.0062,0
159,0,2,2026-06-17 15:38:02.622,-0.0629,0.0050,-0.0203,-0.0245,0.0061,0
160,0,2,2026-06-17 15:38:02.645,-0.0628,0.0049,-0.0203,-0.0243,0.0040,0
161,0,2,2026-06-17 15:38:02.655,-0.0627,0.0050,-0.0203,-0.0243,0.0040,0
162,0,2,2026-06-17 15:38:02.678,-0.0626,0.0050,-0.0203,-0.0243,0.0040,0
163,0,2,2026-06-17 15:38:02.688,-0.0625,0.0050,-0.0203,-0.0245,0.0051,0
164,0,2,2026-06-17 15:38:02.711,-0.0624,0.0051,-0.0203,-0.0245,0.0052,0
165,0,2,2026-06-17 15:38:02.722,-0.0623,0.0052,-0.0203,-0.0258,0.0056,0
166,0,2,2026-06-17 15:38:02.744,-0.0621,0.0053,-0.0203,-0.0258,0.0057,0
167,0,2,2026-06-17 15:38:02.766,-0.0619,0.0053,-0.0203,-0.0295,0.0082,0
168,0,2,2026-06-17 15:38:02.777,-0.0619,0.0053,-0.0203,-0.0295,0.0082,0
169,0,2,2026-06-17 15:38:02.799,-0.0618,0.0053,-0.0204,-0.0296,0.0076,0
170,0,2,2026-06-17 15:38:02.810,-0.0618,0.0053,-0.0204,-0.0292,0.0070,0
171,0,2,2026-06-17 15:38:02.821,-0.0618,0.0053,-0.0204,-0.0290,0.0084,0
172,0,2,2026-06-17 15:38:02.843,-0.0617,0.0052,-0.0205,-0.0290,0.0084,0
173,0,2,2026-06-17 15:38:02.865,-0.0618,0.0052,-0.0206,-0.0290,0.0070,0
174,0,2,2026-06-17 15:38:02.876,-0.0619,0.0051,-0.0206,-0.0558,-0.0230,0
175,0,2,2026-06-17 15:38:02.899,-0.0620,0.0050,-0.0208,-0.0918,-0.0716,0
176,0,2,2026-06-17 15:38:02.909,-0.0621,0.0049,-0.0208,-0.0918,-0.0717,0
177,0,2,2026-06-17 15:38:02.932,-0.0624,0.0047,-0.0210,-0.1585,-0.2033,0
178,0,2,2026-06-17 15:38:02.943,-0.0625,0.0047,-0.0210,-0.1658,-0.2111,0
179,0,2,2026-06-17 15:38:02.965,-0.0627,0.0046,-0.0210,-0.1656,-0.2113,0
180,0,2,2026-06-17 15:38:02.977,-0.0628,0.0045,-0.0211,-0.1665,-0.2133,0
181,0,2,2026-06-17 15:38:02.999,-0.0630,0.0044,-0.0212,-0.1651,-0.2107,0
182,0,2,2026-06-17 15:38:03.009,-0.0631,0.0044,-0.0212,-0.1649,-0.2106,0
183,0,2,2026-06-17 15:38:03.032,-0.0632,0.0045,-0.0213,-0.1627,-0.2110,0
184,0,2,2026-06-17 15:38:03.043,-0.0632,0.0045,-0.0214,-0.1627,-0.2110,0
185,0,2,2026-06-17 15:38:03.065,-0.0633,0.0047,-0.0214,-0.1626,-0.2097,0
186,0,2,2026-06-17 15:38:03.077,-0.0633,0.0047,-0.0214,-0.1625,-0.2097,0
187,0,2,2026-06-17 15:38:03.098,-0.0632,0.0049,-0.0214,-0.2188,-0.2829,0
188,0,2,2026-06-17 15:38:03.110,-0.0632,0.0049,-0.0214,-0.2190,-0.2830,0
189,0,2,2026-06-17 15:38:03.133,-0.0632,0.0050,-0.0215,-0.2300,-0.2989,0
190,0,2,2026-06-17 15:38:03.143,-0.0632,0.0050,-0.0215,-0.2300,-0.2989,0
191,0,2,2026-06-17 15:38:03.165,-0.0631,0.0050,-0.0215,-0.2326,-0.2975,0
192,0,2,2026-06-17 15:38:03.177,-0.0630,0.0049,-0.0214,-0.2326,-0.2975,0
193,0,2,2026-06-17 15:38:03.200,-0.0630,0.0049,-0.0214,-0.2340,-0.3034,0
194,0,2,2026-06-17 15:38:03.210,-0.0629,0.0048,-0.0214,-0.2341,-0.3032,0
195,0,2,2026-06-17 15:38:03.232,-0.0628,0.0048,-0.0214,-0.2340,-0.3029,0
196,0,2,2026-06-17 15:38:03.244,-0.0628,0.0046,-0.0214,-0.2338,-0.3028,0
197,0,2,2026-06-17 15:38:03.265,-0.0628,0.0044,-0.0213,-0.2274,-0.3253,0
198,0,2,2026-06-17 15:38:03.277,-0.0628,0.0043,-0.0213,-0.2273,-0.3254,0
199,0,2,2026-06-17 15:38:03.299,-0.0628,0.0041,-0.0213,-0.2100,-0.3597,0
200,0,2,2026-06-17 15:38:03.309,-0.0628,0.0040,-0.0213,-0.2100,-0.3598,0
201,0,2,2026-06-17 15:38:03.331,-0.0629,0.0039,-0.0212,-0.2103,-0.3646,0
202,0,2,2026-06-17 15:38:03.344,-0.0629,0.0039,-0.0211,-0.2104,-0.3648,0
203,0,2,2026-06-17 15:38:03.365,-0.0631,0.0039,-0.0209,-0.2106,-0.3673,0
204,0,2,2026-06-17 15:38:03.377,-0.0631,0.0039,-0.0209,-0.2106,-0.3675,0
205,0,2,2026-06-17 15:38:03.399,-0.0632,0.0039,-0.0208,-0.2106,-0.3676,1
206,0,2,2026-06-17 15:38:03.410,-0.0632,0.0038,-0.0207,-0.2037,-0.3675,1
207,0,3,2026-06-17 15:38:03.431,-0.0633,0.0037,-0.0207,-0.2035,-0.3676,1
208,0,3,2026-06-17 15:38:03.443,-0.0633,0.0037,-0.0206,-0.1991,-0.3665,1
209,0,3,2026-06-17 15:38:03.466,-0.0635,0.0037,-0.0205,-0.1990,-0.3665,1
210,0,3,2026-06-17 15:38:03.477,-0.0635,0.0037,-0.0205,-0.1965,-0.3639,0
211,0,3,2026-06-17 15:38:03.498,-0.0636,0.0036,-0.0203,-0.1832,-0.3440,0
212,0,3,2026-06-17 15:38:03.509,-0.0637,0.0035,-0.0202,-0.1832,-0.3471,0
213,0,3,2026-06-17 15:38:03.532,-0.0638,0.0034,-0.0201,-0.1827,-0.3441,0
214,0,3,2026-06-17 15:38:03.544,-0.0639,0.0033,-0.0199,-0.1824,-0.3511,1
215,0,3,2026-06-17 15:38:03.565,-0.0640,0.0032,-0.0197,-0.1820,-0.3400,1
216,0,3,2026-06-17 15:38:03.577,-0.0640,0.0031,-0.0196,-0.1811,-0.3464,1
217,0,3,2026-06-17 15:38:03.599,-0.0642,0.0030,-0.0194,-0.1805,-0.3429,1
218,0,3,2026-06-17 15:38:03.610,-0.0642,0.0030,-0.0193,-0.1780,-0.3414,1
219,0,3,2026-06-17 15:38:03.632,-0.0644,0.0029,-0.0191,-0.1779,-0.3426,0
220,0,3,2026-06-17 15:38:03.643,-0.0645,0.0029,-0.0191,-0.1778,-0.3428,0
221,0,3,2026-06-17 15:38:03.665,-0.0648,0.0028,-0.0190,-0.1840,-0.3436,0
222,0,3,2026-06-17 15:38:03.677,-0.0649,0.0027,-0.0189,-0.1839,-0.3436,0
223,0,3,2026-06-17 15:38:03.699,-0.0651,0.0026,-0.0188,-0.1863,-0.3384,0
224,0,3,2026-06-17 15:38:03.710,-0.0652,0.0025,-0.0187,-0.1860,-0.3398,1
225,0,3,2026-06-17 15:38:03.733,-0.0654,0.0024,-0.0186,-0.1850,-0.3380,1
226,0,3,2026-06-17 15:38:03.744,-0.0655,0.0024,-0.0185,-0.1850,-0.3381,1
227,0,3,2026-06-17 15:38:03.765,-0.0658,0.0023,-0.0184,-0.1872,-0.3436,1
228,0,3,2026-06-17 15:38:03.776,-0.0659,0.0022,-0.0184,-0.1871,-0.3436,1
229,0,3,2026-06-17 15:38:03.799,-0.0661,0.0022,-0.0183,-0.1880,-0.3438,0
230,0,3,2026-06-17 15:38:03.809,-0.0662,0.0021,-0.0183,-0.1877,-0.3429,0
231,0,3,2026-06-17 15:38:03.832,-0.0665,0.0021,-0.0183,-0.1856,-0.3427,1
232,0,3,2026-06-17 15:38:03.844,-0.0666,0.0021,-0.0183,-0.1854,-0.3378,0
233,0,3,2026-06-17 15:38:03.865,-0.0668,0.0021,-0.0183,-0.1852,-0.3377,0
234,0,3,2026-06-17 15:38:03.877,-0.0669,0.0021,-0.0183,-0.1881,-0.3381,0
235,0,3,2026-06-17 15:38:03.899,-0.0671,0.0020,-0.0183,-0.1881,-0.3452,0
236,0,3,2026-06-17 15:38:03.909,-0.0671,0.0020,-0.0183,-0.1880,-0.3452,0
237,0,3,2026-06-17 15:38:03.932,-0.0673,0.0020,-0.0183,-0.1882,-0.3454,1
238,0,3,2026-06-17 15:38:03.943,-0.0674,0.0020,-0.0182,-0.1866,-0.3424,1
239,0,3,2026-06-17 15:38:03.965,-0.0675,0.0020,-0.0181,-0.1891,-0.3407,0
240,0,3,2026-06-17 15:38:03.977,-0.0675,0.0020,-0.0181,-0.1890,-0.3408,0
241,0,3,2026-06-17 15:38:03.999,-0.0677,0.0019,-0.0182,-0.1886,-0.3373,1
242,0,3,2026-06-17 15:38:04.009,-0.0677,0.0018,-0.0182,-0.1887,-0.3373,1
243,0,3,2026-06-17 15:38:04.031,-0.0678,0.0018,-0.0182,-0.1886,-0.3374,0
244,0,3,2026-06-17 15:38:04.043,-0.0678,0.0017,-0.0182,-0.1910,-0.3447,0
245,0,3,2026-06-17 15:38:04.066,-0.0678,0.0017,-0.0182,-0.1905,-0.3392,0
246,0,3,2026-06-17 15:38:04.076,-0.0679,0.0016,-0.0182,-0.1904,-0.3392,0
247,0,3,2026-06-17 15:38:04.098,-0.0680,0.0016,-0.0183,-0.1888,-0.3391,0
248,0,3,2026-06-17 15:38:04.109,-0.0680,0.0015,-0.0183,-0.1888,-0.3391,0
249,0,3,2026-06-17 15:38:04.132,-0.0681,0.0015,-0.0183,-0.1888,-0.3391,0
250,0,3,2026-06-17 15:38:04.143,-0.0681,0.0014,-0.0182,-0.1876,-0.3351,0
251,0,3,2026-06-17 15:38:04.165,-0.0681,0.0014,-0.0182,-0.1855,-0.3430,0
252,0,3,2026-06-17 15:38:04.175,-0.0681,0.0013,-0.0182,-0.1851,-0.3429,0
253,0,3,2026-06-17 15:38:04.198,-0.0681,0.0013,-0.0181,-0.1851,-0.3430,0
254,0,3,2026-06-17 15:38:04.210,-0.0682,0.0013,-0.0181,-0.1908,-0.3354,0
255,0,3,2026-06-17 15:38:04.231,-0.0682,0.0013,-0.0181,-0.1908,-0.3355,0
256,0,3,2026-06-17 15:38:04.243,-0.0682,0.0012,-0.0180,-0.1841,-0.3401,0
257,0,3,2026-06-17 15:38:04.266,-0.0683,0.0011,-0.0180,-0.1863,-0.3349,0
258,0,3,2026-06-17 15:38:04.276,-0.0683,0.0011,-0.0180,-0.1864,-0.3349,0
259,0,3,2026-06-17 15:38:04.298,-0.0683,0.0010,-0.0179,-0.1899,-0.3373,0
260,0,3,2026-06-17 15:38:04.309,-0.0684,0.0010,-0.0179,-0.1870,-0.3394,0
261,0,3,2026-06-17 15:38:04.332,-0.0684,0.0010,-0.0178,-0.1834,-0.3430,0
262,0,3,2026-06-17 15:38:04.342,-0.0684,0.0009,-0.0178,-0.1832,-0.3391,0
263,0,3,2026-06-17 15:38:04.365,-0.0684,0.0009,-0.0176,-0.1833,-0.3391,0
264,0,3,2026-06-17 15:38:04.376,-0.0684,0.0009,-0.0174,-0.1828,-0.3367,0
265,0,3,2026-06-17 15:38:04.398,-0.0684,0.0008,-0.0173,-0.1828,-0.3368,0
266,0,3,2026-06-17 15:38:04.410,-0.0684,0.0008,-0.0172,-0.1841,-0.3427,0
