SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260806_192155_881,1,Unspecified,61,2026-08-06T19:22:58.7333273+09:00,2026-08-06T19:22:59.2333273+09:00,62.852185,63.352185,30,30,0.037866,0.053825,0.000001,0.000003,-0.000001,0.002188,0
20260806_192155_881,1,Unspecified,62,2026-08-06T19:22:59.2333273+09:00,2026-08-06T19:22:59.7333273+09:00,63.352185,63.852185,30,30,0.038646,0.057676,0.000002,0.000007,-0.000002,0.003033,0
20260806_192155_881,1,Unspecified,63,2026-08-06T19:22:59.7333273+09:00,2026-08-06T19:23:00.2333273+09:00,63.852185,64.352185,30,30,0.035484,0.061515,0.000001,0.000003,0.000000,0.001994,0
20260806_192155_881,1,Unspecified,64,2026-08-06T19:23:00.2333273+09:00,2026-08-06T19:23:00.7333273+09:00,64.352185,64.852185,30,30,0.034845,0.061283,0.000025,0.000002,0.000004,0.005111,0
20260806_192155_881,1,Unspecified,65,2026-08-06T19:23:00.7333273+09:00,2026-08-06T19:23:01.2333273+09:00,64.852185,65.352185,30,30,0.013014,0.059551,0.000580,0.000033,-0.000121,0.024757,0
20260806_192155_881,1,Unspecified,66,2026-08-06T19:23:01.2333273+09:00,2026-08-06T19:23:01.7333273+09:00,65.352185,65.852185,30,30,0.038512,0.064209,0.000942,0.000151,-0.000221,0.033053,0
20260806_192155_881,1,Unspecified,67,2026-08-06T19:23:01.7333273+09:00,2026-08-06T19:23:02.2333273+09:00,65.852185,66.352185,30,30,0.031173,0.065602,0.000040,0.000004,0.000010,0.006647,0
20260806_192155_881,1,Unspecified,68,2026-08-06T19:23:02.2333273+09:00,2026-08-06T19:23:02.7333273+09:00,66.352185,66.852185,30,30,0.023048,0.059789,0.000088,0.000007,-0.000021,0.009738,0
20260806_192155_881,1,Unspecified,69,2026-08-06T19:23:02.7333273+09:00,2026-08-06T19:23:03.2333273+09:00,66.852185,67.352185,30,30,0.053955,0.054917,0.000313,0.000173,-0.000170,0.022046,0
20260806_192155_881,1,Unspecified,70,2026-08-06T19:23:03.2333273+09:00,2026-08-06T19:23:03.7333273+09:00,67.352185,67.852185,30,30,0.056485,0.042104,0.000439,0.000061,-0.000099,0.022350,0
20260806_192155_881,1,Unspecified,71,2026-08-06T19:23:03.7333273+09:00,2026-08-06T19:23:04.2333273+09:00,67.852185,68.352185,31,31,0.071862,0.046351,0.000045,0.000012,0.000008,0.007556,0
20260806_192155_881,1,Unspecified,72,2026-08-06T19:23:04.2333273+09:00,2026-08-06T19:23:04.7333273+09:00,68.352185,68.852185,29,29,0.054812,0.052941,0.000002,0.000003,-0.000001,0.002249,0
20260806_192155_881,1,Unspecified,73,2026-08-06T19:23:04.7333273+09:00,2026-08-06T19:23:05.2333273+09:00,68.852185,69.352185,30,30,0.058118,0.059661,0.000813,0.000138,-0.000231,0.030837,0
20260806_192155_881,1,Unspecified,74,2026-08-06T19:23:05.2333273+09:00,2026-08-06T19:23:05.7333273+09:00,69.352185,69.852185,30,30,0.046444,0.058788,0.000560,0.000036,-0.000094,0.024395,0
20260806_192155_881,1,Unspecified,75,2026-08-06T19:23:05.7333273+09:00,2026-08-06T19:23:06.2333273+09:00,69.852185,70.352185,30,30,0.032133,0.059707,0.000015,0.000001,-0.000001,0.004011,0
20260806_192155_881,1,Unspecified,76,2026-08-06T19:23:06.2333273+09:00,2026-08-06T19:23:06.7333273+09:00,70.352185,70.852185,30,30,0.033921,0.055492,0.000059,0.000003,0.000003,0.007868,0
20260806_192155_881,1,Unspecified,77,2026-08-06T19:23:06.7333273+09:00,2026-08-06T19:23:07.2333273+09:00,70.852185,71.352185,30,30,0.030439,0.054109,0.000078,0.000016,-0.000010,0.009687,0
20260806_192155_881,1,Unspecified,78,2026-08-06T19:23:07.2333273+09:00,2026-08-06T19:23:07.7333273+09:00,71.352185,71.852185,30,30,0.022464,0.054679,0.000499,0.000032,-0.000094,0.023040,0
20260806_192155_881,1,Unspecified,79,2026-08-06T19:23:07.7333273+09:00,2026-08-06T19:23:08.2333273+09:00,71.852185,72.352185,30,30,0.045569,0.049618,0.000671,0.000021,-0.000100,0.026289,0
20260806_192155_881,1,Unspecified,80,2026-08-06T19:23:08.2333273+09:00,2026-08-06T19:23:08.7333273+09:00,72.352185,72.852185,30,30,0.031250,0.049328,0.000039,0.000010,0.000012,0.006972,0
20260806_192155_881,1,Unspecified,81,2026-08-06T19:23:08.7333273+09:00,2026-08-06T19:23:09.2333273+09:00,72.852185,73.352185,30,30,0.049327,0.053707,0.000398,0.000080,0.000058,0.021879,0
20260806_192155_881,1,Unspecified,82,2026-08-06T19:23:09.2333273+09:00,2026-08-06T19:23:09.7333273+09:00,73.352185,73.852185,30,30,0.067497,0.044004,0.000549,0.000111,-0.000207,0.025678,0
20260806_192155_881,1,Unspecified,83,2026-08-06T19:23:09.7333273+09:00,2026-08-06T19:23:10.2333273+09:00,73.852185,74.352185,30,30,0.044916,0.046589,0.000004,0.000004,0.000002,0.002954,0
20260806_192155_881,1,Unspecified,84,2026-08-06T19:23:10.2333273+09:00,2026-08-06T19:23:10.7333273+09:00,74.352185,74.852185,30,30,0.047953,0.047806,0.000001,0.000001,0.000000,0.001440,0
20260806_192155_881,1,Unspecified,85,2026-08-06T19:23:10.7333273+09:00,2026-08-06T19:23:11.2333273+09:00,74.852185,75.352185,30,30,0.035230,0.039512,0.000038,0.000026,0.000025,0.008007,0
20260806_192155_881,1,Unspecified,86,2026-08-06T19:23:11.2333273+09:00,2026-08-06T19:23:11.7333273+09:00,75.352185,75.852185,30,30,0.042101,0.049138,0.000088,0.000021,0.000042,0.010434,0
20260806_192155_881,1,Unspecified,87,2026-08-06T19:23:11.7333273+09:00,2026-08-06T19:23:12.2333273+09:00,75.852185,76.352185,30,30,0.039378,0.049493,0.000140,0.000006,-0.000019,0.012066,0
20260806_192155_881,1,Unspecified,88,2026-08-06T19:23:12.2333273+09:00,2026-08-06T19:23:12.7333273+09:00,76.352185,76.852185,30,30,0.046722,0.047524,0.000076,0.000001,0.000006,0.008813,0
20260806_192155_881,1,Unspecified,89,2026-08-06T19:23:12.7333273+09:00,2026-08-06T19:23:13.2333273+09:00,76.852185,77.352185,30,30,-0.011119,0.058470,0.001475,0.000161,0.000004,0.040446,0
20260806_192155_881,1,Unspecified,90,2026-08-06T19:23:13.2333273+09:00,2026-08-06T19:23:13.7333273+09:00,77.352185,77.852185,30,30,0.003043,0.055631,0.003611,0.000147,-0.000472,0.061304,0
20260806_192155_881,1,Unspecified,91,2026-08-06T19:23:13.7333273+09:00,2026-08-06T19:23:14.2333273+09:00,77.852185,78.352185,30,30,0.046069,0.048027,0.000233,0.000004,0.000008,0.015424,0
20260806_192155_881,1,Unspecified,92,2026-08-06T19:23:14.2333273+09:00,2026-08-06T19:23:14.7333273+09:00,78.352185,78.852185,30,30,0.027857,0.048132,0.000137,0.000004,-0.000018,0.011893,0
20260806_192155_881,1,Unspecified,93,2026-08-06T19:23:14.7333273+09:00,2026-08-06T19:23:15.2333273+09:00,78.852185,79.352185,30,30,0.036312,0.047238,0.000002,0.000003,0.000000,0.002229,0
20260806_192155_881,1,Unspecified,94,2026-08-06T19:23:15.2333273+09:00,2026-08-06T19:23:15.7333273+09:00,79.352185,79.852185,30,30,0.036579,0.046164,0.000003,0.000002,0.000000,0.002260,0
20260806_192155_881,1,Unspecified,95,2026-08-06T19:23:15.7333273+09:00,2026-08-06T19:23:16.2333273+09:00,79.852185,80.352185,30,30,0.038148,0.048221,0.000003,0.000001,0.000000,0.001944,0
20260806_192155_881,1,Unspecified,96,2026-08-06T19:23:16.2333273+09:00,2026-08-06T19:23:16.7333273+09:00,80.352185,80.852185,30,30,0.038018,0.049138,0.000002,0.000001,0.000000,0.001613,0
20260806_192155_881,1,Unspecified,97,2026-08-06T19:23:16.7333273+09:00,2026-08-06T19:23:17.2333273+09:00,80.852185,81.352185,30,30,0.039443,0.047722,0.000002,0.000002,-0.000001,0.002074,0
20260806_192155_881,1,Unspecified,98,2026-08-06T19:23:17.2333273+09:00,2026-08-06T19:23:17.7333273+09:00,81.352185,81.852185,30,30,0.041507,0.049924,0.000061,0.000036,0.000006,0.009837,0
20260806_192155_881,1,Unspecified,99,2026-08-06T19:23:17.7333273+09:00,2026-08-06T19:23:18.2333273+09:00,81.852185,82.352185,30,30,0.039980,0.046573,0.000002,0.000004,-0.000001,0.002369,0
20260806_192155_881,1,Unspecified,100,2026-08-06T19:23:18.2333273+09:00,2026-08-06T19:23:18.7333273+09:00,82.352185,82.852185,30,30,0.028542,0.046784,0.000121,0.000002,-0.000007,0.011097,0
20260806_192155_881,1,Unspecified,101,2026-08-06T19:23:18.7333273+09:00,2026-08-06T19:23:19.2333273+09:00,82.852185,83.352185,30,30,0.034983,0.042085,0.000246,0.000100,0.000153,0.018610,0
20260806_192155_881,1,Unspecified,102,2026-08-06T19:23:19.2333273+09:00,2026-08-06T19:23:19.7333273+09:00,83.352185,83.852185,30,30,0.036192,0.021015,0.000193,0.000490,-0.000217,0.026122,0
20260806_192155_881,1,Unspecified,103,2026-08-06T19:23:19.7333273+09:00,2026-08-06T19:23:20.2333273+09:00,83.852185,84.352185,30,30,0.025396,0.044176,0.000228,0.000006,-0.000028,0.015294,0
20260806_192155_881,1,Unspecified,104,2026-08-06T19:23:20.2333273+09:00,2026-08-06T19:23:20.7333273+09:00,84.352185,84.852185,30,30,0.021691,0.043139,0.000084,0.000004,-0.000016,0.009415,0
20260806_192155_881,1,Unspecified,105,2026-08-06T19:23:20.7333273+09:00,2026-08-06T19:23:21.2333273+09:00,84.852185,85.352185,30,30,0.040812,0.052580,0.000585,0.000084,-0.000069,0.025868,0
20260806_192155_881,1,Unspecified,106,2026-08-06T19:23:21.2333273+09:00,2026-08-06T19:23:21.7333273+09:00,85.352185,85.852185,30,30,0.040181,0.046376,0.000057,0.000003,-0.000002,0.007770,0
20260806_192155_881,1,Unspecified,107,2026-08-06T19:23:21.7333273+09:00,2026-08-06T19:23:22.2333273+09:00,85.852185,86.352185,30,30,0.033566,0.043893,0.000090,0.000002,0.000000,0.009587,0
20260806_192155_881,1,Unspecified,108,2026-08-06T19:23:22.2333273+09:00,2026-08-06T19:23:22.7333273+09:00,86.352185,86.852185,30,30,0.037383,0.045047,0.000039,0.000004,0.000011,0.006570,0
20260806_192155_881,1,Unspecified,109,2026-08-06T19:23:22.7333273+09:00,2026-08-06T19:23:23.2333273+09:00,86.852185,87.352185,30,30,0.022169,0.037660,0.000188,0.000004,0.000004,0.013828,0
20260806_192155_881,1,Unspecified,110,2026-08-06T19:23:23.2333273+09:00,2026-08-06T19:23:23.7333273+09:00,87.352185,87.852185,30,30,0.058707,0.051605,0.000370,0.000092,-0.000056,0.021487,0
20260806_192155_881,1,Unspecified,111,2026-08-06T19:23:23.7333273+09:00,2026-08-06T19:23:24.2333273+09:00,87.852185,88.352185,30,30,0.039653,0.048275,0.000001,0.000001,0.000000,0.001724,0
20260806_192155_881,1,Unspecified,112,2026-08-06T19:23:24.2333273+09:00,2026-08-06T19:23:24.7333273+09:00,88.352185,88.852185,30,30,0.039048,0.047718,0.000002,0.000001,0.000000,0.001775,0
20260806_192155_881,1,Unspecified,113,2026-08-06T19:23:24.7333273+09:00,2026-08-06T19:23:25.2333273+09:00,88.852185,89.352185,30,30,0.025736,0.046608,0.000216,0.000022,0.000022,0.015407,0
20260806_192155_881,1,Unspecified,114,2026-08-06T19:23:25.2333273+09:00,2026-08-06T19:23:25.7333273+09:00,89.352185,89.852185,30,30,-0.001487,0.037750,0.000401,0.000069,0.000103,0.021667,0
20260806_192155_881,1,Unspecified,115,2026-08-06T19:23:25.7333273+09:00,2026-08-06T19:23:26.2333273+09:00,89.852185,90.352185,30,30,0.020796,0.022674,0.000166,0.000020,-0.000051,0.013641,0
20260806_192155_881,1,Unspecified,116,2026-08-06T19:23:26.2333273+09:00,2026-08-06T19:23:26.7333273+09:00,90.352185,90.852185,30,30,0.037695,0.040874,0.000070,0.000086,0.000073,0.012469,0
20260806_192155_881,1,Unspecified,117,2026-08-06T19:23:26.7333273+09:00,2026-08-06T19:23:27.2333273+09:00,90.852185,91.352185,30,30,0.045757,0.044675,0.000003,0.000003,-0.000001,0.002379,0
20260806_192155_881,1,Unspecified,118,2026-08-06T19:23:27.2333273+09:00,2026-08-06T19:23:27.7333273+09:00,91.352185,91.852185,30,30,0.039229,0.051351,0.000801,0.000020,-0.000065,0.028666,0
20260806_192155_881,1,Unspecified,119,2026-08-06T19:23:27.7333273+09:00,2026-08-06T19:23:28.2333273+09:00,91.852185,92.352185,30,30,0.028905,0.046884,0.000007,0.000002,-0.000001,0.003098,0
20260806_192155_881,1,Unspecified,120,2026-08-06T19:23:28.2333273+09:00,2026-08-06T19:23:28.7333273+09:00,92.352185,92.852185,30,30,0.042864,0.039788,0.000001,0.000001,0.000000,0.001322,0
20260806_192155_881,1,Unspecified,121,2026-08-06T19:23:28.7333273+09:00,2026-08-06T19:23:29.2333273+09:00,92.852185,93.352185,30,30,0.042414,0.039251,0.000002,0.000003,-0.000001,0.002319,0
20260806_192155_881,1,Unspecified,122,2026-08-06T19:23:29.2333273+09:00,2026-08-06T19:23:29.7333273+09:00,93.352185,93.852185,30,30,0.055947,0.044191,0.000812,0.000087,-0.000097,0.029977,0
20260806_192155_881,1,Unspecified,123,2026-08-06T19:23:29.7333273+09:00,2026-08-06T19:23:30.2333273+09:00,93.852185,94.352185,30,30,0.045735,0.043652,0.000072,0.000002,-0.000003,0.008569,0
20260806_192155_881,1,Unspecified,124,2026-08-06T19:23:30.2333273+09:00,2026-08-06T19:23:30.7333273+09:00,94.352185,94.852185,30,30,0.035606,0.042284,0.000004,0.000000,0.000000,0.002203,0
20260806_192155_881,1,Unspecified,125,2026-08-06T19:23:30.7333273+09:00,2026-08-06T19:23:31.2333273+09:00,94.852185,95.352185,30,30,0.043985,0.046498,0.000338,0.000074,0.000051,0.020284,0
