SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260805_150942_485,1,Unspecified,Blink,51,2026-08-05T15:10:59.1246698+09:00,2026-08-05T15:10:59.2026698+09:00,76.638881,76.716685,77.805,2483,2488,0.851283,0.582070,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,52,2026-08-05T15:10:59.3026698+09:00,2026-08-05T15:10:59.4246698+09:00,76.816615,76.938816,122.200,2494,2501,0.896247,0.667794,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,53,2026-08-05T15:10:59.5906698+09:00,2026-08-05T15:10:59.6916698+09:00,77.105453,77.205512,100.059,2511,2517,0.947117,0.668503,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,54,2026-08-05T15:10:59.8246698+09:00,2026-08-05T15:10:59.8906698+09:00,77.338782,77.405473,66.691,2525,2529,0.954125,0.711552,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,55,2026-08-05T15:11:01.1346698+09:00,2026-08-05T15:11:01.2236698+09:00,78.649463,78.738474,89.011,2604,2609,0.793056,0.591582,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,56,2026-08-05T15:11:01.4576698+09:00,2026-08-05T15:11:01.5906698+09:00,78.971684,79.105033,133.350,2623,2631,0.923676,0.711038,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,57,2026-08-05T15:11:02.1566698+09:00,2026-08-05T15:11:02.2236698+09:00,79.671495,79.737952,66.456,2665,2669,0.849324,0.545507,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,58,2026-08-05T15:11:03.1906698+09:00,2026-08-05T15:11:03.4906698+09:00,80.704688,81.005027,300.339,2727,2745,0.996024,0.862613,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,59,2026-08-05T15:11:03.9906698+09:00,2026-08-05T15:11:04.0576698+09:00,81.505062,81.571782,66.720,2775,2779,0.815164,0.686132,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,60,2026-08-05T15:11:05.1576698+09:00,2026-08-05T15:11:05.4236698+09:00,82.671843,82.938439,266.596,2845,2861,0.985321,0.872401,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,61,2026-08-05T15:11:07.3906698+09:00,2026-08-05T15:11:07.5566698+09:00,84.904602,85.071341,166.739,2979,2989,0.887211,0.481076,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,62,2026-08-05T15:11:07.6236698+09:00,2026-08-05T15:11:07.7576698+09:00,85.138103,85.271547,133.444,2993,3001,0.899753,0.661785,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,63,2026-08-05T15:11:08.0906698+09:00,2026-08-05T15:11:08.1566698+09:00,85.604737,85.671470,66.733,3021,3025,0.891052,0.609488,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,64,2026-08-05T15:11:09.3906698+09:00,2026-08-05T15:11:09.4576698+09:00,86.904873,86.971599,66.726,3099,3103,0.839512,0.534572,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,65,2026-08-05T15:11:11.5906698+09:00,2026-08-05T15:11:11.6236698+09:00,89.105006,89.138213,33.208,3231,3233,0.670048,0.464717,0,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,66,2026-08-05T15:11:11.7576698+09:00,2026-08-05T15:11:11.8236698+09:00,89.271606,89.338328,66.722,3241,3245,0.786636,0.591339,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,67,2026-08-05T15:11:13.3566698+09:00,2026-08-05T15:11:13.3906698+09:00,90.871340,90.904582,33.242,3337,3339,0.715279,0.489890,0,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,68,2026-08-05T15:11:13.5906698+09:00,2026-08-05T15:11:13.6906698+09:00,91.104674,91.204642,99.968,3351,3357,0.895435,0.714277,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,69,2026-08-05T15:11:15.6906698+09:00,2026-08-05T15:11:15.7346698+09:00,93.204720,93.249348,44.629,3477,3480,0.727263,0.563079,0,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,70,2026-08-05T15:11:15.9906698+09:00,2026-08-05T15:11:16.1236698+09:00,93.504715,93.638094,133.379,3495,3503,0.887018,0.614180,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,71,2026-08-05T15:11:17.3576698+09:00,2026-08-05T15:11:17.4236698+09:00,94.871528,94.938272,66.744,3577,3581,0.898718,0.688922,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,72,2026-08-05T15:11:17.5236698+09:00,2026-08-05T15:11:17.6016698+09:00,95.038237,95.116023,77.787,3587,3592,0.934458,0.788193,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,73,2026-08-05T15:11:17.7686698+09:00,2026-08-05T15:11:17.8906698+09:00,95.282706,95.405012,122.307,3602,3609,0.889531,0.667485,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,74,2026-08-05T15:11:18.1906698+09:00,2026-08-05T15:11:18.3346698+09:00,95.704892,95.849338,144.446,3627,3636,0.903512,0.657014,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,75,2026-08-05T15:11:19.3026698+09:00,2026-08-05T15:11:19.3906698+09:00,96.817017,96.905272,88.255,3694,3699,0.851338,0.474203,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,76,2026-08-05T15:11:21.1236698+09:00,2026-08-05T15:11:21.2906698+09:00,98.638175,98.804900,166.725,3803,3813,0.951457,0.622538,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,77,2026-08-05T15:11:21.7236698+09:00,2026-08-05T15:11:21.9236698+09:00,99.238242,99.438261,200.019,3839,3851,0.997426,0.853424,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,78,2026-08-05T15:11:25.1906698+09:00,2026-08-05T15:11:25.2576698+09:00,102.704837,102.771513,66.676,4047,4051,0.493884,0.420609,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,79,2026-08-05T15:11:25.4236698+09:00,2026-08-05T15:11:25.5346698+09:00,102.938120,103.049181,111.061,4061,4068,0.835933,0.638952,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,80,2026-08-05T15:11:25.7236698+09:00,2026-08-05T15:11:25.7566698+09:00,103.238129,103.271489,33.360,4079,4081,0.867763,0.601452,0,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,81,2026-08-05T15:11:27.2346698+09:00,2026-08-05T15:11:27.3906698+09:00,104.749155,104.904639,155.484,4170,4179,0.937281,0.712507,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,82,2026-08-05T15:11:27.5906698+09:00,2026-08-05T15:11:27.6566698+09:00,105.104817,105.171365,66.548,4191,4195,0.872691,0.553459,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,83,2026-08-05T15:11:29.3676698+09:00,2026-08-05T15:11:29.5566698+09:00,106.882280,107.071389,189.109,4298,4309,0.987815,0.841717,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,84,2026-08-05T15:11:29.7236698+09:00,2026-08-05T15:11:29.8346698+09:00,107.238145,107.349058,110.912,4319,4326,0.902784,0.660712,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,85,2026-08-05T15:11:31.5906698+09:00,2026-08-05T15:11:31.6906698+09:00,109.104705,109.204704,99.999,4431,4437,0.927248,0.621773,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,86,2026-08-05T15:11:31.8236698+09:00,2026-08-05T15:11:31.8906698+09:00,109.338084,109.404725,66.641,4445,4449,0.924143,0.676037,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,87,2026-08-05T15:11:32.2566698+09:00,2026-08-05T15:11:32.3016698+09:00,109.771428,109.815839,44.411,4471,4474,0.599003,0.481697,0,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,88,2026-08-05T15:11:33.2236698+09:00,2026-08-05T15:11:33.3906698+09:00,110.737895,110.904505,166.610,4529,4539,0.841231,0.587604,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,89,2026-08-05T15:11:33.4906698+09:00,2026-08-05T15:11:33.6016698+09:00,111.004601,111.115675,111.074,4545,4552,0.949128,0.698768,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,90,2026-08-05T15:11:35.2346698+09:00,2026-08-05T15:11:35.4566698+09:00,112.748985,112.971169,222.184,4650,4663,0.988387,0.766043,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,91,2026-08-05T15:11:35.6016698+09:00,2026-08-05T15:11:35.6906698+09:00,113.115732,113.204611,88.879,4672,4677,0.944899,0.551560,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,92,2026-08-05T15:11:35.7566698+09:00,2026-08-05T15:11:35.9236698+09:00,113.271232,113.437816,166.584,4681,4691,0.933981,0.690783,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,93,2026-08-05T15:11:37.5346698+09:00,2026-08-05T15:11:37.6906698+09:00,115.048969,115.204654,155.685,4788,4797,0.960261,0.829244,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,94,2026-08-05T15:11:37.8566698+09:00,2026-08-05T15:11:37.9896698+09:00,115.371189,115.504426,133.238,4807,4815,0.965554,0.652414,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,95,2026-08-05T15:11:39.3226698+09:00,2026-08-05T15:11:39.4566698+09:00,116.837473,116.970981,133.509,4895,4903,0.886605,0.701205,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,96,2026-08-05T15:11:39.8236698+09:00,2026-08-05T15:11:39.8896698+09:00,117.337580,117.404377,66.797,4925,4929,0.756319,0.610147,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,97,2026-08-05T15:11:41.2566698+09:00,2026-08-05T15:11:41.6236698+09:00,118.771206,119.137822,366.616,5011,5033,0.993690,0.767449,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,98,2026-08-05T15:11:43.5346698+09:00,2026-08-05T15:11:43.6236698+09:00,121.048525,121.137546,89.021,5148,5153,0.886943,0.591822,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,99,2026-08-05T15:11:43.7566698+09:00,2026-08-05T15:11:43.8566698+09:00,121.270785,121.370723,99.938,5161,5167,0.780820,0.538432,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,100,2026-08-05T15:11:44.2896698+09:00,2026-08-05T15:11:44.3896698+09:00,121.804227,121.904258,100.031,5193,5199,0.904960,0.674337,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,101,2026-08-05T15:11:45.5226698+09:00,2026-08-05T15:11:45.7226698+09:00,123.037403,123.237328,199.925,5267,5279,0.995375,0.883244,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,102,2026-08-05T15:11:45.8226698+09:00,2026-08-05T15:11:45.9336698+09:00,123.337379,123.448405,111.026,5285,5292,0.975242,0.651184,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,103,2026-08-05T15:11:47.5236698+09:00,2026-08-05T15:11:47.8236698+09:00,125.037558,125.337542,299.984,5387,5405,0.999288,0.735399,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,104,2026-08-05T15:11:49.1226698+09:00,2026-08-05T15:11:49.4226698+09:00,126.637244,126.937271,300.026,5483,5501,0.972687,0.867535,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,105,2026-08-05T15:11:49.6226698+09:00,2026-08-05T15:11:49.7896698+09:00,127.137309,127.303981,166.672,5513,5523,0.878750,0.696965,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,106,2026-08-05T15:11:51.1566698+09:00,2026-08-05T15:11:51.3566698+09:00,128.670756,128.870543,199.787,5605,5617,0.990249,0.763159,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,107,2026-08-05T15:11:51.5896698+09:00,2026-08-05T15:11:51.6896698+09:00,129.104066,129.203990,99.924,5631,5637,0.958187,0.707844,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,108,2026-08-05T15:11:51.7676698+09:00,2026-08-05T15:11:51.9226698+09:00,129.281942,129.437450,155.508,5642,5651,0.976438,0.708239,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,109,2026-08-05T15:11:53.2006698+09:00,2026-08-05T15:11:53.3676698+09:00,130.715274,130.882011,166.738,5728,5738,0.969431,0.780879,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,110,2026-08-05T15:11:53.7566698+09:00,2026-08-05T15:11:53.8676698+09:00,131.270800,131.381968,111.168,5761,5768,0.789169,0.559106,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,111,2026-08-05T15:11:55.4896698+09:00,2026-08-05T15:11:56.0006698+09:00,133.003779,133.514955,511.177,5865,5896,1.000000,0.953825,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,112,2026-08-05T15:11:57.3676698+09:00,2026-08-05T15:11:57.4566698+09:00,134.881794,134.970809,89.015,5978,5983,0.615387,0.519107,1,0,EyesOpened
20260805_150942_485,1,Unspecified,Blink,113,2026-08-05T15:11:57.6676698+09:00,2026-08-05T15:11:57.7566698+09:00,135.181868,135.270672,88.804,5996,6001,0.927769,0.653818,1,0,EyesOpened
20260805_150942_485,1,Unspecified,TrackingFailure,114,2026-08-05T15:30:26.8346698+09:00,2026-08-05T15:30:26.8656698+09:00,1244.349011,1244.379960,30.950,72507,72508,,,,1,RecordingStopped
