SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260804_160114_807,1,Unspecified,2026-08-04T16:02:09.3108752+09:00,54.502638,SessionCreated,
20260804_160114_807,1,Unspecified,2026-08-04T16:02:09.3118752+09:00,54.503715,RecordingStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:02:25.9758752+09:00,71.167726,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:02:28.9858752+09:00,74.178205,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:03:28.9968752+09:00,134.189038,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:03:32.0068752+09:00,137.199228,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:04:32.0178752+09:00,197.210252,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:04:35.0288752+09:00,200.220525,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:05:35.0398752+09:00,260.231762,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:05:38.0498752+09:00,263.241912,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:06:38.0598752+09:00,323.252034,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:06:41.0608752+09:00,326.252605,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:07:41.0698752+09:00,386.262280,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:07:44.0838752+09:00,389.275939,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:08:44.0918752+09:00,449.283624,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:08:47.1018752+09:00,452.293949,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:09:47.1128752+09:00,512.304655,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:09:50.1238752+09:00,515.315566,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:10:50.1338752+09:00,575.326079,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:10:53.1438752+09:00,578.336206,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:11:53.1548752+09:00,638.347135,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:11:56.1548752+09:00,641.346953,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:12:56.1558752+09:00,701.347693,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:12:59.1648752+09:00,704.356599,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:13:59.1748752+09:00,764.367102,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:14:02.1858752+09:00,767.377514,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:15:02.1898752+09:00,827.381838,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:15:05.1998752+09:00,830.392276,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:16:05.2088752+09:00,890.400628,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:16:08.2168752+09:00,893.409051,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:17:08.2278752+09:00,953.419636,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:17:11.2378752+09:00,956.429885,DisturbanceEnd,
20260804_160114_807,1,Unspecified,2026-08-04T16:18:11.2308752+09:00,1016.423013,DisturbanceStart,
20260804_160114_807,1,Unspecified,2026-08-04T16:18:12.2668752+09:00,1017.459125,RecordingStop,
