FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
0,0,0,2026-06-19 15:43:23.436,0.0000,0.0001,0.0001,-0.0353,-0.0201,0
1,0,0,2026-06-19 15:43:23.446,0.0001,0.0001,0.0001,-0.0352,-0.0201,0
2,0,0,2026-06-19 15:43:23.468,0.0002,-0.0001,0.0001,-0.0353,-0.0201,0
3,0,0,2026-06-19 15:43:23.480,0.0003,-0.0003,0.0000,-0.0353,-0.0202,0
4,0,0,2026-06-19 15:43:23.502,0.0004,-0.0004,-0.0001,-0.0353,-0.0201,0
5,0,0,2026-06-19 15:43:23.513,0.0004,-0.0005,-0.0002,-0.0353,-0.0202,0
6,0,0,2026-06-19 15:43:23.535,0.0005,-0.0003,-0.0002,-0.0352,-0.0202,0
7,0,0,2026-06-19 15:43:23.547,0.0005,-0.0003,-0.0002,-0.0353,-0.0203,0
8,0,0,2026-06-19 15:43:23.568,0.0005,-0.0003,-0.0004,-0.0353,-0.0202,0
9,0,0,2026-06-19 15:43:23.578,0.0005,-0.0003,-0.0005,-0.0353,-0.0202,0
10,0,0,2026-06-19 15:43:23.602,0.0004,-0.0004,-0.0006,-0.0353,-0.0201,0
11,0,0,2026-06-19 15:43:23.613,0.0004,-0.0004,-0.0007,-0.0354,-0.0200,0
12,0,0,2026-06-19 15:43:23.635,0.0001,-0.0003,-0.0007,-0.0353,-0.0201,0
13,0,0,2026-06-19 15:43:23.646,0.0000,-0.0003,-0.0007,-0.0353,-0.0200,0
14,0,0,2026-06-19 15:43:23.657,-0.0001,-0.0004,-0.0007,-0.0354,-0.0200,0
15,0,0,2026-06-19 15:43:23.691,-0.0004,-0.0006,-0.0009,-0.0354,-0.0199,0
16,0,0,2026-06-19 15:43:23.701,-0.0005,-0.0006,-0.0010,-0.0354,-0.0198,0
17,0,0,2026-06-19 15:43:23.712,-0.0006,-0.0007,-0.0010,-0.0354,-0.0198,0
18,0,0,2026-06-19 15:43:23.735,-0.0007,-0.0006,-0.0011,-0.0354,-0.0198,0
19,0,0,2026-06-19 15:43:23.757,-0.0007,-0.0007,-0.0012,-0.0354,-0.0198,0
20,0,0,2026-06-19 15:43:23.769,-0.0008,-0.0008,-0.0012,-0.0354,-0.0198,0
21,0,0,2026-06-19 15:43:23.779,-0.0008,-0.0008,-0.0013,-0.0354,-0.0198,0
22,0,0,2026-06-19 15:43:23.802,-0.0007,-0.0009,-0.0014,-0.0354,-0.0198,0
23,0,0,2026-06-19 15:43:23.813,-0.0007,-0.0009,-0.0014,-0.0354,-0.0199,0
24,0,0,2026-06-19 15:43:23.835,-0.0006,-0.0008,-0.0015,-0.0354,-0.0199,0
25,0,0,2026-06-19 15:43:23.847,-0.0006,-0.0007,-0.0015,-0.0354,-0.0199,0
26,0,0,2026-06-19 15:43:23.869,-0.0003,-0.0007,-0.0015,-0.0354,-0.0200,0
27,0,0,2026-06-19 15:43:23.880,-0.0003,-0.0006,-0.0015,-0.0353,-0.0200,0
28,0,0,2026-06-19 15:43:23.902,0.0000,-0.0005,-0.0015,-0.0353,-0.0200,0
29,0,0,2026-06-19 15:43:23.913,0.0001,-0.0004,-0.0014,-0.0353,-0.0200,0
30,0,0,2026-06-19 15:43:23.934,0.0003,-0.0005,-0.0014,-0.0353,-0.0200,0
31,0,0,2026-06-19 15:43:23.947,0.0003,-0.0005,-0.0014,-0.0353,-0.0201,0
32,0,0,2026-06-19 15:43:23.968,0.0004,-0.0007,-0.0013,-0.0353,-0.0201,0
33,0,0,2026-06-19 15:43:23.979,0.0004,-0.0008,-0.0014,-0.0353,-0.0202,0
34,0,0,2026-06-19 15:43:24.002,0.0004,-0.0012,-0.0014,-0.0353,-0.0202,0
35,0,0,2026-06-19 15:43:24.013,0.0004,-0.0013,-0.0014,-0.0353,-0.0202,0
36,0,0,2026-06-19 15:43:24.034,0.0004,-0.0013,-0.0014,-0.0353,-0.0201,0
37,0,0,2026-06-19 15:43:24.046,0.0004,-0.0013,-0.0014,-0.0353,-0.0202,0
38,0,0,2026-06-19 15:43:24.069,0.0003,-0.0013,-0.0014,-0.0353,-0.0202,0
39,0,0,2026-06-19 15:43:24.079,0.0003,-0.0013,-0.0014,-0.0354,-0.0201,0
40,0,0,2026-06-19 15:43:24.101,0.0002,-0.0013,-0.0014,-0.0354,-0.0201,0
41,0,0,2026-06-19 15:43:24.113,0.0001,-0.0013,-0.0015,-0.0354,-0.0200,0
42,0,0,2026-06-19 15:43:24.136,-0.0001,-0.0012,-0.0016,-0.0354,-0.0199,0
43,0,0,2026-06-19 15:43:24.147,-0.0003,-0.0012,-0.0016,-0.0354,-0.0199,0
44,0,0,2026-06-19 15:43:24.169,-0.0005,-0.0009,-0.0018,-0.0354,-0.0199,0
