SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260821_122825_850,1,Unspecified,Blink,1,2026-08-21T12:28:34.4150242+09:00,2026-08-21T12:28:34.4420242+09:00,8.564665,8.592468,27.803,24,26,0.873219,0.638483,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,2,2026-08-21T12:28:34.7200242+09:00,2026-08-21T12:28:34.8040242+09:00,8.870197,8.953619,83.422,43,48,0.900294,0.629196,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,3,2026-08-21T12:28:35.1650242+09:00,2026-08-21T12:28:35.2480242+09:00,9.314705,9.398116,83.411,69,74,0.938880,0.737410,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,4,2026-08-21T12:28:45.1630242+09:00,2026-08-21T12:28:45.2050242+09:00,19.313057,19.354743,41.686,669,672,0.620576,0.489268,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,5,2026-08-21T12:28:48.9680242+09:00,2026-08-21T12:28:49.0100242+09:00,23.118395,23.160199,41.805,898,900,0.777440,0.578330,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,6,2026-08-21T12:28:51.0520242+09:00,2026-08-21T12:28:51.1070242+09:00,25.201842,25.257323,55.481,1023,1026,0.772573,0.341031,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,7,2026-08-21T12:28:55.2040242+09:00,2026-08-21T12:28:55.4260242+09:00,29.353871,29.576024,222.153,1272,1285,1.000000,0.917103,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,8,2026-08-21T12:28:55.6620242+09:00,2026-08-21T12:28:55.7730242+09:00,29.812143,29.923211,111.068,1299,1306,0.988290,0.773570,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,9,2026-08-21T12:28:57.2870242+09:00,2026-08-21T12:28:57.3560242+09:00,31.437036,31.506496,69.460,1397,1401,0.703130,0.385251,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,10,2026-08-21T12:29:01.2450242+09:00,2026-08-21T12:29:01.4810242+09:00,35.394880,35.631085,236.205,1634,1648,0.999997,0.849885,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,11,2026-08-21T12:29:05.2580242+09:00,2026-08-21T12:29:05.3970242+09:00,39.407793,39.546723,138.930,1875,1883,0.626280,0.392207,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,12,2026-08-21T12:29:11.1460242+09:00,2026-08-21T12:29:11.7300242+09:00,45.296332,45.879600,583.268,2228,2263,0.956490,0.789791,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,13,2026-08-21T12:29:12.8820242+09:00,2026-08-21T12:29:12.9380242+09:00,47.031969,47.087504,55.536,2332,2336,0.951411,0.760793,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,14,2026-08-21T12:29:13.0480242+09:00,2026-08-21T12:29:13.1320242+09:00,47.198444,47.281835,83.391,2342,2347,0.735887,0.468167,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,15,2026-08-21T12:29:21.1300242+09:00,2026-08-21T12:29:21.2140242+09:00,55.280471,55.363669,83.198,2827,2832,0.524472,0.343643,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,16,2026-08-21T12:29:24.8100242+09:00,2026-08-21T12:29:24.8800242+09:00,58.960305,59.029839,69.534,3048,3052,0.608608,0.526362,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,17,2026-08-21T12:29:26.8520242+09:00,2026-08-21T12:29:26.8930242+09:00,61.001678,61.043364,41.686,3171,3173,0.560556,0.429195,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,18,2026-08-21T12:29:27.4630242+09:00,2026-08-21T12:29:27.8240242+09:00,61.612811,61.973735,360.924,3207,3229,0.829827,0.444970,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,19,2026-08-21T12:29:28.8380242+09:00,2026-08-21T12:29:28.8930242+09:00,62.987779,63.043216,55.437,3290,3293,0.615063,0.487679,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,20,2026-08-21T12:29:29.3650242+09:00,2026-08-21T12:29:29.4210242+09:00,63.515310,63.570851,55.541,3321,3325,0.592382,0.320699,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,21,2026-08-21T12:30:05.7890242+09:00,2026-08-21T12:30:05.9420242+09:00,99.939254,100.092040,152.786,5507,5516,0.956250,0.639618,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,22,2026-08-21T12:30:06.0950242+09:00,2026-08-21T12:30:06.3450242+09:00,100.244704,100.494792,250.088,5525,5540,0.999156,0.899620,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,23,2026-08-21T12:30:06.7620242+09:00,2026-08-21T12:30:07.0810242+09:00,100.911512,101.231021,319.510,5565,5584,0.999691,0.894282,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,24,2026-08-21T12:30:09.4140242+09:00,2026-08-21T12:30:09.4980242+09:00,103.564174,103.647531,83.357,5724,5729,0.623804,0.384820,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,25,2026-08-21T12:30:19.0650242+09:00,2026-08-21T12:30:19.1620242+09:00,113.215102,113.312284,97.182,6303,6309,0.947464,0.818378,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,26,2026-08-21T12:30:19.7730242+09:00,2026-08-21T12:30:19.8980242+09:00,113.923386,114.048334,124.948,6346,6353,0.658976,0.454296,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,27,2026-08-21T12:30:20.9820242+09:00,2026-08-21T12:30:21.2590242+09:00,115.131550,115.409177,277.627,6418,6435,0.997913,0.861400,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,28,2026-08-21T12:30:37.0490242+09:00,2026-08-21T12:30:37.1600242+09:00,131.198525,131.309815,111.290,7382,7389,0.669609,0.495820,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,29,2026-08-21T12:30:37.2290242+09:00,2026-08-21T12:30:37.5210242+09:00,131.378975,131.670537,291.562,7393,7411,1.000000,0.773536,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,30,2026-08-21T12:30:55.4900242+09:00,2026-08-21T12:30:55.5730242+09:00,149.639707,149.722865,83.158,8489,8494,0.619661,0.374038,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,31,2026-08-21T12:31:01.4890242+09:00,2026-08-21T12:31:01.6140242+09:00,155.638833,155.763783,124.950,8849,8856,0.650572,0.433990,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,32,2026-08-21T12:31:08.7800242+09:00,2026-08-21T12:31:09.7650242+09:00,162.929523,163.915124,985.602,9286,9345,1.000000,0.962967,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,33,2026-08-21T12:31:12.0150242+09:00,2026-08-21T12:31:12.1400242+09:00,166.164998,166.290045,125.047,9480,9488,0.734556,0.485787,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,34,2026-08-21T12:31:17.6250242+09:00,2026-08-21T12:31:17.7220242+09:00,171.774957,171.872238,97.282,9817,9823,0.693294,0.403693,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,35,2026-08-21T12:31:22.0960242+09:00,2026-08-21T12:31:22.1800242+09:00,176.246456,176.329878,83.422,10085,10090,0.561363,0.345247,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,36,2026-08-21T12:31:23.3180242+09:00,2026-08-21T12:31:23.4300242+09:00,177.468490,177.579618,111.128,10159,10165,0.544653,0.287587,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,37,2026-08-21T12:31:25.3460242+09:00,2026-08-21T12:31:25.4290242+09:00,179.495706,179.579147,83.441,10280,10285,0.541040,0.423172,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,38,2026-08-21T12:31:53.1190242+09:00,2026-08-21T12:31:53.1880242+09:00,207.268672,207.338160,69.488,11947,11951,0.596258,0.338106,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,39,2026-08-21T12:31:55.4100242+09:00,2026-08-21T12:31:55.4930242+09:00,209.560099,209.643467,83.368,12084,12089,0.570228,0.424713,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,40,2026-08-21T12:31:55.6460242+09:00,2026-08-21T12:31:55.7850242+09:00,209.796314,209.934971,138.658,12098,12107,0.703303,0.377227,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,41,2026-08-21T12:31:57.1320242+09:00,2026-08-21T12:31:57.4650242+09:00,211.282043,211.615360,333.317,12187,12207,0.994119,0.859017,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,42,2026-08-21T12:31:59.5210242+09:00,2026-08-21T12:31:59.6180242+09:00,213.670848,213.768112,97.263,12331,12337,0.995528,0.736349,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,43,2026-08-21T12:32:03.0060242+09:00,2026-08-21T12:32:03.0480242+09:00,217.156091,217.197604,41.513,12540,12542,0.569804,0.412580,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,44,2026-08-21T12:32:04.0470242+09:00,2026-08-21T12:32:04.0610242+09:00,218.197124,218.210910,13.786,12602,12603,0.592688,0.371845,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,45,2026-08-21T12:32:09.1850242+09:00,2026-08-21T12:32:09.2130242+09:00,223.335494,223.363221,27.727,12911,12912,0.507186,0.350466,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,46,2026-08-21T12:32:10.9210242+09:00,2026-08-21T12:32:10.9910242+09:00,225.071425,225.140889,69.465,13015,13019,0.494109,0.310881,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,47,2026-08-21T12:32:13.2960242+09:00,2026-08-21T12:32:13.3100242+09:00,227.446264,227.460089,13.824,13157,13158,0.603031,0.355719,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,48,2026-08-21T12:32:13.5040242+09:00,2026-08-21T12:32:13.6290242+09:00,227.654475,227.779431,124.955,13170,13177,0.867124,0.516524,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,49,2026-08-21T12:32:15.2950242+09:00,2026-08-21T12:32:15.3650242+09:00,229.445499,229.514931,69.431,13277,13281,0.754149,0.328784,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,50,2026-08-21T12:32:15.6290242+09:00,2026-08-21T12:32:15.7400242+09:00,229.778910,229.890010,111.099,13297,13304,0.985675,0.682355,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,51,2026-08-21T12:32:19.4890242+09:00,2026-08-21T12:32:19.5310242+09:00,233.639484,233.681172,41.689,13529,13531,0.640549,0.464076,0,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,52,2026-08-21T12:32:24.8220242+09:00,2026-08-21T12:32:24.9470242+09:00,238.971633,239.096593,124.960,13849,13856,0.500445,0.297066,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,53,2026-08-21T12:32:25.0710242+09:00,2026-08-21T12:32:25.1550242+09:00,239.221401,239.304833,83.432,13864,13869,0.671417,0.372221,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,54,2026-08-21T12:32:31.7090242+09:00,2026-08-21T12:32:31.7650242+09:00,245.859178,245.914810,55.631,14262,14265,0.633064,0.467029,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,55,2026-08-21T12:32:32.9870242+09:00,2026-08-21T12:32:33.0980242+09:00,247.136765,247.247936,111.171,14339,14345,0.544609,0.365314,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,56,2026-08-21T12:32:33.3200242+09:00,2026-08-21T12:32:33.4450242+09:00,247.470060,247.595252,125.192,14359,14366,0.621204,0.423176,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,57,2026-08-21T12:32:35.4310242+09:00,2026-08-21T12:32:35.5150242+09:00,249.581424,249.664763,83.339,14485,14490,0.989691,0.630982,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,58,2026-08-21T12:32:35.5980242+09:00,2026-08-21T12:32:35.7230242+09:00,249.748072,249.872996,124.924,14495,14503,0.982020,0.681709,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,59,2026-08-21T12:32:39.4860242+09:00,2026-08-21T12:32:39.5970242+09:00,253.635524,253.746763,111.239,14729,14735,0.892246,0.397467,1,0,EyesOpened
20260821_122825_850,1,Unspecified,Blink,60,2026-08-21T12:32:41.7910242+09:00,2026-08-21T12:32:41.8740242+09:00,255.940859,256.024154,83.295,14867,14872,0.991038,0.699842,1,0,EyesOpened
