FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
98,0,1,2026-06-17 17:48:32.779,0.0634,0.0221,-0.2144,-0.0084,-0.0580,1
99,0,1,2026-06-17 17:48:32.790,0.0635,0.0221,-0.2141,-0.0084,-0.0581,1
100,0,1,2026-06-17 17:48:32.812,0.0636,0.0218,-0.2133,0.0004,-0.0564,1
101,0,1,2026-06-17 17:48:32.824,0.0637,0.0217,-0.2131,0.0003,-0.0564,1
102,0,1,2026-06-17 17:48:32.846,0.0637,0.0217,-0.2124,0.0003,-0.0565,1
103,0,1,2026-06-17 17:48:32.856,0.0637,0.0217,-0.2121,0.0055,-0.0700,1
104,0,1,2026-06-17 17:48:32.879,0.0636,0.0214,-0.2117,0.0099,-0.0702,1
105,0,1,2026-06-17 17:48:32.889,0.0635,0.0212,-0.2115,0.0099,-0.0702,1
106,0,1,2026-06-17 17:48:32.912,0.0633,0.0209,-0.2113,0.0211,-0.0685,1
107,0,1,2026-06-17 17:48:32.923,0.0631,0.0208,-0.2111,0.0211,-0.0685,1
108,0,1,2026-06-17 17:48:32.945,0.0629,0.0208,-0.2108,0.0211,-0.0685,1
109,0,1,2026-06-17 17:48:32.955,0.0629,0.0207,-0.2106,0.0212,-0.0677,1
110,0,1,2026-06-17 17:48:32.979,0.0625,0.0205,-0.2106,0.0114,-0.0749,1
111,0,1,2026-06-17 17:48:32.989,0.0623,0.0204,-0.2106,0.0115,-0.0748,1
112,0,1,2026-06-17 17:48:33.012,0.0619,0.0202,-0.2105,0.0069,-0.0745,1
113,0,1,2026-06-17 17:48:33.023,0.0618,0.0202,-0.2104,0.0069,-0.0744,1
114,0,1,2026-06-17 17:48:33.045,0.0615,0.0205,-0.2101,0.0194,-0.0679,1
115,0,1,2026-06-17 17:48:33.056,0.0614,0.0207,-0.2100,0.0194,-0.0679,1
116,0,1,2026-06-17 17:48:33.079,0.0613,0.0209,-0.2099,0.0195,-0.0679,1
117,0,1,2026-06-17 17:48:33.090,0.0612,0.0210,-0.2099,0.0195,-0.0679,1
118,0,1,2026-06-17 17:48:33.111,0.0612,0.0211,-0.2098,0.0135,-0.0664,1
119,0,1,2026-06-17 17:48:33.123,0.0612,0.0212,-0.2099,0.0134,-0.0664,1
120,0,1,2026-06-17 17:48:33.144,0.0612,0.0212,-0.2101,0.0233,-0.0711,1
121,0,1,2026-06-17 17:48:33.155,0.0613,0.0212,-0.2101,0.0233,-0.0711,1
122,0,1,2026-06-17 17:48:33.179,0.0615,0.0212,-0.2101,-0.0022,-0.0808,1
123,0,1,2026-06-17 17:48:33.189,0.0616,0.0213,-0.2101,-0.0022,-0.0808,1
124,0,1,2026-06-17 17:48:33.212,0.0619,0.0214,-0.2100,-0.0048,-0.0705,1
125,0,1,2026-06-17 17:48:33.223,0.0621,0.0214,-0.2099,-0.0048,-0.0706,1
126,0,1,2026-06-17 17:48:33.246,0.0624,0.0214,-0.2098,-0.0089,-0.0764,1
127,0,1,2026-06-17 17:48:33.257,0.0626,0.0214,-0.2099,-0.0090,-0.0765,1
128,0,1,2026-06-17 17:48:33.279,0.0628,0.0214,-0.2099,0.0060,-0.0876,1
129,0,1,2026-06-17 17:48:33.289,0.0630,0.0214,-0.2098,-0.0063,-0.0889,1
130,0,1,2026-06-17 17:48:33.311,0.0632,0.0216,-0.2098,-0.0129,-0.0606,1
131,0,1,2026-06-17 17:48:33.323,0.0632,0.0216,-0.2098,-0.0128,-0.0606,1
132,0,1,2026-06-17 17:48:33.345,0.0633,0.0216,-0.2098,0.0351,-0.0054,1
133,0,1,2026-06-17 17:48:33.356,0.0633,0.0215,-0.2098,0.0491,0.0177,1
134,0,1,2026-06-17 17:48:33.379,0.0634,0.0215,-0.2098,0.0449,0.0179,1
135,0,1,2026-06-17 17:48:33.389,0.0634,0.0215,-0.2097,0.0449,0.0179,1
136,0,1,2026-06-17 17:48:33.412,0.0635,0.0216,-0.2096,0.0315,-0.0345,0
137,0,1,2026-06-17 17:48:33.423,0.0635,0.0216,-0.2095,0.0315,-0.0345,0
138,0,2,2026-06-17 17:48:33.446,0.0635,0.0216,-0.2093,0.0315,-0.0336,0
139,0,2,2026-06-17 17:48:33.457,0.0635,0.0216,-0.2093,0.0360,-0.0366,0
140,0,2,2026-06-17 17:48:33.478,0.0636,0.0215,-0.2092,0.0360,-0.0375,0
141,0,2,2026-06-17 17:48:33.490,0.0636,0.0215,-0.2091,0.0360,-0.0375,0
142,0,2,2026-06-17 17:48:33.512,0.0636,0.0216,-0.2090,0.0330,-0.0404,0
143,0,2,2026-06-17 17:48:33.522,0.0636,0.0217,-0.2090,0.0322,-0.0440,0
144,0,2,2026-06-17 17:48:33.545,0.0636,0.0217,-0.2090,0.0301,-0.0446,0
145,0,2,2026-06-17 17:48:33.557,0.0636,0.0217,-0.2090,0.0301,-0.0446,0
146,0,2,2026-06-17 17:48:33.579,0.0637,0.0217,-0.2088,0.0303,-0.0447,0
147,0,2,2026-06-17 17:48:33.590,0.0637,0.0218,-0.2087,0.0303,-0.0452,0
148,0,2,2026-06-17 17:48:33.612,0.0638,0.0219,-0.2084,0.0303,-0.0452,0
149,0,2,2026-06-17 17:48:33.624,0.0638,0.0219,-0.2083,0.0294,-0.0452,0
150,0,2,2026-06-17 17:48:33.646,0.0639,0.0219,-0.2080,0.0294,-0.0452,0
151,0,2,2026-06-17 17:48:33.657,0.0640,0.0219,-0.2079,0.0311,-0.0458,0
152,0,2,2026-06-17 17:48:33.679,0.0641,0.0219,-0.2077,0.0311,-0.0458,0
153,0,2,2026-06-17 17:48:33.691,0.0641,0.0219,-0.2076,0.0311,-0.0459,0
154,0,2,2026-06-17 17:48:33.712,0.0642,0.0218,-0.2073,0.0294,-0.0432,0
155,0,2,2026-06-17 17:48:33.724,0.0643,0.0217,-0.2072,0.0294,-0.0432,0
156,0,2,2026-06-17 17:48:33.746,0.0644,0.0216,-0.2069,0.0294,-0.0432,0
157,0,2,2026-06-17 17:48:33.757,0.0644,0.0216,-0.2068,0.0294,-0.0432,0
158,0,2,2026-06-17 17:48:33.779,0.0644,0.0216,-0.2065,0.0313,-0.0456,0
159,0,2,2026-06-17 17:48:33.790,0.0645,0.0215,-0.2064,0.0312,-0.0456,0
160,0,2,2026-06-17 17:48:33.812,0.0644,0.0213,-0.2062,0.0293,-0.0432,0
161,0,2,2026-06-17 17:48:33.824,0.0644,0.0213,-0.2061,0.0293,-0.0432,0
162,0,2,2026-06-17 17:48:33.845,0.0645,0.0214,-0.2058,0.0293,-0.0432,0
163,0,2,2026-06-17 17:48:33.857,0.0645,0.0214,-0.2056,0.0293,-0.0432,0
164,0,2,2026-06-17 17:48:33.880,0.0646,0.0215,-0.2051,0.0285,-0.0475,0
165,0,2,2026-06-17 17:48:33.891,0.0646,0.0215,-0.2050,0.0284,-0.0475,0
166,0,2,2026-06-17 17:48:33.913,0.0646,0.0215,-0.2049,0.0292,-0.0452,0
167,0,2,2026-06-17 17:48:33.923,0.0646,0.0215,-0.2048,0.0279,-0.0451,0
168,0,2,2026-06-17 17:48:33.945,0.0646,0.0214,-0.2047,0.0265,-0.0460,0
169,0,2,2026-06-17 17:48:33.957,0.0646,0.0213,-0.2047,0.0265,-0.0461,0
170,0,2,2026-06-17 17:48:33.978,0.0646,0.0212,-0.2047,0.0265,-0.0461,0
171,0,2,2026-06-17 17:48:33.990,0.0646,0.0212,-0.2047,0.0265,-0.0461,0
172,0,2,2026-06-17 17:48:34.012,0.0646,0.0212,-0.2047,0.0269,-0.0446,0
173,0,2,2026-06-17 17:48:34.024,0.0646,0.0212,-0.2047,0.0273,-0.0446,0
174,0,2,2026-06-17 17:48:34.046,0.0645,0.0212,-0.2047,0.0285,-0.0443,0
175,0,2,2026-06-17 17:48:34.056,0.0645,0.0213,-0.2047,0.0286,-0.0442,0
176,0,2,2026-06-17 17:48:34.079,0.0644,0.0214,-0.2047,0.0280,-0.0442,0
177,0,2,2026-06-17 17:48:34.091,0.0644,0.0214,-0.2047,0.0281,-0.0445,0
178,0,2,2026-06-17 17:48:34.113,0.0643,0.0214,-0.2047,0.0281,-0.0445,0
179,0,2,2026-06-17 17:48:34.123,0.0642,0.0214,-0.2047,0.0282,-0.0409,0
180,0,2,2026-06-17 17:48:34.146,0.0642,0.0212,-0.2048,0.0294,-0.0435,0
181,0,2,2026-06-17 17:48:34.156,0.0641,0.0212,-0.2048,0.0293,-0.0435,0
182,0,2,2026-06-17 17:48:34.179,0.0641,0.0210,-0.2048,0.0291,-0.0434,0
183,0,2,2026-06-17 17:48:34.190,0.0641,0.0209,-0.2048,0.0291,-0.0434,0
184,0,2,2026-06-17 17:48:34.213,0.0641,0.0207,-0.2047,-0.0019,-0.0675,0
185,0,2,2026-06-17 17:48:34.224,0.0641,0.0206,-0.2046,-0.0020,-0.0674,0
186,0,2,2026-06-17 17:48:34.246,0.0641,0.0203,-0.2046,-0.0021,-0.0675,1
187,0,2,2026-06-17 17:48:34.257,0.0642,0.0202,-0.2045,-0.0021,-0.0675,1
188,0,2,2026-06-17 17:48:34.279,0.0642,0.0201,-0.2043,0.0242,-0.0586,1
189,0,2,2026-06-17 17:48:34.290,0.0643,0.0201,-0.2043,0.0189,-0.0583,1
190,0,2,2026-06-17 17:48:34.313,0.0643,0.0200,-0.2041,0.0217,-0.0576,1
191,0,2,2026-06-17 17:48:34.324,0.0643,0.0199,-0.2041,0.0217,-0.0576,1
192,0,2,2026-06-17 17:48:34.346,0.0644,0.0199,-0.2039,0.0314,-0.0572,1
193,0,2,2026-06-17 17:48:34.357,0.0644,0.0199,-0.2038,0.0314,-0.0573,1
194,0,2,2026-06-17 17:48:34.379,0.0644,0.0200,-0.2035,0.0476,-0.0597,1
195,0,2,2026-06-17 17:48:34.391,0.0644,0.0200,-0.2034,0.0477,-0.0597,1
196,0,2,2026-06-17 17:48:34.412,0.0644,0.0200,-0.2032,0.0445,-0.0594,1
197,0,2,2026-06-17 17:48:34.423,0.0644,0.0200,-0.2030,0.0444,-0.0604,1
198,0,2,2026-06-17 17:48:34.446,0.0644,0.0200,-0.2028,0.0389,-0.0524,1
199,0,2,2026-06-17 17:48:34.457,0.0644,0.0200,-0.2027,0.0253,-0.0476,1
200,0,2,2026-06-17 17:48:34.479,0.0644,0.0200,-0.2024,0.0253,-0.0476,1
201,0,2,2026-06-17 17:48:34.491,0.0644,0.0199,-0.2024,0.0357,-0.0484,1
202,0,2,2026-06-17 17:48:34.512,0.0644,0.0198,-0.2022,0.0355,-0.0528,1
203,0,2,2026-06-17 17:48:34.524,0.0644,0.0198,-0.2021,0.0355,-0.0528,1
204,0,2,2026-06-17 17:48:34.547,0.0644,0.0198,-0.2019,0.0372,-0.0626,1
205,0,2,2026-06-17 17:48:34.557,0.0644,0.0198,-0.2017,0.0372,-0.0626,1
206,0,2,2026-06-17 17:48:34.579,0.0643,0.0196,-0.2016,0.0267,-0.0548,1
207,0,3,2026-06-17 17:48:34.591,0.0643,0.0196,-0.2015,0.0267,-0.0549,1
208,0,3,2026-06-17 17:48:34.612,0.0642,0.0195,-0.2013,0.0359,-0.0536,1
209,0,3,2026-06-17 17:48:34.623,0.0642,0.0195,-0.2012,0.0359,-0.0536,1
210,0,3,2026-06-17 17:48:34.645,0.0641,0.0194,-0.2011,0.0403,-0.0579,1
211,0,3,2026-06-17 17:48:34.657,0.0640,0.0194,-0.2009,0.0403,-0.0579,1
212,0,3,2026-06-17 17:48:34.679,0.0639,0.0194,-0.2008,0.0403,-0.0579,1
213,0,3,2026-06-17 17:48:34.691,0.0639,0.0194,-0.2007,0.0403,-0.0579,1
214,0,3,2026-06-17 17:48:34.713,0.0637,0.0195,-0.2005,0.0345,-0.0574,1
215,0,3,2026-06-17 17:48:34.724,0.0636,0.0195,-0.2005,0.0345,-0.0574,1
216,0,3,2026-06-17 17:48:34.746,0.0635,0.0195,-0.2004,0.0346,-0.0574,1
217,0,3,2026-06-17 17:48:34.757,0.0634,0.0195,-0.2004,0.0346,-0.0574,1
218,0,3,2026-06-17 17:48:34.779,0.0633,0.0194,-0.2004,0.0279,-0.0496,1
219,0,3,2026-06-17 17:48:34.791,0.0632,0.0194,-0.2004,0.0279,-0.0496,1
220,0,3,2026-06-17 17:48:34.813,0.0630,0.0194,-0.2004,0.0286,-0.0489,1
221,0,3,2026-06-17 17:48:34.824,0.0630,0.0194,-0.2004,0.0287,-0.0489,1
222,0,3,2026-06-17 17:48:34.846,0.0629,0.0193,-0.2005,0.0286,-0.0489,1
223,0,3,2026-06-17 17:48:34.858,0.0628,0.0193,-0.2005,0.0354,-0.0462,1
224,0,3,2026-06-17 17:48:34.880,0.0627,0.0193,-0.2005,0.0354,-0.0462,1
225,0,3,2026-06-17 17:48:34.891,0.0626,0.0194,-0.2005,0.0354,-0.0461,1
226,0,3,2026-06-17 17:48:34.913,0.0625,0.0195,-0.2004,0.0355,-0.0461,1
227,0,3,2026-06-17 17:48:34.923,0.0624,0.0195,-0.2004,0.0442,-0.0464,1
228,0,3,2026-06-17 17:48:34.946,0.0623,0.0195,-0.2004,0.0442,-0.0463,1
229,0,3,2026-06-17 17:48:34.957,0.0622,0.0195,-0.2004,0.0442,-0.0463,1
230,0,3,2026-06-17 17:48:34.979,0.0621,0.0196,-0.2004,0.0542,-0.0395,1
231,0,3,2026-06-17 17:48:34.991,0.0621,0.0197,-0.2004,0.0542,-0.0394,1
232,0,3,2026-06-17 17:48:35.013,0.0620,0.0197,-0.2004,0.0366,-0.0368,1
233,0,3,2026-06-17 17:48:35.024,0.0620,0.0196,-0.2004,0.0366,-0.0368,1
234,0,3,2026-06-17 17:48:35.046,0.0619,0.0195,-0.2005,0.0345,-0.0676,1
235,0,3,2026-06-17 17:48:35.058,0.0619,0.0196,-0.2006,0.0345,-0.0676,1
236,0,3,2026-06-17 17:48:35.080,0.0619,0.0197,-0.2007,0.0345,-0.0676,1
237,0,3,2026-06-17 17:48:35.091,0.0619,0.0198,-0.2007,0.0324,-0.0527,1
238,0,3,2026-06-17 17:48:35.113,0.0619,0.0201,-0.2008,0.0325,-0.0527,1
239,0,3,2026-06-17 17:48:35.125,0.0619,0.0202,-0.2009,0.0408,-0.0545,1
240,0,3,2026-06-17 17:48:35.146,0.0621,0.0204,-0.2010,0.0420,-0.0312,1
241,0,3,2026-06-17 17:48:35.158,0.0622,0.0206,-0.2011,0.0343,-0.0015,1
242,0,3,2026-06-17 17:48:35.179,0.0625,0.0209,-0.2011,0.0384,0.0712,1
243,0,3,2026-06-17 17:48:35.191,0.0626,0.0210,-0.2012,0.1078,0.0733,1
244,0,3,2026-06-17 17:48:35.213,0.0629,0.0211,-0.2013,0.0662,0.0211,1
245,0,3,2026-06-17 17:48:35.224,0.0630,0.0212,-0.2013,0.0663,0.0211,1
246,0,3,2026-06-17 17:48:35.246,0.0633,0.0212,-0.2014,0.0644,0.0124,0
247,0,3,2026-06-17 17:48:35.257,0.0635,0.0213,-0.2014,0.0643,0.0112,0
248,0,3,2026-06-17 17:48:35.280,0.0638,0.0213,-0.2014,0.0621,0.0042,0
249,0,3,2026-06-17 17:48:35.291,0.0639,0.0214,-0.2014,0.0621,0.0042,0
250,0,3,2026-06-17 17:48:35.314,0.0642,0.0213,-0.2014,0.0575,-0.0023,0
251,0,3,2026-06-17 17:48:35.324,0.0643,0.0213,-0.2014,0.0575,-0.0024,0
252,0,3,2026-06-17 17:48:35.346,0.0646,0.0213,-0.2014,0.0545,-0.0024,0
253,0,3,2026-06-17 17:48:35.358,0.0647,0.0213,-0.2014,0.0545,-0.0024,0
254,0,3,2026-06-17 17:48:35.380,0.0649,0.0212,-0.2014,0.0476,-0.0043,0
255,0,3,2026-06-17 17:48:35.391,0.0650,0.0211,-0.2015,0.0476,-0.0043,0
256,0,3,2026-06-17 17:48:35.413,0.0652,0.0212,-0.2016,0.0476,-0.0043,0
257,0,3,2026-06-17 17:48:35.424,0.0653,0.0213,-0.2016,0.0473,-0.0015,0
258,0,3,2026-06-17 17:48:35.447,0.0656,0.0216,-0.2016,0.0475,-0.0012,0
259,0,3,2026-06-17 17:48:35.458,0.0657,0.0218,-0.2017,0.0476,-0.0012,0
260,0,3,2026-06-17 17:48:35.479,0.0660,0.0220,-0.2017,0.0473,-0.0011,0
261,0,3,2026-06-17 17:48:35.491,0.0661,0.0221,-0.2017,0.0487,-0.0012,0
262,0,3,2026-06-17 17:48:35.513,0.0664,0.0223,-0.2017,0.0488,-0.0012,0
263,0,3,2026-06-17 17:48:35.524,0.0666,0.0224,-0.2017,0.0447,-0.0015,0
264,0,3,2026-06-17 17:48:35.546,0.0670,0.0225,-0.2017,0.0435,-0.0027,0
265,0,3,2026-06-17 17:48:35.558,0.0671,0.0225,-0.2017,0.0435,-0.0028,0
266,0,3,2026-06-17 17:48:35.580,0.0675,0.0225,-0.2016,0.0439,-0.0028,0
267,0,3,2026-06-17 17:48:35.592,0.0677,0.0224,-0.2016,0.0439,-0.0039,0
268,0,3,2026-06-17 17:48:35.614,0.0680,0.0224,-0.2015,0.0416,-0.0039,0
269,0,3,2026-06-17 17:48:35.624,0.0681,0.0223,-0.2015,0.0411,-0.0007,0
270,0,3,2026-06-17 17:48:35.646,0.0684,0.0222,-0.2015,0.0411,-0.0008,0
271,0,3,2026-06-17 17:48:35.658,0.0686,0.0222,-0.2014,0.0411,-0.0008,0
272,0,3,2026-06-17 17:48:35.679,0.0688,0.0221,-0.2013,0.0411,-0.0018,0
273,0,3,2026-06-17 17:48:35.691,0.0689,0.0220,-0.2012,0.0396,-0.0018,0
274,0,3,2026-06-17 17:48:35.713,0.0691,0.0219,-0.2012,0.0396,-0.0018,0
275,0,3,2026-06-17 17:48:35.725,0.0692,0.0218,-0.2011,0.0395,-0.0018,0
