SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260806_140923_424,1,Unspecified,2026-08-06T14:09:52.8161936+09:00,29.392055,SessionCreated,
20260806_140923_424,1,Unspecified,2026-08-06T14:09:52.8171936+09:00,29.393093,RecordingStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:10:35.0141936+09:00,71.589618,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:10:38.0201936+09:00,74.596433,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:11:38.0251936+09:00,134.601468,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:11:41.0321936+09:00,137.608405,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:12:41.0371936+09:00,197.612987,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:12:44.0441936+09:00,200.620098,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:13:44.0491936+09:00,260.624655,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:13:47.0551936+09:00,263.630924,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:14:47.0601936+09:00,323.635877,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:14:50.0661936+09:00,326.642478,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:15:50.0711936+09:00,386.647337,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:15:53.0781936+09:00,389.653858,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:16:53.0831936+09:00,449.658925,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:16:56.0891936+09:00,452.665092,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:17:56.0941936+09:00,512.670438,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:17:59.1001936+09:00,515.675916,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:18:59.1051936+09:00,575.681201,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:19:02.1121936+09:00,578.687714,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:20:02.1171936+09:00,638.692682,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:20:05.1231936+09:00,641.699460,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:21:05.1281936+09:00,701.703546,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:21:08.1341936+09:00,704.710336,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:22:08.1391936+09:00,764.714716,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:22:11.1461936+09:00,767.721995,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:23:11.1501936+09:00,827.725540,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:23:14.1561936+09:00,830.732341,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:24:14.1611936+09:00,890.737410,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:24:17.1681936+09:00,893.744269,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:25:17.1721936+09:00,953.748245,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:25:20.1801936+09:00,956.756424,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:26:20.1851936+09:00,1016.760654,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:26:23.1911936+09:00,1019.767109,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:27:23.1961936+09:00,1079.772329,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:27:26.2031936+09:00,1082.779036,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:28:26.2071936+09:00,1142.783253,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:28:29.2141936+09:00,1145.790218,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:29:29.2191936+09:00,1205.794873,DisturbanceStart,
20260806_140923_424,1,Unspecified,2026-08-06T14:29:32.2261936+09:00,1208.801715,DisturbanceEnd,
20260806_140923_424,1,Unspecified,2026-08-06T14:29:59.6681936+09:00,1236.243918,RecordingStop,
