SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260810_145416_755,1,Unspecified,0,2026-08-10T14:55:41.7187095+09:00,2026-08-10T14:55:42.2187095+09:00,84.962855,85.462855,30,30,-0.071428,-0.054683,0.000084,0.000190,0.000112,0.016561,0
20260810_145416_755,1,Unspecified,1,2026-08-10T14:55:42.2187095+09:00,2026-08-10T14:55:42.7187095+09:00,85.462855,85.962855,30,30,-0.055928,-0.080216,0.000175,0.001157,-0.000249,0.036502,0
20260810_145416_755,1,Unspecified,2,2026-08-10T14:55:42.7187095+09:00,2026-08-10T14:55:43.2187095+09:00,85.962855,86.462855,30,30,-0.039435,-0.094284,0.000012,0.000101,0.000017,0.010621,0
20260810_145416_755,1,Unspecified,3,2026-08-10T14:55:43.2187095+09:00,2026-08-10T14:55:43.7187095+09:00,86.462855,86.962855,30,30,-0.027781,-0.128858,0.000026,0.000592,0.000002,0.024843,0
20260810_145416_755,1,Unspecified,4,2026-08-10T14:55:43.7187095+09:00,2026-08-10T14:55:44.2187095+09:00,86.962855,87.462855,30,30,0.010956,-0.199783,0.000849,0.005887,-0.002155,0.082071,0
20260810_145416_755,1,Unspecified,5,2026-08-10T14:55:44.2187095+09:00,2026-08-10T14:55:44.7187095+09:00,87.462855,87.962855,30,30,-0.046402,-0.309252,0.004337,0.000225,0.000381,0.067539,0
20260810_145416_755,1,Unspecified,6,2026-08-10T14:55:44.7187095+09:00,2026-08-10T14:55:45.2187095+09:00,87.962855,88.462855,30,30,0.008621,-0.295646,0.001134,0.000144,0.000097,0.035753,0
20260810_145416_755,1,Unspecified,7,2026-08-10T14:55:45.2187095+09:00,2026-08-10T14:55:45.7187095+09:00,88.462855,88.962855,30,30,-0.029139,-0.136874,0.002466,0.018171,-0.006632,0.143654,0
20260810_145416_755,1,Unspecified,8,2026-08-10T14:55:45.7187095+09:00,2026-08-10T14:55:46.2187095+09:00,88.962855,89.462855,30,30,-0.033167,-0.163619,0.001500,0.020976,-0.005498,0.149922,0
20260810_145416_755,1,Unspecified,9,2026-08-10T14:55:46.2187095+09:00,2026-08-10T14:55:46.7187095+09:00,89.462855,89.962855,30,30,-0.012797,-0.283775,0.000051,0.000092,0.000054,0.011934,0
20260810_145416_755,1,Unspecified,10,2026-08-10T14:55:46.7187095+09:00,2026-08-10T14:55:47.2187095+09:00,89.962855,90.462855,30,30,-0.002784,-0.280016,0.000025,0.000218,0.000056,0.015581,0
20260810_145416_755,1,Unspecified,11,2026-08-10T14:55:47.2187095+09:00,2026-08-10T14:55:47.7187095+09:00,90.462855,90.962855,30,30,-0.066671,-0.263073,0.000071,0.000005,-0.000007,0.008715,0
20260810_145416_755,1,Unspecified,12,2026-08-10T14:55:47.7187095+09:00,2026-08-10T14:55:48.2187095+09:00,90.962855,91.462855,30,30,-0.003402,-0.252936,0.000920,0.000136,0.000342,0.032487,0
20260810_145416_755,1,Unspecified,13,2026-08-10T14:55:48.2187095+09:00,2026-08-10T14:55:48.7187095+09:00,91.462855,91.962855,30,30,0.021625,-0.178365,0.000217,0.002527,0.000707,0.052377,0
20260810_145416_755,1,Unspecified,14,2026-08-10T14:55:48.7187095+09:00,2026-08-10T14:55:49.2187095+09:00,91.962855,92.462855,30,30,0.014321,-0.198260,0.001671,0.001255,0.001315,0.054087,0
20260810_145416_755,1,Unspecified,15,2026-08-10T14:55:49.2187095+09:00,2026-08-10T14:55:49.7187095+09:00,92.462855,92.962855,30,30,-0.059243,-0.215388,0.000971,0.000147,0.000059,0.033430,0
20260810_145416_755,1,Unspecified,16,2026-08-10T14:55:49.7187095+09:00,2026-08-10T14:55:50.2187095+09:00,92.962855,93.462855,30,30,0.054358,-0.212494,0.000068,0.000060,-0.000026,0.011348,0
20260810_145416_755,1,Unspecified,17,2026-08-10T14:55:50.2187095+09:00,2026-08-10T14:55:50.7187095+09:00,93.462855,93.962855,30,30,0.018341,-0.209796,0.000455,0.000031,0.000104,0.022039,0
20260810_145416_755,1,Unspecified,18,2026-08-10T14:55:50.7187095+09:00,2026-08-10T14:55:51.2187095+09:00,93.962855,94.462855,30,30,-0.033278,-0.356923,0.000319,0.002174,-0.000292,0.049931,0
20260810_145416_755,1,Unspecified,19,2026-08-10T14:55:51.2187095+09:00,2026-08-10T14:55:51.7187095+09:00,94.462855,94.962855,30,30,-0.062197,-0.168864,0.001159,0.009639,-0.000121,0.103915,0
20260810_145416_755,1,Unspecified,20,2026-08-10T14:55:51.7187095+09:00,2026-08-10T14:55:52.2187095+09:00,94.962855,95.462855,30,30,-0.010185,-0.266288,0.000299,0.002216,0.000745,0.050153,0
20260810_145416_755,1,Unspecified,21,2026-08-10T14:55:52.2187095+09:00,2026-08-10T14:55:52.7187095+09:00,95.462855,95.962855,30,30,-0.066555,-0.160896,0.000361,0.009819,-0.000471,0.100896,0
20260810_145416_755,1,Unspecified,22,2026-08-10T14:55:52.7187095+09:00,2026-08-10T14:55:53.2187095+09:00,95.962855,96.462855,30,30,-0.038310,-0.100919,0.000182,0.000118,0.000113,0.017335,0
20260810_145416_755,1,Unspecified,23,2026-08-10T14:55:53.2187095+09:00,2026-08-10T14:55:53.7187095+09:00,96.462855,96.962855,30,30,-0.035774,-0.089805,0.000909,0.000726,0.000219,0.040439,0
20260810_145416_755,1,Unspecified,24,2026-08-10T14:55:53.7187095+09:00,2026-08-10T14:55:54.2187095+09:00,96.962855,97.462855,30,30,-0.035983,-0.086437,0.000501,0.000719,0.000340,0.034931,0
20260810_145416_755,1,Unspecified,25,2026-08-10T14:55:54.2187095+09:00,2026-08-10T14:55:54.7187095+09:00,97.462855,97.962855,30,30,-0.045839,-0.065725,0.000413,0.000539,0.000430,0.030846,0
20260810_145416_755,1,Unspecified,26,2026-08-10T14:55:54.7187095+09:00,2026-08-10T14:55:55.2187095+09:00,97.962855,98.462855,30,30,-0.063842,-0.065533,0.000746,0.000911,0.000240,0.040703,0
20260810_145416_755,1,Unspecified,27,2026-08-10T14:55:55.2187095+09:00,2026-08-10T14:55:55.7187095+09:00,98.462855,98.962855,30,30,-0.030443,-0.102809,0.000056,0.000246,-0.000085,0.017375,0
20260810_145416_755,1,Unspecified,28,2026-08-10T14:55:55.7187095+09:00,2026-08-10T14:55:56.2187095+09:00,98.962855,99.462855,30,30,-0.045613,-0.101168,0.002553,0.000210,0.000589,0.052564,0
20260810_145416_755,1,Unspecified,29,2026-08-10T14:55:56.2187095+09:00,2026-08-10T14:55:56.7187095+09:00,99.462855,99.962855,30,30,-0.076518,-0.059647,0.000086,0.000039,-0.000041,0.011211,0
20260810_145416_755,1,Unspecified,30,2026-08-10T14:55:56.7187095+09:00,2026-08-10T14:55:57.2187095+09:00,99.962855,100.462855,30,30,-0.059683,-0.076116,0.000285,0.000067,-0.000114,0.018753,0
20260810_145416_755,1,Unspecified,31,2026-08-10T14:55:57.2187095+09:00,2026-08-10T14:55:57.7187095+09:00,100.462855,100.962855,30,30,-0.068121,-0.056117,0.000073,0.000015,0.000031,0.009369,0
20260810_145416_755,1,Unspecified,32,2026-08-10T14:55:57.7187095+09:00,2026-08-10T14:55:58.2187095+09:00,100.962855,101.462855,30,30,-0.060422,-0.054305,0.000002,0.000004,0.000000,0.002371,0
20260810_145416_755,1,Unspecified,33,2026-08-10T14:55:58.2187095+09:00,2026-08-10T14:55:58.7187095+09:00,101.462855,101.962855,30,30,-0.058806,-0.055565,0.000001,0.000004,0.000001,0.002219,0
20260810_145416_755,1,Unspecified,34,2026-08-10T14:55:58.7187095+09:00,2026-08-10T14:55:59.2187095+09:00,101.962855,102.462855,30,30,-0.057188,-0.052904,0.000001,0.000002,0.000000,0.001879,0
20260810_145416_755,1,Unspecified,35,2026-08-10T14:55:59.2187095+09:00,2026-08-10T14:55:59.7187095+09:00,102.462855,102.962855,30,30,-0.066922,-0.074351,0.000138,0.000815,0.000138,0.030871,0
20260810_145416_755,1,Unspecified,36,2026-08-10T14:55:59.7187095+09:00,2026-08-10T14:56:00.2187095+09:00,102.962855,103.462855,30,30,-0.059607,-0.077089,0.000348,0.000908,0.000208,0.035440,0
20260810_145416_755,1,Unspecified,37,2026-08-10T14:56:00.2187095+09:00,2026-08-10T14:56:00.7187095+09:00,103.462855,103.962855,30,30,-0.051952,-0.055426,0.000002,0.000002,0.000001,0.002108,0
20260810_145416_755,1,Unspecified,38,2026-08-10T14:56:00.7187095+09:00,2026-08-10T14:56:01.2187095+09:00,103.962855,104.462855,30,30,-0.049462,-0.055375,0.000002,0.000001,-0.000001,0.001515,0
20260810_145416_755,1,Unspecified,39,2026-08-10T14:56:01.2187095+09:00,2026-08-10T14:56:01.7187095+09:00,104.462855,104.962855,30,30,-0.059441,-0.075172,0.000105,0.000614,0.000090,0.026823,0
20260810_145416_755,1,Unspecified,40,2026-08-10T14:56:01.7187095+09:00,2026-08-10T14:56:02.2187095+09:00,104.962855,105.462855,30,30,-0.057246,-0.058731,0.000001,0.000005,0.000000,0.002527,0
20260810_145416_755,1,Unspecified,41,2026-08-10T14:56:02.2187095+09:00,2026-08-10T14:56:02.7187095+09:00,105.462855,105.962855,30,30,-0.056968,-0.058073,0.000003,0.000002,-0.000001,0.002057,0
20260810_145416_755,1,Unspecified,42,2026-08-10T14:56:02.7187095+09:00,2026-08-10T14:56:03.2187095+09:00,105.962855,106.462855,30,30,-0.054517,-0.058883,0.000001,0.000002,0.000001,0.001748,0
20260810_145416_755,1,Unspecified,43,2026-08-10T14:56:03.2187095+09:00,2026-08-10T14:56:03.7187095+09:00,106.462855,106.962855,30,30,-0.053007,-0.056385,0.000002,0.000001,0.000000,0.001947,0
20260810_145416_755,1,Unspecified,44,2026-08-10T14:56:03.7187095+09:00,2026-08-10T14:56:04.2187095+09:00,106.962855,107.462855,30,30,-0.050930,-0.069104,0.000016,0.000552,-0.000082,0.023839,0
20260810_145416_755,1,Unspecified,45,2026-08-10T14:56:04.2187095+09:00,2026-08-10T14:56:04.7187095+09:00,107.462855,107.962855,30,30,-0.055311,-0.071187,0.000093,0.000824,0.000120,0.030283,0
20260810_145416_755,1,Unspecified,46,2026-08-10T14:56:04.7187095+09:00,2026-08-10T14:56:05.2187095+09:00,107.962855,108.462855,30,30,-0.053947,-0.048772,0.000001,0.000001,0.000000,0.001616,0
20260810_145416_755,1,Unspecified,47,2026-08-10T14:56:05.2187095+09:00,2026-08-10T14:56:05.7187095+09:00,108.462855,108.962855,30,30,-0.053674,-0.048442,0.000001,0.000001,0.000001,0.001619,0
20260810_145416_755,1,Unspecified,48,2026-08-10T14:56:05.7187095+09:00,2026-08-10T14:56:06.2187095+09:00,108.962855,109.462855,30,30,-0.048058,-0.047667,0.000061,0.000001,0.000002,0.007882,0
20260810_145416_755,1,Unspecified,49,2026-08-10T14:56:06.2187095+09:00,2026-08-10T14:56:06.7187095+09:00,109.462855,109.962855,30,30,-0.044917,-0.067232,0.000057,0.000845,0.000124,0.030020,0
20260810_145416_755,1,Unspecified,50,2026-08-10T14:56:06.7187095+09:00,2026-08-10T14:56:07.2187095+09:00,109.962855,110.462855,30,30,-0.045584,-0.046747,0.000001,0.000006,0.000001,0.002788,0
20260810_145416_755,1,Unspecified,51,2026-08-10T14:56:07.2187095+09:00,2026-08-10T14:56:07.7187095+09:00,110.462855,110.962855,30,30,-0.046461,-0.045113,0.000002,0.000002,0.000001,0.002060,0
20260810_145416_755,1,Unspecified,52,2026-08-10T14:56:07.7187095+09:00,2026-08-10T14:56:08.2187095+09:00,110.962855,111.462855,30,30,-0.046916,-0.046677,0.000002,0.000002,0.000000,0.001846,0
20260810_145416_755,1,Unspecified,53,2026-08-10T14:56:08.2187095+09:00,2026-08-10T14:56:08.7187095+09:00,111.462855,111.962855,30,30,-0.047386,-0.047228,0.000001,0.000002,0.000000,0.001830,0
