SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260810_154114_079,1,Unspecified,0,2026-08-10T15:41:52.0571292+09:00,2026-08-10T15:41:52.5571292+09:00,37.978358,38.478358,30,30,-0.101987,-0.036839,0.000010,0.000069,-0.000017,0.008897,0
20260810_154114_079,1,Unspecified,1,2026-08-10T15:41:52.5571292+09:00,2026-08-10T15:41:53.0571292+09:00,38.478358,38.978358,30,30,-0.099564,-0.018742,0.000170,0.000198,-0.000102,0.019188,0
20260810_154114_079,1,Unspecified,2,2026-08-10T15:41:53.0571292+09:00,2026-08-10T15:41:53.5571292+09:00,38.978358,39.478358,31,31,-0.089315,-0.013598,0.000011,0.000208,-0.000044,0.014796,0
20260810_154114_079,1,Unspecified,3,2026-08-10T15:41:53.5571292+09:00,2026-08-10T15:41:54.0571292+09:00,39.478358,39.978358,29,29,-0.063006,-0.030085,0.000567,0.000003,0.000014,0.023884,0
20260810_154114_079,1,Unspecified,4,2026-08-10T15:41:54.0571292+09:00,2026-08-10T15:41:54.5571292+09:00,39.978358,40.478358,30,30,-0.055343,-0.020183,0.000980,0.000378,-0.000602,0.036856,0
20260810_154114_079,1,Unspecified,5,2026-08-10T15:41:54.5571292+09:00,2026-08-10T15:41:55.0571292+09:00,40.478358,40.978358,30,30,-0.100639,0.004187,0.000108,0.000109,-0.000069,0.014739,0
20260810_154114_079,1,Unspecified,6,2026-08-10T15:41:55.0571292+09:00,2026-08-10T15:41:55.5571292+09:00,40.978358,41.478358,30,30,-0.095210,-0.009365,0.000014,0.000208,-0.000051,0.014924,0
20260810_154114_079,1,Unspecified,7,2026-08-10T15:41:55.5571292+09:00,2026-08-10T15:41:56.0571292+09:00,41.478358,41.978358,30,30,-0.094207,-0.021232,0.000002,0.000005,0.000001,0.002543,0
20260810_154114_079,1,Unspecified,8,2026-08-10T15:41:56.0571292+09:00,2026-08-10T15:41:56.5571292+09:00,41.978358,42.478358,30,30,-0.093326,-0.013748,0.000049,0.000119,-0.000034,0.012958,0
20260810_154114_079,1,Unspecified,9,2026-08-10T15:41:56.5571292+09:00,2026-08-10T15:41:57.0571292+09:00,42.478358,42.978358,30,30,-0.095456,-0.009389,0.000001,0.000012,0.000001,0.003580,0
20260810_154114_079,1,Unspecified,10,2026-08-10T15:41:57.0571292+09:00,2026-08-10T15:41:57.5571292+09:00,42.978358,43.478358,30,30,-0.093957,-0.005277,0.000002,0.000008,0.000001,0.003062,0
20260810_154114_079,1,Unspecified,11,2026-08-10T15:41:57.5571292+09:00,2026-08-10T15:41:58.0571292+09:00,43.478358,43.978358,30,30,-0.101428,-0.007115,0.000695,0.000179,-0.000084,0.029566,0
20260810_154114_079,1,Unspecified,12,2026-08-10T15:41:58.0571292+09:00,2026-08-10T15:41:58.5571292+09:00,43.978358,44.478358,30,30,-0.091315,-0.001485,0.000003,0.000008,0.000000,0.003259,0
20260810_154114_079,1,Unspecified,13,2026-08-10T15:41:58.5571292+09:00,2026-08-10T15:41:59.0571292+09:00,44.478358,44.978358,30,30,-0.090053,0.000848,0.000001,0.000006,0.000000,0.002668,0
20260810_154114_079,1,Unspecified,14,2026-08-10T15:41:59.0571292+09:00,2026-08-10T15:41:59.5571292+09:00,44.978358,45.478358,30,30,-0.089252,0.000154,0.000001,0.000005,0.000000,0.002537,0
20260810_154114_079,1,Unspecified,15,2026-08-10T15:41:59.5571292+09:00,2026-08-10T15:42:00.0571292+09:00,45.478358,45.978358,30,30,-0.105852,-0.006007,0.000695,0.000204,-0.000042,0.029993,0
