SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260805_180709_229,1,Unspecified,2026-08-05T18:07:34.4915554+09:00,25.262408,SessionCreated,
20260805_180709_229,1,Unspecified,2026-08-05T18:07:34.4925554+09:00,25.263479,RecordingStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:08:15.9365554+09:00,66.707498,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:08:18.9435554+09:00,69.714272,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:09:18.9485554+09:00,129.719419,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:09:21.9555554+09:00,132.726153,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:10:21.9605554+09:00,192.730703,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:10:24.9665554+09:00,195.737191,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:11:24.9715554+09:00,255.742223,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:11:27.9785554+09:00,258.748691,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:12:27.9825554+09:00,318.753393,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:12:30.9905554+09:00,321.760837,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:13:30.9945554+09:00,381.764901,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:13:34.0005554+09:00,384.771343,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:14:34.0055554+09:00,444.776461,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:14:37.0125554+09:00,447.783108,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:15:37.0175554+09:00,507.787603,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:15:40.0245554+09:00,510.794571,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:16:40.0285554+09:00,570.798866,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:16:43.0355554+09:00,573.805579,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:17:43.0395554+09:00,633.810128,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:17:46.0465554+09:00,636.816782,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:18:46.0515554+09:00,696.821883,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:18:49.0575554+09:00,699.828332,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:19:49.0625554+09:00,759.833302,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:19:52.0695554+09:00,762.840114,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:20:52.0735554+09:00,822.843852,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:20:55.0805554+09:00,825.851187,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:21:55.0855554+09:00,885.856299,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:21:58.0915554+09:00,888.861946,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:22:58.0965554+09:00,948.867396,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:23:01.1035554+09:00,951.873680,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:24:01.1085554+09:00,1011.878822,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:24:04.1145554+09:00,1014.885409,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:25:04.1195554+09:00,1074.890213,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:25:07.1265554+09:00,1077.896938,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:26:07.1315554+09:00,1137.901550,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:26:10.1375554+09:00,1140.907977,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:27:10.1425554+09:00,1200.912835,DisturbanceStart,
20260805_180709_229,1,Unspecified,2026-08-05T18:27:13.1495554+09:00,1203.919547,DisturbanceEnd,
20260805_180709_229,1,Unspecified,2026-08-05T18:27:47.4695554+09:00,1238.240118,RecordingStop,
