SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260810_165542_500,1,Unspecified,0,2026-08-10T16:56:22.9544928+09:00,2026-08-10T16:56:23.4544928+09:00,40.454494,40.954494,30,30,0.000193,-0.043795,0.000327,0.000491,-0.000290,0.028601,0
20260810_165542_500,1,Unspecified,1,2026-08-10T16:56:23.4544928+09:00,2026-08-10T16:56:23.9544928+09:00,40.954494,41.454494,30,30,0.005800,-0.040134,0.000113,0.000060,-0.000076,0.013166,0
20260810_165542_500,1,Unspecified,2,2026-08-10T16:56:23.9544928+09:00,2026-08-10T16:56:24.4544928+09:00,41.454494,41.954494,30,30,-0.010983,-0.037894,0.000005,0.000007,0.000003,0.003434,0
20260810_165542_500,1,Unspecified,3,2026-08-10T16:56:24.4544928+09:00,2026-08-10T16:56:24.9544928+09:00,41.954494,42.454494,30,30,0.018279,-0.056506,0.000065,0.000020,-0.000034,0.009222,0
20260810_165542_500,1,Unspecified,4,2026-08-10T16:56:24.9544928+09:00,2026-08-10T16:56:25.4544928+09:00,42.454494,42.954494,30,30,0.021262,-0.062566,0.000006,0.000003,0.000001,0.003007,0
20260810_165542_500,1,Unspecified,5,2026-08-10T16:56:25.4544928+09:00,2026-08-10T16:56:25.9544928+09:00,42.954494,43.454494,30,30,-0.017010,-0.023557,0.000268,0.000290,-0.000104,0.023614,0
20260810_165542_500,1,Unspecified,6,2026-08-10T16:56:25.9544928+09:00,2026-08-10T16:56:26.4544928+09:00,43.454494,43.954494,30,30,-0.037499,-0.022734,0.000224,0.000073,0.000111,0.017234,0
20260810_165542_500,1,Unspecified,7,2026-08-10T16:56:26.4544928+09:00,2026-08-10T16:56:26.9544928+09:00,43.954494,44.454494,30,30,-0.028526,-0.184972,0.000128,0.018733,0.001414,0.137338,0
20260810_165542_500,1,Unspecified,8,2026-08-10T16:56:26.9544928+09:00,2026-08-10T16:56:27.4544928+09:00,44.454494,44.954494,30,30,-0.047731,-0.045225,0.000024,0.001471,0.000009,0.038655,0
20260810_165542_500,1,Unspecified,9,2026-08-10T16:56:27.4544928+09:00,2026-08-10T16:56:27.9544928+09:00,44.954494,45.454494,30,30,-0.027682,-0.023251,0.000010,0.000014,0.000004,0.004833,0
20260810_165542_500,1,Unspecified,10,2026-08-10T16:56:27.9544928+09:00,2026-08-10T16:56:28.4544928+09:00,45.454494,45.954494,30,30,-0.037484,-0.021025,0.000406,0.000306,0.000167,0.026684,0
20260810_165542_500,1,Unspecified,11,2026-08-10T16:56:28.4544928+09:00,2026-08-10T16:56:28.9544928+09:00,45.954494,46.454494,30,30,-0.032099,0.009117,0.000198,0.000082,0.000056,0.016751,0
20260810_165542_500,1,Unspecified,12,2026-08-10T16:56:28.9544928+09:00,2026-08-10T16:56:29.4544928+09:00,46.454494,46.954494,30,30,-0.046445,0.000762,0.000089,0.000032,0.000046,0.011005,0
20260810_165542_500,1,Unspecified,13,2026-08-10T16:56:29.4544928+09:00,2026-08-10T16:56:29.9544928+09:00,46.954494,47.454494,31,31,-0.037191,-0.017918,0.000044,0.000368,0.000101,0.020301,0
20260810_165542_500,1,Unspecified,14,2026-08-10T16:56:29.9544928+09:00,2026-08-10T16:56:30.4544928+09:00,47.454494,47.954494,29,29,-0.041815,-0.016102,0.000325,0.000935,-0.000223,0.035500,0
20260810_165542_500,1,Unspecified,15,2026-08-10T16:56:30.4544928+09:00,2026-08-10T16:56:30.9544928+09:00,47.954494,48.454494,30,30,-0.036882,0.001205,0.000361,0.000396,-0.000012,0.027507,0
20260810_165542_500,1,Unspecified,16,2026-08-10T16:56:30.9544928+09:00,2026-08-10T16:56:31.4544928+09:00,48.454494,48.954494,30,30,-0.037235,-0.016767,0.000102,0.000162,0.000122,0.016251,0
20260810_165542_500,1,Unspecified,17,2026-08-10T16:56:31.4544928+09:00,2026-08-10T16:56:31.9544928+09:00,48.954494,49.454494,30,30,-0.043936,-0.029173,0.000042,0.000002,0.000005,0.006607,0
20260810_165542_500,1,Unspecified,18,2026-08-10T16:56:31.9544928+09:00,2026-08-10T16:56:32.4544928+09:00,49.454494,49.954494,30,30,-0.046866,-0.025726,0.000389,0.000069,-0.000072,0.021407,0
20260810_165542_500,1,Unspecified,19,2026-08-10T16:56:32.4544928+09:00,2026-08-10T16:56:32.9544928+09:00,49.954494,50.454494,30,30,-0.046585,0.000464,0.000261,0.000171,-0.000107,0.020791,0
20260810_165542_500,1,Unspecified,20,2026-08-10T16:56:32.9544928+09:00,2026-08-10T16:56:33.4544928+09:00,50.454494,50.954494,30,30,-0.036546,-0.012792,0.000010,0.000214,0.000040,0.014962,0
20260810_165542_500,1,Unspecified,21,2026-08-10T16:56:33.4544928+09:00,2026-08-10T16:56:33.9544928+09:00,50.954494,51.454494,30,30,-0.036050,-0.031234,0.000021,0.000058,0.000031,0.008857,0
20260810_165542_500,1,Unspecified,22,2026-08-10T16:56:33.9544928+09:00,2026-08-10T16:56:34.4544928+09:00,51.454494,51.954494,30,30,-0.051227,-0.009884,0.000685,0.000223,-0.000275,0.030128,0
20260810_165542_500,1,Unspecified,23,2026-08-10T16:56:34.4544928+09:00,2026-08-10T16:56:34.9544928+09:00,51.954494,52.454494,30,30,-0.066105,0.000571,0.000299,0.000426,0.000026,0.026915,0
20260810_165542_500,1,Unspecified,24,2026-08-10T16:56:34.9544928+09:00,2026-08-10T16:56:35.4544928+09:00,52.454494,52.954494,30,30,-0.049494,-0.031172,0.000229,0.000131,-0.000096,0.018998,0
20260810_165542_500,1,Unspecified,25,2026-08-10T16:56:35.4544928+09:00,2026-08-10T16:56:35.9544928+09:00,52.954494,53.454494,30,30,-0.034916,-0.020659,0.000037,0.000047,0.000040,0.009122,0
20260810_165542_500,1,Unspecified,26,2026-08-10T16:56:35.9544928+09:00,2026-08-10T16:56:36.4544928+09:00,53.454494,53.954494,30,30,-0.040415,-0.016965,0.000359,0.000299,-0.000006,0.025656,0
20260810_165542_500,1,Unspecified,27,2026-08-10T16:56:36.4544928+09:00,2026-08-10T16:56:36.9544928+09:00,53.954494,54.454494,30,30,-0.048369,-0.014139,0.000295,0.000182,-0.000096,0.021825,0
20260810_165542_500,1,Unspecified,28,2026-08-10T16:56:36.9544928+09:00,2026-08-10T16:56:37.4544928+09:00,54.454494,54.954494,30,30,-0.031826,-0.021141,0.000016,0.000054,-0.000024,0.008363,0
