SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260804_160114_807,1,Unspecified,0,2026-08-04T16:02:09.3118752+09:00,2026-08-04T16:02:09.8118752+09:00,54.504342,55.004342,30,30,0.116427,-0.116873,0.000003,0.000005,0.000000,0.002754,0
20260804_160114_807,1,Unspecified,1,2026-08-04T16:02:09.8118752+09:00,2026-08-04T16:02:10.3118752+09:00,55.004342,55.504342,30,30,0.103379,-0.192162,0.000252,0.003240,-0.000132,0.059098,0
20260804_160114_807,1,Unspecified,2,2026-08-04T16:02:10.3118752+09:00,2026-08-04T16:02:10.8118752+09:00,55.504342,56.004342,30,30,0.067257,-0.144780,0.006222,0.012436,-0.008529,0.136592,0
20260804_160114_807,1,Unspecified,3,2026-08-04T16:02:10.8118752+09:00,2026-08-04T16:02:11.3118752+09:00,56.004342,56.504342,30,30,0.013621,-0.043670,0.000055,0.000026,0.000031,0.009007,0
20260804_160114_807,1,Unspecified,4,2026-08-04T16:02:11.3118752+09:00,2026-08-04T16:02:11.8118752+09:00,56.504342,57.004342,30,30,0.021363,-0.320076,0.000067,0.026770,-0.000734,0.163821,0
20260804_160114_807,1,Unspecified,5,2026-08-04T16:02:11.8118752+09:00,2026-08-04T16:02:12.3118752+09:00,57.004342,57.504342,30,30,0.021963,-0.386714,0.000062,0.016543,-0.000691,0.128861,0
20260804_160114_807,1,Unspecified,6,2026-08-04T16:02:12.3118752+09:00,2026-08-04T16:02:12.8118752+09:00,57.504342,58.004342,30,30,-0.017105,-0.032932,0.000368,0.001502,-0.000651,0.043246,0
20260804_160114_807,1,Unspecified,7,2026-08-04T16:02:12.8118752+09:00,2026-08-04T16:02:13.3118752+09:00,58.004342,58.504342,30,30,0.041313,-0.097231,0.000050,0.000055,-0.000042,0.010206,0
20260804_160114_807,1,Unspecified,8,2026-08-04T16:02:13.3118752+09:00,2026-08-04T16:02:13.8118752+09:00,58.504342,59.004342,30,30,0.002482,-0.089467,0.000027,0.000026,0.000018,0.007275,0
20260804_160114_807,1,Unspecified,9,2026-08-04T16:02:13.8118752+09:00,2026-08-04T16:02:14.3118752+09:00,59.004342,59.504342,30,30,0.002193,-0.085018,0.000034,0.000037,-0.000018,0.008457,0
20260804_160114_807,1,Unspecified,10,2026-08-04T16:02:14.3118752+09:00,2026-08-04T16:02:14.8118752+09:00,59.504342,60.004342,30,30,0.009348,-0.079035,0.000004,0.000012,0.000006,0.003956,0
20260804_160114_807,1,Unspecified,11,2026-08-04T16:02:14.8118752+09:00,2026-08-04T16:02:15.3118752+09:00,60.004342,60.504342,30,30,0.007191,-0.078707,0.000024,0.000014,0.000017,0.006156,0
20260804_160114_807,1,Unspecified,12,2026-08-04T16:02:15.3118752+09:00,2026-08-04T16:02:15.8118752+09:00,60.504342,61.004342,30,30,0.003816,-0.083314,0.000002,0.000015,0.000003,0.004093,0
20260804_160114_807,1,Unspecified,13,2026-08-04T16:02:15.8118752+09:00,2026-08-04T16:02:16.3118752+09:00,61.004342,61.504342,30,30,0.000068,-0.080240,0.000001,0.000006,0.000002,0.002681,0
20260804_160114_807,1,Unspecified,14,2026-08-04T16:02:16.3118752+09:00,2026-08-04T16:02:16.8118752+09:00,61.504342,62.004342,30,30,0.006497,-0.073427,0.000089,0.000115,0.000087,0.014290,0
20260804_160114_807,1,Unspecified,15,2026-08-04T16:02:16.8118752+09:00,2026-08-04T16:02:17.3118752+09:00,62.004342,62.504342,30,30,-0.001064,-0.075116,0.000002,0.000002,0.000001,0.002060,0
20260804_160114_807,1,Unspecified,16,2026-08-04T16:02:17.3118752+09:00,2026-08-04T16:02:17.8118752+09:00,62.504342,63.004342,30,30,-0.005465,-0.075552,0.000002,0.000002,-0.000001,0.002017,0
20260804_160114_807,1,Unspecified,17,2026-08-04T16:02:17.8118752+09:00,2026-08-04T16:02:18.3118752+09:00,63.004342,63.504342,30,30,-0.009947,-0.074977,0.000006,0.000004,0.000003,0.003239,0
20260804_160114_807,1,Unspecified,18,2026-08-04T16:02:18.3118752+09:00,2026-08-04T16:02:18.8118752+09:00,63.504342,64.004342,30,30,-0.008315,-0.074737,0.000007,0.000003,-0.000003,0.003185,0
20260804_160114_807,1,Unspecified,19,2026-08-04T16:02:18.8118752+09:00,2026-08-04T16:02:19.3118752+09:00,64.004342,64.504342,30,30,-0.006338,-0.075387,0.000001,0.000001,0.000000,0.001393,0
20260804_160114_807,1,Unspecified,20,2026-08-04T16:02:19.3118752+09:00,2026-08-04T16:02:19.8118752+09:00,64.504342,65.004342,30,30,-0.007851,-0.075744,0.000001,0.000002,-0.000001,0.001548,0
20260804_160114_807,1,Unspecified,21,2026-08-04T16:02:19.8118752+09:00,2026-08-04T16:02:20.3118752+09:00,65.004342,65.504342,30,30,-0.013508,-0.071153,0.000029,0.000040,0.000008,0.008323,0
20260804_160114_807,1,Unspecified,22,2026-08-04T16:02:20.3118752+09:00,2026-08-04T16:02:20.8118752+09:00,65.504342,66.004342,30,30,-0.013508,-0.070254,0.000048,0.000002,-0.000007,0.007046,0
20260804_160114_807,1,Unspecified,23,2026-08-04T16:02:20.8118752+09:00,2026-08-04T16:02:21.3118752+09:00,66.004342,66.504342,30,30,-0.008956,-0.068382,0.000010,0.000002,-0.000004,0.003541,0
20260804_160114_807,1,Unspecified,24,2026-08-04T16:02:21.3118752+09:00,2026-08-04T16:02:21.8118752+09:00,66.504342,67.004342,30,30,-0.013978,-0.065897,0.000001,0.000001,0.000000,0.001537,0
20260804_160114_807,1,Unspecified,25,2026-08-04T16:02:21.8118752+09:00,2026-08-04T16:02:22.3118752+09:00,67.004342,67.504342,30,30,-0.016407,-0.065689,0.000001,0.000001,-0.000001,0.001559,0
20260804_160114_807,1,Unspecified,26,2026-08-04T16:02:22.3118752+09:00,2026-08-04T16:02:22.8118752+09:00,67.504342,68.004342,30,30,-0.030882,-0.055098,0.000060,0.000110,-0.000017,0.013037,0
20260804_160114_807,1,Unspecified,27,2026-08-04T16:02:22.8118752+09:00,2026-08-04T16:02:23.3118752+09:00,68.004342,68.504342,31,31,-0.013736,-0.056962,0.000125,0.000096,-0.000108,0.014873,0
20260804_160114_807,1,Unspecified,28,2026-08-04T16:02:23.3118752+09:00,2026-08-04T16:02:23.8118752+09:00,68.504342,69.004342,29,29,-0.008219,-0.059262,0.000002,0.000024,-0.000004,0.005148,0
20260804_160114_807,1,Unspecified,29,2026-08-04T16:02:23.8118752+09:00,2026-08-04T16:02:24.3118752+09:00,69.004342,69.504342,30,30,-0.018532,-0.060131,0.000044,0.000010,0.000004,0.007320,0
20260804_160114_807,1,Unspecified,30,2026-08-04T16:02:24.3118752+09:00,2026-08-04T16:02:24.8118752+09:00,69.504342,70.004342,30,30,-0.026099,-0.050573,0.000900,0.000103,0.000145,0.031678,0
20260804_160114_807,1,Unspecified,31,2026-08-04T16:02:24.8118752+09:00,2026-08-04T16:02:25.3118752+09:00,70.004342,70.504342,30,30,-0.000488,-0.048360,0.000218,0.000016,0.000041,0.015289,0
20260804_160114_807,1,Unspecified,32,2026-08-04T16:02:25.3118752+09:00,2026-08-04T16:02:25.8118752+09:00,70.504342,71.004342,30,30,-0.013016,-0.050505,0.000055,0.000002,0.000002,0.007511,0
20260804_160114_807,1,Unspecified,33,2026-08-04T16:02:25.8118752+09:00,2026-08-04T16:02:26.3118752+09:00,71.004342,71.504342,30,30,-0.003019,-0.050993,0.000002,0.000001,0.000000,0.001827,0
20260804_160114_807,1,Unspecified,34,2026-08-04T16:02:26.3118752+09:00,2026-08-04T16:02:26.8118752+09:00,71.504342,72.004342,30,30,-0.015239,-0.054800,0.000101,0.000008,0.000026,0.010473,0
20260804_160114_807,1,Unspecified,35,2026-08-04T16:02:26.8118752+09:00,2026-08-04T16:02:27.3118752+09:00,72.004342,72.504342,30,30,-0.005010,-0.051899,0.000154,0.000008,0.000029,0.012723,0
