SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260721_115955_357,0,Unspecified,2026-07-21T11:59:55.3671809+09:00,0.010272,SessionCreated,
20260721_115955_357,0,Unspecified,2026-07-21T12:00:04.2591809+09:00,8.901528,SessionEnded,
