SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260714_131348_875,1,Unspecified,Blink,1,2026-07-14T13:13:55.1762934+09:00,2026-07-14T13:13:55.7102934+09:00,6.300958,6.834751,533.793,22,54,1.000000,0.964408,1,0,EyesOpened
20260714_131348_875,1,Unspecified,Blink,2,2026-07-14T13:13:56.2432934+09:00,2026-07-14T13:13:56.4432934+09:00,7.368056,7.568179,200.123,86,98,0.999912,0.877422,1,0,EyesOpened
20260714_131348_875,1,Unspecified,Blink,3,2026-07-14T13:13:57.0432934+09:00,2026-07-14T13:13:57.4102934+09:00,8.168079,8.534612,366.533,134,156,1.000000,0.828546,1,0,EyesOpened
20260714_131348_875,1,Unspecified,Blink,4,2026-07-14T13:14:02.7212934+09:00,2026-07-14T13:14:02.8762934+09:00,13.845652,14.001183,155.531,475,484,0.537799,0.418162,1,0,EyesOpened
20260714_131348_875,1,Unspecified,Blink,5,2026-07-14T13:14:05.8872934+09:00,2026-07-14T13:14:06.2432934+09:00,17.012337,17.367909,355.572,665,686,0.956964,0.855146,1,0,EyesOpened
