SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260721_112732_720,0,Unspecified,2026-07-21T11:27:32.7278621+09:00,0.006982,SessionCreated,
20260721_112732_720,0,Unspecified,2026-07-21T11:27:37.5558621+09:00,4.835436,SessionEnded,
