SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260804_173014_890,1,Unspecified,0,2026-08-04T17:30:22.9898666+09:00,2026-08-04T17:30:23.4898666+09:00,8.098890,8.598890,30,30,0.003631,-0.051608,0.000001,0.000004,0.000000,0.002368,0
20260804_173014_890,1,Unspecified,1,2026-08-04T17:30:23.4898666+09:00,2026-08-04T17:30:23.9898666+09:00,8.598890,9.098890,30,30,0.015860,0.024517,0.000124,0.001317,0.000015,0.037968,0
20260804_173014_890,1,Unspecified,2,2026-08-04T17:30:23.9898666+09:00,2026-08-04T17:30:24.4898666+09:00,9.098890,9.598890,30,30,0.017922,-0.008492,0.000175,0.002569,-0.000189,0.052381,0
20260804_173014_890,1,Unspecified,3,2026-08-04T17:30:24.4898666+09:00,2026-08-04T17:30:24.9898666+09:00,9.598890,10.098890,30,30,0.001183,-0.040598,0.000000,0.000006,0.000000,0.002474,0
20260804_173014_890,1,Unspecified,4,2026-08-04T17:30:24.9898666+09:00,2026-08-04T17:30:25.4898666+09:00,10.098890,10.598890,30,30,0.002537,-0.044846,0.000004,0.000030,-0.000010,0.005837,0
20260804_173014_890,1,Unspecified,5,2026-08-04T17:30:25.4898666+09:00,2026-08-04T17:30:25.9898666+09:00,10.598890,11.098890,30,30,0.007497,-0.054401,0.000009,0.000016,-0.000005,0.004949,0
20260804_173014_890,1,Unspecified,6,2026-08-04T17:30:25.9898666+09:00,2026-08-04T17:30:26.4898666+09:00,11.098890,11.598890,30,30,0.006065,-0.053096,0.000017,0.000030,-0.000020,0.006868,0
20260804_173014_890,1,Unspecified,7,2026-08-04T17:30:26.4898666+09:00,2026-08-04T17:30:26.9898666+09:00,11.598890,12.098890,30,30,-0.016436,-0.018640,0.000001,0.000015,-0.000003,0.003955,0
20260804_173014_890,1,Unspecified,8,2026-08-04T17:30:26.9898666+09:00,2026-08-04T17:30:27.4898666+09:00,12.098890,12.598890,30,30,-0.014377,-0.026422,0.000001,0.000001,0.000000,0.001375,0
20260804_173014_890,1,Unspecified,9,2026-08-04T17:30:27.4898666+09:00,2026-08-04T17:30:27.9898666+09:00,12.598890,13.098890,30,30,-0.015254,-0.027816,0.000000,0.000002,0.000000,0.001560,0
20260804_173014_890,1,Unspecified,10,2026-08-04T17:30:27.9898666+09:00,2026-08-04T17:30:28.4898666+09:00,13.098890,13.598890,30,30,-0.015833,-0.030769,0.000002,0.000002,0.000000,0.001802,0
