FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
0,0,0,2026-06-19 13:31:52.373,0.0002,0.0004,0.0000,-0.1641,-0.2162,1
1,0,0,2026-06-19 13:31:52.383,0.0006,0.0010,0.0000,-0.1643,-0.2161,1
2,0,0,2026-06-19 13:31:52.405,0.0009,0.0014,-0.0001,-0.1643,-0.2151,1
3,0,0,2026-06-19 13:31:52.428,0.0017,0.0013,-0.0004,-0.1127,-0.2460,1
4,0,0,2026-06-19 13:31:52.439,0.0021,0.0015,-0.0003,-0.1530,-0.2113,1
5,0,0,2026-06-19 13:31:52.449,0.0023,0.0016,-0.0002,-0.1532,-0.2273,1
6,0,0,2026-06-19 13:31:52.473,0.0028,0.0017,-0.0002,-0.1371,-0.2429,1
7,0,0,2026-06-19 13:31:52.483,0.0031,0.0017,-0.0001,-0.1372,-0.2430,1
8,0,0,2026-06-19 13:31:52.505,0.0036,0.0015,0.0000,-0.1370,-0.2434,1
9,0,0,2026-06-19 13:31:52.528,0.0041,0.0014,0.0000,-0.1316,-0.2465,1
10,0,0,2026-06-19 13:31:52.539,0.0044,0.0014,0.0001,-0.1316,-0.2467,1
11,0,0,2026-06-19 13:31:52.560,0.0045,0.0013,0.0002,-0.1589,-0.2378,1
12,0,0,2026-06-19 13:31:52.573,0.0046,0.0011,0.0003,-0.1331,-0.2464,1
13,0,0,2026-06-19 13:31:52.594,0.0047,0.0007,0.0004,-0.1327,-0.2465,1
14,0,0,2026-06-19 13:31:52.605,0.0047,0.0005,0.0004,-0.1251,-0.2326,1
15,0,0,2026-06-19 13:31:52.628,0.0046,0.0000,0.0005,-0.1247,-0.2328,1
16,0,0,2026-06-19 13:31:52.639,0.0047,-0.0001,0.0005,-0.1536,-0.2085,1
17,0,0,2026-06-19 13:31:52.661,0.0049,-0.0004,0.0006,-0.1532,-0.2088,1
18,0,0,2026-06-19 13:31:52.672,0.0050,-0.0006,0.0006,-0.1647,-0.2215,1
