FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
0,0,0,2026-06-17 14:59:59.797,0.0000,0.0000,0.0000,0.1134,-0.0527,0.0000
1,0,0,2026-06-17 14:59:59.817,0.0001,-0.0002,0.0003,0.1134,-0.0525,0.0000
2,0,0,2026-06-17 14:59:59.829,0.0002,-0.0001,0.0004,0.1134,-0.0525,0.0000
3,0,0,2026-06-17 14:59:59.852,0.0005,0.0002,0.0007,0.1136,-0.0522,0.0000
4,0,0,2026-06-17 14:59:59.874,0.0009,0.0005,0.0010,0.1137,-0.0519,0.0000
5,0,0,2026-06-17 14:59:59.886,0.0012,0.0006,0.0012,0.1137,-0.0517,0.0000
6,0,0,2026-06-17 14:59:59.907,0.0017,0.0008,0.0014,0.1138,-0.0516,0.0000
7,0,0,2026-06-17 14:59:59.918,0.0018,0.0008,0.0015,0.1137,-0.0515,0.0000
8,0,0,2026-06-17 14:59:59.941,0.0021,0.0009,0.0018,0.1136,-0.0513,0.0000
9,0,0,2026-06-17 14:59:59.952,0.0022,0.0010,0.0019,0.1136,-0.0511,0.0000
10,0,0,2026-06-17 14:59:59.973,0.0023,0.0009,0.0021,0.1135,-0.0508,0.0000
11,0,0,2026-06-17 14:59:59.984,0.0023,0.0009,0.0022,0.1134,-0.0507,0.0000
12,0,0,2026-06-17 15:00:00.007,0.0022,0.0007,0.0026,0.1132,-0.0500,0.0000
13,0,0,2026-06-17 15:00:00.029,0.0009,0.0000,0.0033,0.1129,-0.0485,0.0000
14,0,0,2026-06-17 15:00:00.040,0.0003,-0.0003,0.0034,0.1127,-0.0477,0.0000
15,0,0,2026-06-17 15:00:00.062,-0.0006,-0.0010,0.0038,0.1123,-0.0464,0.0000
16,0,0,2026-06-17 15:00:00.073,-0.0012,-0.0013,0.0040,0.1121,-0.0457,0.0000
17,0,0,2026-06-17 15:00:00.095,-0.0024,-0.0019,0.0044,0.1119,-0.0445,0.0000
18,0,0,2026-06-17 15:00:00.105,-0.0031,-0.0021,0.0046,0.1117,-0.0439,0.0000
19,0,0,2026-06-17 15:00:00.128,-0.0045,-0.0027,0.0046,0.1114,-0.0429,0.0000
20,0,0,2026-06-17 15:00:00.140,-0.0053,-0.0031,0.0046,0.1112,-0.0427,0.0000
21,0,0,2026-06-17 15:00:00.161,-0.0069,-0.0036,0.0045,0.1109,-0.0421,0.0000
22,0,0,2026-06-17 15:00:00.173,-0.0076,-0.0038,0.0045,0.1108,-0.0418,0.0000
23,0,0,2026-06-17 15:00:00.195,-0.0090,-0.0041,0.0042,0.1106,-0.0418,0.0000
24,0,0,2026-06-17 15:00:00.206,-0.0097,-0.0044,0.0040,0.1105,-0.0419,0.0000
25,0,0,2026-06-17 15:00:00.229,-0.0110,-0.0046,0.0034,0.1102,-0.0420,0.0000
26,0,0,2026-06-17 15:00:00.239,-0.0117,-0.0046,0.0031,0.1102,-0.0422,0.0000
27,0,0,2026-06-17 15:00:00.261,-0.0129,-0.0043,0.0027,0.1103,-0.0423,0.0000
28,0,0,2026-06-17 15:00:00.273,-0.0134,-0.0041,0.0025,0.1105,-0.0424,0.0000
29,0,0,2026-06-17 15:00:00.294,-0.0141,-0.0036,0.0020,0.1108,-0.0427,0.0000
30,0,0,2026-06-17 15:00:00.306,-0.0145,-0.0035,0.0018,0.1111,-0.0427,0.0000
31,0,0,2026-06-17 15:00:00.328,-0.0151,-0.0031,0.0013,0.1112,-0.0430,0.0000
32,0,0,2026-06-17 15:00:00.340,-0.0154,-0.0029,0.0010,0.1113,-0.0431,0.0000
33,0,0,2026-06-17 15:00:00.361,-0.0158,-0.0026,0.0007,0.1115,-0.0431,0.0000
34,0,0,2026-06-17 15:00:00.373,-0.0159,-0.0024,0.0006,0.1116,-0.0432,0.0000
35,0,0,2026-06-17 15:00:00.394,-0.0160,-0.0020,0.0003,0.1119,-0.0435,0.0000
36,0,0,2026-06-17 15:00:00.406,-0.0160,-0.0019,0.0002,0.1120,-0.0436,0.0000
37,0,0,2026-06-17 15:00:00.429,-0.0158,-0.0016,0.0000,0.1123,-0.0439,0.0000
38,0,0,2026-06-17 15:00:00.439,-0.0160,-0.0015,-0.0002,0.1123,-0.0442,0.0000
39,0,0,2026-06-17 15:00:00.461,-0.0158,-0.0011,-0.0001,0.1127,-0.0443,0.0000
40,0,0,2026-06-17 15:00:00.474,-0.0157,-0.0009,0.0000,0.1128,-0.0444,0.0000
41,0,0,2026-06-17 15:00:00.495,-0.0154,-0.0007,0.0001,0.1130,-0.0444,0.0000
42,0,0,2026-06-17 15:00:00.507,-0.0152,-0.0006,0.0002,0.1131,-0.0445,0.0000
43,0,0,2026-06-17 15:00:00.529,-0.0150,-0.0005,0.0004,0.1131,-0.0448,0.0000
44,0,0,2026-06-17 15:00:00.539,-0.0150,-0.0006,0.0004,0.1131,-0.0450,0.0000
45,0,0,2026-06-17 15:00:00.561,-0.0150,-0.0006,0.0006,0.1130,-0.0455,0.0000
46,0,0,2026-06-17 15:00:00.573,-0.0150,-0.0006,0.0007,0.1131,-0.0457,0.0000
47,0,0,2026-06-17 15:00:00.595,-0.0152,-0.0006,0.0008,0.1132,-0.0461,0.0000
48,0,0,2026-06-17 15:00:00.607,-0.0152,-0.0006,0.0009,0.1132,-0.0463,0.0000
49,0,0,2026-06-17 15:00:00.628,-0.0155,-0.0005,0.0010,0.1132,-0.0468,0.0000
50,0,0,2026-06-17 15:00:00.639,-0.0156,-0.0005,0.0011,0.1132,-0.0469,0.0000
51,0,0,2026-06-17 15:00:00.651,-0.0158,-0.0005,0.0011,0.1131,-0.0471,0.0000
52,0,0,2026-06-17 15:00:00.673,-0.0162,-0.0006,0.0013,0.1133,-0.0472,0.0000
53,0,0,2026-06-17 15:00:00.698,-0.0167,-0.0005,0.0014,0.1133,-0.0472,0.0000
54,0,0,2026-06-17 15:00:00.707,-0.0169,-0.0005,0.0014,0.1134,-0.0473,0.0000
55,0,0,2026-06-17 15:00:00.728,-0.0173,-0.0004,0.0015,0.1134,-0.0473,0.0000
56,0,0,2026-06-17 15:00:00.740,-0.0174,-0.0004,0.0014,0.1133,-0.0472,0.0000
57,0,0,2026-06-17 15:00:00.761,-0.0178,-0.0004,0.0013,0.1133,-0.0471,0.0000
58,0,0,2026-06-17 15:00:00.773,-0.0179,-0.0004,0.0012,0.1133,-0.0472,0.0000
59,0,0,2026-06-17 15:00:00.796,-0.0180,-0.0004,0.0011,0.1133,-0.0475,0.0000
60,0,0,2026-06-17 15:00:00.806,-0.0180,-0.0003,0.0010,0.1134,-0.0476,0.0000
61,0,0,2026-06-17 15:00:00.828,-0.0180,-0.0002,0.0009,0.1135,-0.0477,0.0000
62,0,0,2026-06-17 15:00:00.839,-0.0180,-0.0001,0.0009,0.1135,-0.0477,0.0000
63,0,0,2026-06-17 15:00:00.862,-0.0179,-0.0001,0.0008,0.1136,-0.0480,0.0000
64,0,0,2026-06-17 15:00:00.873,-0.0178,-0.0001,0.0008,0.1136,-0.0482,0.0000
65,0,0,2026-06-17 15:00:00.894,-0.0177,-0.0002,0.0006,0.1136,-0.0483,0.0000
66,0,0,2026-06-17 15:00:00.905,-0.0177,-0.0002,0.0005,0.1136,-0.0483,0.0000
67,0,0,2026-06-17 15:00:00.928,-0.0177,-0.0002,0.0004,0.1136,-0.0485,0.0000
68,0,0,2026-06-17 15:00:00.940,-0.0178,-0.0002,0.0003,0.1136,-0.0486,0.0000
69,0,1,2026-06-17 15:00:00.963,-0.0179,-0.0004,0.0000,0.1135,-0.0487,0.0000
70,0,1,2026-06-17 15:00:00.973,-0.0180,-0.0005,-0.0001,0.1134,-0.0488,0.0000
71,0,1,2026-06-17 15:00:00.995,-0.0182,-0.0007,-0.0003,0.1133,-0.0490,0.0000
72,0,1,2026-06-17 15:00:01.006,-0.0183,-0.0008,-0.0004,0.1133,-0.0491,0.0000
73,0,1,2026-06-17 15:00:01.029,-0.0185,-0.0009,-0.0005,0.1132,-0.0494,0.0000
74,0,1,2026-06-17 15:00:01.039,-0.0186,-0.0010,-0.0006,0.1132,-0.0495,0.0000
75,0,1,2026-06-17 15:00:01.062,-0.0188,-0.0010,-0.0008,0.1131,-0.0498,0.0000
76,0,1,2026-06-17 15:00:01.073,-0.0188,-0.0010,-0.0009,0.1131,-0.0499,0.0000
77,0,1,2026-06-17 15:00:01.096,-0.0189,-0.0010,-0.0010,0.1130,-0.0502,0.0000
78,0,1,2026-06-17 15:00:01.106,-0.0189,-0.0010,-0.0011,0.1131,-0.0502,0.0000
79,0,1,2026-06-17 15:00:01.128,-0.0189,-0.0009,-0.0012,0.1131,-0.0503,0.0000
80,0,1,2026-06-17 15:00:01.139,-0.0189,-0.0008,-0.0013,0.1131,-0.0503,0.0000
81,0,1,2026-06-17 15:00:01.161,-0.0189,-0.0007,-0.0014,0.1132,-0.0504,0.0000
82,0,1,2026-06-17 15:00:01.174,-0.0188,-0.0007,-0.0015,0.1133,-0.0504,0.0000
83,0,1,2026-06-17 15:00:01.195,-0.0187,-0.0005,-0.0016,0.1133,-0.0505,0.0000
84,0,1,2026-06-17 15:00:01.207,-0.0186,-0.0004,-0.0017,0.1133,-0.0506,0.0000
85,0,1,2026-06-17 15:00:01.228,-0.0183,-0.0003,-0.0019,0.1134,-0.0507,0.0000
86,0,1,2026-06-17 15:00:01.239,-0.0182,-0.0003,-0.0021,0.1134,-0.0509,0.0000
87,0,1,2026-06-17 15:00:01.261,-0.0180,-0.0003,-0.0024,0.1134,-0.0510,0.0000
88,0,1,2026-06-17 15:00:01.273,-0.0179,-0.0003,-0.0025,0.1134,-0.0510,0.0000
89,0,1,2026-06-17 15:00:01.295,-0.0177,-0.0003,-0.0029,0.1134,-0.0512,0.0000
90,0,1,2026-06-17 15:00:01.306,-0.0175,-0.0004,-0.0030,0.1134,-0.0514,0.0000
91,0,1,2026-06-17 15:00:01.328,-0.0173,-0.0004,-0.0033,0.1134,-0.0516,0.0000
92,0,1,2026-06-17 15:00:01.339,-0.0172,-0.0005,-0.0035,0.1134,-0.0516,0.0000
93,0,1,2026-06-17 15:00:01.362,-0.0171,-0.0005,-0.0038,0.1134,-0.0518,0.0000
94,0,1,2026-06-17 15:00:01.372,-0.0170,-0.0005,-0.0040,0.1134,-0.0518,0.0000
95,0,1,2026-06-17 15:00:01.394,-0.0169,-0.0004,-0.0042,0.1135,-0.0518,0.0000
96,0,1,2026-06-17 15:00:01.406,-0.0169,-0.0004,-0.0043,0.1135,-0.0519,0.0000
97,0,1,2026-06-17 15:00:01.428,-0.0168,-0.0004,-0.0047,0.1135,-0.0518,0.0000
98,0,1,2026-06-17 15:00:01.439,-0.0168,-0.0004,-0.0049,0.1135,-0.0519,0.0000
99,0,1,2026-06-17 15:00:01.461,-0.0167,-0.0004,-0.0051,0.1135,-0.0519,0.0000
100,0,1,2026-06-17 15:00:01.473,-0.0166,-0.0003,-0.0053,0.1135,-0.0519,0.0000
101,0,1,2026-06-17 15:00:01.495,-0.0166,-0.0003,-0.0055,0.1136,-0.0520,0.0000
102,0,1,2026-06-17 15:00:01.506,-0.0165,-0.0003,-0.0056,0.1135,-0.0519,0.0000
103,0,1,2026-06-17 15:00:01.529,-0.0166,-0.0003,-0.0059,0.1135,-0.0519,0.0000
104,0,1,2026-06-17 15:00:01.540,-0.0166,-0.0004,-0.0060,0.1134,-0.0519,0.0000
105,0,1,2026-06-17 15:00:01.561,-0.0166,-0.0005,-0.0062,0.1133,-0.0521,0.0000
106,0,1,2026-06-17 15:00:01.573,-0.0167,-0.0005,-0.0063,0.1133,-0.0522,0.0000
107,0,1,2026-06-17 15:00:01.594,-0.0167,-0.0006,-0.0065,0.1133,-0.0524,0.0000
108,0,1,2026-06-17 15:00:01.606,-0.0167,-0.0007,-0.0066,0.1133,-0.0525,0.0000
109,0,1,2026-06-17 15:00:01.629,-0.0168,-0.0008,-0.0068,0.1132,-0.0527,0.0000
110,0,1,2026-06-17 15:00:01.640,-0.0168,-0.0008,-0.0069,0.1132,-0.0527,0.0000
111,0,1,2026-06-17 15:00:01.651,-0.0168,-0.0008,-0.0070,0.1132,-0.0527,0.0000
112,0,1,2026-06-17 15:00:01.673,-0.0169,-0.0008,-0.0071,0.1132,-0.0529,0.0000
113,0,1,2026-06-17 15:00:01.684,-0.0170,-0.0008,-0.0072,0.1132,-0.0529,0.0000
114,0,1,2026-06-17 15:00:01.706,-0.0171,-0.0007,-0.0073,0.1132,-0.0531,0.0000
115,0,1,2026-06-17 15:00:01.729,-0.0172,-0.0007,-0.0074,0.1132,-0.0532,0.0000
116,0,1,2026-06-17 15:00:01.739,-0.0172,-0.0007,-0.0074,0.1133,-0.0532,0.0000
117,0,1,2026-06-17 15:00:01.761,-0.0173,-0.0006,-0.0073,0.1133,-0.0531,0.0000
118,0,1,2026-06-17 15:00:01.773,-0.0174,-0.0005,-0.0072,0.1133,-0.0531,0.0000
119,0,1,2026-06-17 15:00:01.795,-0.0174,-0.0004,-0.0071,0.1133,-0.0530,0.0000
