SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260821_170411_847,1,Unspecified,Blink,1,2026-08-21T17:05:26.2024105+09:00,2026-08-21T17:05:26.4644105+09:00,74.354666,74.617282,262.616,0,16,0.633150,0.552561,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,2,2026-08-21T17:05:28.2564105+09:00,2026-08-21T17:05:28.7564105+09:00,76.408842,76.908853,500.011,123,153,0.935346,0.752530,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,3,2026-08-21T17:05:31.2004105+09:00,2026-08-21T17:05:31.2284105+09:00,79.353129,79.380879,27.750,300,302,0.626921,0.439219,0,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,4,2026-08-21T17:05:32.2284105+09:00,2026-08-21T17:05:32.2974105+09:00,80.380746,80.450220,69.474,362,366,0.796630,0.498611,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,5,2026-08-21T17:05:41.6164105+09:00,2026-08-21T17:05:41.8524105+09:00,89.768775,90.004945,236.170,925,939,0.988813,0.821948,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,6,2026-08-21T17:05:43.5884105+09:00,2026-08-21T17:05:43.8654105+09:00,91.740763,92.018401,277.638,1043,1060,0.999997,0.818331,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,7,2026-08-21T17:05:47.8644105+09:00,2026-08-21T17:05:48.1004105+09:00,96.017315,96.253462,236.146,1300,1314,0.927138,0.783249,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,8,2026-08-21T17:05:49.4354105+09:00,2026-08-21T17:05:49.6704105+09:00,97.588167,97.822503,234.336,1394,1408,0.859747,0.612408,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,9,2026-08-21T17:05:50.0584105+09:00,2026-08-21T17:05:50.3364105+09:00,98.211453,98.488964,277.512,1432,1448,0.955522,0.720749,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,10,2026-08-21T17:05:51.7664105+09:00,2026-08-21T17:05:52.5724105+09:00,99.919266,100.724784,805.518,1534,1582,0.999329,0.850716,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,11,2026-08-21T17:05:53.6414105+09:00,2026-08-21T17:05:54.0164105+09:00,101.794006,102.169281,375.275,1646,1669,0.984577,0.812713,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,12,2026-08-21T17:05:55.5024105+09:00,2026-08-21T17:05:56.4744105+09:00,103.654933,104.627052,972.118,1758,1816,0.991469,0.940588,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,13,2026-08-21T17:05:57.4184105+09:00,2026-08-21T17:05:58.4874105+09:00,105.571431,106.640383,1068.952,1873,1937,0.994157,0.937181,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,14,2026-08-21T17:06:01.2794105+09:00,2026-08-21T17:06:03.8894105+09:00,109.431939,112.042280,2610.341,2105,2261,0.996281,0.957104,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,15,2026-08-21T17:06:04.3204105+09:00,2026-08-21T17:06:04.6534105+09:00,112.472700,112.806148,333.449,2287,2307,0.978728,0.809471,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,16,2026-08-21T17:06:05.9594105+09:00,2026-08-21T17:06:06.2224105+09:00,114.111570,114.375257,263.688,2386,2401,0.914683,0.763432,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,17,2026-08-21T17:06:07.3204105+09:00,2026-08-21T17:06:15.2074105+09:00,115.472595,123.360486,7887.892,2467,2940,0.992204,0.960076,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,18,2026-08-21T17:06:15.6244105+09:00,2026-08-21T17:06:15.8744105+09:00,123.777471,124.026984,249.513,2965,2980,0.996287,0.846598,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,19,2026-08-21T17:06:17.3874105+09:00,2026-08-21T17:06:18.1374105+09:00,125.540364,126.290267,749.903,3071,3116,0.990286,0.913870,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,20,2026-08-21T17:06:19.5124105+09:00,2026-08-21T17:06:20.2904105+09:00,127.664880,128.442636,777.756,3199,3245,0.976842,0.851606,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,21,2026-08-21T17:06:21.7764105+09:00,2026-08-21T17:06:22.0954105+09:00,129.928666,130.248013,319.347,3335,3354,0.934068,0.776951,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,22,2026-08-21T17:06:23.8174105+09:00,2026-08-21T17:06:25.0234105+09:00,131.969913,133.176418,1206.505,3457,3529,0.989003,0.909748,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,23,2026-08-21T17:06:27.3994105+09:00,2026-08-21T17:06:36.4954105+09:00,135.551915,144.648485,9096.569,3672,4218,0.991288,0.922829,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,24,2026-08-21T17:06:36.8704105+09:00,2026-08-21T17:06:37.1064105+09:00,145.023398,145.259222,235.824,4240,4254,0.963671,0.804129,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,25,2026-08-21T17:06:37.6064105+09:00,2026-08-21T17:06:38.4674105+09:00,145.759412,146.620343,860.932,4284,4336,0.999076,0.860064,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,26,2026-08-21T17:06:38.9674105+09:00,2026-08-21T17:06:50.9234105+09:00,147.120264,159.076366,11956.102,4366,5083,0.994259,0.890492,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,27,2026-08-21T17:06:51.6184105+09:00,2026-08-21T17:06:51.8404105+09:00,159.770738,159.992931,222.193,5125,5138,0.887908,0.600018,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,28,2026-08-21T17:06:52.5064105+09:00,2026-08-21T17:06:52.6044105+09:00,160.659321,160.756558,97.237,5178,5184,0.625310,0.453027,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,29,2026-08-21T17:06:53.5064105+09:00,2026-08-21T17:06:54.0894105+09:00,161.658826,162.242190,583.364,5238,5273,0.890571,0.750338,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,30,2026-08-21T17:06:55.5474105+09:00,2026-08-21T17:06:55.8944105+09:00,163.699945,164.047273,347.328,5361,5382,0.877071,0.710173,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,31,2026-08-21T17:06:57.7554105+09:00,2026-08-21T17:06:57.8804105+09:00,165.908245,166.033360,125.115,5493,5501,0.695549,0.476157,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,32,2026-08-21T17:06:59.3254105+09:00,2026-08-21T17:06:59.5334105+09:00,167.477612,167.686143,208.531,5587,5600,0.789756,0.550106,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,33,2026-08-21T17:07:03.7134105+09:00,2026-08-21T17:07:03.9354105+09:00,171.865817,172.087955,222.138,5851,5864,0.662832,0.506293,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,34,2026-08-21T17:07:04.0884105+09:00,2026-08-21T17:07:04.3654105+09:00,172.240831,172.518291,277.460,5873,5890,0.885114,0.602607,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,35,2026-08-21T17:07:09.6294105+09:00,2026-08-21T17:07:09.9344105+09:00,177.781520,178.087071,305.551,6206,6224,0.719091,0.535940,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,36,2026-08-21T17:07:14.7674105+09:00,2026-08-21T17:07:21.1414105+09:00,182.919570,189.293956,6374.387,6514,6896,0.987740,0.913306,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,37,2026-08-21T17:07:23.5014105+09:00,2026-08-21T17:07:23.7654105+09:00,191.654264,191.917945,263.682,7038,7054,0.779527,0.618776,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,38,2026-08-21T17:07:25.4604105+09:00,2026-08-21T17:07:27.0974105+09:00,193.612518,195.250424,1637.906,7156,7254,0.918659,0.787585,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,39,2026-08-21T17:07:29.9034105+09:00,2026-08-21T17:07:40.3044105+09:00,198.056036,208.457088,10401.052,7422,8046,0.985560,0.870027,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,40,2026-08-21T17:07:41.3734105+09:00,2026-08-21T17:07:41.5544105+09:00,209.526329,209.706869,180.540,8110,8121,0.785731,0.537099,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,41,2026-08-21T17:07:43.3864105+09:00,2026-08-21T17:07:43.8734105+09:00,211.539482,212.025723,486.241,8231,8260,0.953209,0.819094,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,42,2026-08-21T17:07:45.8174105+09:00,2026-08-21T17:07:46.0114105+09:00,213.969840,214.164410,194.570,8377,8389,0.834253,0.543592,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,43,2026-08-21T17:07:47.8724105+09:00,2026-08-21T17:07:47.9974105+09:00,216.025368,216.150270,124.902,8500,8508,0.646673,0.513655,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,44,2026-08-21T17:07:50.0944105+09:00,2026-08-21T17:07:50.3304105+09:00,218.247169,218.483272,236.103,8634,8648,0.717093,0.540827,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,45,2026-08-21T17:07:50.7334105+09:00,2026-08-21T17:07:51.0804105+09:00,218.885953,219.233322,347.369,8672,8693,0.969789,0.755847,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,46,2026-08-21T17:07:51.8994105+09:00,2026-08-21T17:07:52.1914105+09:00,220.052330,220.344055,291.725,8742,8759,0.777292,0.625021,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,47,2026-08-21T17:07:54.1074105+09:00,2026-08-21T17:08:01.0654105+09:00,222.260113,229.217625,6957.513,8874,9292,0.980126,0.917971,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,48,2026-08-21T17:08:03.5234105+09:00,2026-08-21T17:08:04.2034105+09:00,231.675623,232.355874,680.252,9439,9480,0.980927,0.805215,1,0,EyesOpened
20260821_170411_847,1,Unspecified,Blink,49,2026-08-21T17:08:07.1194105+09:00,2026-08-21T17:08:07.7164105+09:00,235.272328,235.869452,597.124,9655,9691,0.858702,0.686866,1,0,EyesOpened
