FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
76,0,1,2026-06-19 16:10:09.738,-0.0036,-0.0010,0.0122,0.0292,-0.0249,0
77,0,1,2026-06-19 16:10:09.760,-0.0031,-0.0010,0.0122,0.0292,-0.0244,0
78,0,1,2026-06-19 16:10:09.772,-0.0029,-0.0011,0.0122,0.0294,-0.0241,0
79,0,1,2026-06-19 16:10:09.795,-0.0024,-0.0014,0.0122,0.0295,-0.0237,0
80,0,1,2026-06-19 16:10:09.805,-0.0022,-0.0016,0.0122,0.0296,-0.0234,0
81,0,1,2026-06-19 16:10:09.828,-0.0018,-0.0019,0.0121,0.0296,-0.0233,0
82,0,1,2026-06-19 16:10:09.838,-0.0016,-0.0022,0.0121,0.0296,-0.0233,0
83,0,1,2026-06-19 16:10:09.850,-0.0015,-0.0024,0.0120,0.0297,-0.0232,0
84,0,1,2026-06-19 16:10:09.872,-0.0015,-0.0028,0.0120,0.0297,-0.0229,0
85,0,1,2026-06-19 16:10:09.894,-0.0013,-0.0031,0.0120,0.0297,-0.0227,0
86,0,1,2026-06-19 16:10:09.906,-0.0013,-0.0032,0.0120,0.0298,-0.0226,0
87,0,1,2026-06-19 16:10:09.928,-0.0015,-0.0034,0.0121,0.0298,-0.0227,0
88,0,1,2026-06-19 16:10:09.939,-0.0015,-0.0035,0.0122,0.0297,-0.0228,0
89,0,1,2026-06-19 16:10:09.961,-0.0016,-0.0035,0.0123,0.0296,-0.0232,0
90,0,1,2026-06-19 16:10:09.971,-0.0018,-0.0033,0.0125,0.0296,-0.0231,0
91,0,1,2026-06-19 16:10:09.983,-0.0019,-0.0031,0.0126,0.0296,-0.0233,0
92,0,1,2026-06-19 16:10:10.004,-0.0023,-0.0027,0.0130,0.0296,-0.0234,0
93,0,1,2026-06-19 16:10:10.028,-0.0029,-0.0024,0.0134,0.0296,-0.0234,0
94,0,1,2026-06-19 16:10:10.038,-0.0032,-0.0023,0.0136,0.0296,-0.0235,0
95,0,1,2026-06-19 16:10:10.061,-0.0039,-0.0021,0.0138,0.0294,-0.0237,0
96,0,1,2026-06-19 16:10:10.072,-0.0042,-0.0019,0.0139,0.0295,-0.0238,0
97,0,1,2026-06-19 16:10:10.094,-0.0050,-0.0017,0.0142,0.0294,-0.0241,0
98,0,1,2026-06-19 16:10:10.105,-0.0053,-0.0015,0.0143,0.0294,-0.0242,0
99,0,1,2026-06-19 16:10:10.117,-0.0057,-0.0014,0.0145,0.0293,-0.0244,0
100,0,1,2026-06-19 16:10:10.138,-0.0064,-0.0010,0.0147,0.0292,-0.0247,0
101,0,1,2026-06-19 16:10:10.161,-0.0071,-0.0007,0.0149,0.0292,-0.0249,0
102,0,1,2026-06-19 16:10:10.171,-0.0074,-0.0005,0.0151,0.0292,-0.0249,0
103,0,1,2026-06-19 16:10:10.183,-0.0077,-0.0003,0.0152,0.0291,-0.0250,0
104,0,1,2026-06-19 16:10:10.205,-0.0082,-0.0001,0.0154,0.0291,-0.0253,0
105,0,1,2026-06-19 16:10:10.228,-0.0087,0.0000,0.0155,0.0290,-0.0255,0
106,0,1,2026-06-19 16:10:10.238,-0.0090,0.0000,0.0155,0.0290,-0.0257,0
107,0,1,2026-06-19 16:10:10.260,-0.0094,0.0000,0.0156,0.0289,-0.0258,0
108,0,1,2026-06-19 16:10:10.271,-0.0095,0.0000,0.0156,0.0289,-0.0259,0
109,0,1,2026-06-19 16:10:10.294,-0.0099,0.0000,0.0158,0.0289,-0.0259,0
110,0,1,2026-06-19 16:10:10.305,-0.0099,0.0000,0.0158,0.0289,-0.0257,0
111,0,1,2026-06-19 16:10:10.316,-0.0100,-0.0001,0.0158,0.0290,-0.0256,0
112,0,1,2026-06-19 16:10:10.339,-0.0100,-0.0003,0.0157,0.0291,-0.0253,0
113,0,1,2026-06-19 16:10:10.361,-0.0099,-0.0006,0.0156,0.0292,-0.0251,0
114,0,1,2026-06-19 16:10:10.372,-0.0097,-0.0007,0.0155,0.0292,-0.0249,0
115,0,1,2026-06-19 16:10:10.383,-0.0096,-0.0008,0.0155,0.0292,-0.0248,0
116,0,1,2026-06-19 16:10:10.406,-0.0093,-0.0011,0.0154,0.0292,-0.0248,0
117,0,1,2026-06-19 16:10:10.428,-0.0089,-0.0013,0.0153,0.0292,-0.0248,0
118,0,1,2026-06-19 16:10:10.438,-0.0088,-0.0013,0.0153,0.0293,-0.0247,0
119,0,1,2026-06-19 16:10:10.461,-0.0084,-0.0012,0.0154,0.0293,-0.0245,0
120,0,1,2026-06-19 16:10:10.472,-0.0083,-0.0010,0.0155,0.0293,-0.0244,0
121,0,1,2026-06-19 16:10:10.484,-0.0081,-0.0008,0.0156,0.0294,-0.0242,0
122,0,1,2026-06-19 16:10:10.505,-0.0076,-0.0001,0.0160,0.0294,-0.0241,0
123,0,1,2026-06-19 16:10:10.528,-0.0072,0.0000,0.0162,0.0294,-0.0242,0
124,0,1,2026-06-19 16:10:10.539,-0.0071,-0.0001,0.0162,0.0294,-0.0242,0
125,0,1,2026-06-19 16:10:10.549,-0.0070,-0.0002,0.0163,0.0294,-0.0242,0
126,0,1,2026-06-19 16:10:10.573,-0.0067,-0.0002,0.0165,0.0293,-0.0242,0
127,0,1,2026-06-19 16:10:10.584,-0.0066,-0.0004,0.0166,0.0293,-0.0244,0
128,0,1,2026-06-19 16:10:10.605,-0.0065,-0.0009,0.0167,0.0294,-0.0242,0
129,0,1,2026-06-19 16:10:10.617,-0.0065,-0.0011,0.0168,0.0293,-0.0243,0
130,0,1,2026-06-19 16:10:10.639,-0.0065,-0.0017,0.0172,0.0294,-0.0243,0
131,0,1,2026-06-19 16:10:10.651,-0.0065,-0.0020,0.0173,0.0294,-0.0243,0
132,0,1,2026-06-19 16:10:10.672,-0.0065,-0.0027,0.0176,0.0293,-0.0244,0
133,0,1,2026-06-19 16:10:10.684,-0.0065,-0.0031,0.0178,0.0294,-0.0245,0
134,0,1,2026-06-19 16:10:10.705,-0.0066,-0.0039,0.0181,0.0293,-0.0244,0
135,0,1,2026-06-19 16:10:10.717,-0.0065,-0.0044,0.0182,0.0293,-0.0244,0
136,0,1,2026-06-19 16:10:10.739,-0.0066,-0.0053,0.0184,0.0293,-0.0244,0
137,0,1,2026-06-19 16:10:10.760,-0.0067,-0.0061,0.0187,0.0292,-0.0242,0
138,0,2,2026-06-19 16:10:10.771,-0.0067,-0.0064,0.0189,0.0292,-0.0242,0
139,0,2,2026-06-19 16:10:10.794,-0.0066,-0.0069,0.0193,0.0292,-0.0241,0
140,0,2,2026-06-19 16:10:10.804,-0.0065,-0.0072,0.0195,0.0292,-0.0241,0
141,0,2,2026-06-19 16:10:10.828,-0.0064,-0.0075,0.0199,0.0292,-0.0242,0
142,0,2,2026-06-19 16:10:10.838,-0.0063,-0.0078,0.0201,0.0291,-0.0242,0
143,0,2,2026-06-19 16:10:10.860,-0.0062,-0.0081,0.0205,0.0291,-0.0242,0
144,0,2,2026-06-19 16:10:10.872,-0.0060,-0.0082,0.0208,0.0291,-0.0243,0
145,0,2,2026-06-19 16:10:10.894,-0.0060,-0.0082,0.0213,0.0290,-0.0243,0
146,0,2,2026-06-19 16:10:10.905,-0.0060,-0.0082,0.0216,0.0291,-0.0242,0
147,0,2,2026-06-19 16:10:10.928,-0.0059,-0.0085,0.0221,0.0291,-0.0241,0
148,0,2,2026-06-19 16:10:10.937,-0.0059,-0.0086,0.0222,0.0291,-0.0241,0
149,0,2,2026-06-19 16:10:10.961,-0.0058,-0.0086,0.0227,0.0290,-0.0242,0
150,0,2,2026-06-19 16:10:10.971,-0.0057,-0.0085,0.0229,0.0290,-0.0243,0
151,0,2,2026-06-19 16:10:10.994,-0.0058,-0.0086,0.0234,0.0290,-0.0242,0
152,0,2,2026-06-19 16:10:11.004,-0.0057,-0.0087,0.0236,0.0290,-0.0242,0
153,0,2,2026-06-19 16:10:11.027,-0.0057,-0.0087,0.0240,0.0290,-0.0242,0
154,0,2,2026-06-19 16:10:11.038,-0.0057,-0.0087,0.0242,0.0290,-0.0243,0
155,0,2,2026-06-19 16:10:11.061,-0.0059,-0.0089,0.0247,0.0290,-0.0244,0
156,0,2,2026-06-19 16:10:11.071,-0.0059,-0.0090,0.0249,0.0289,-0.0244,0
157,0,2,2026-06-19 16:10:11.094,-0.0061,-0.0093,0.0253,0.0288,-0.0246,0
158,0,2,2026-06-19 16:10:11.105,-0.0062,-0.0095,0.0256,0.0288,-0.0247,0
159,0,2,2026-06-19 16:10:11.127,-0.0065,-0.0099,0.0260,0.0287,-0.0247,0
160,0,2,2026-06-19 16:10:11.138,-0.0066,-0.0102,0.0262,0.0287,-0.0247,0
161,0,2,2026-06-19 16:10:11.160,-0.0069,-0.0109,0.0267,0.0285,-0.0249,0
162,0,2,2026-06-19 16:10:11.172,-0.0071,-0.0113,0.0269,0.0284,-0.0250,0
163,0,2,2026-06-19 16:10:11.194,-0.0075,-0.0123,0.0274,0.0282,-0.0252,0
164,0,2,2026-06-19 16:10:11.205,-0.0077,-0.0127,0.0277,0.0281,-0.0253,0
165,0,2,2026-06-19 16:10:11.227,-0.0080,-0.0133,0.0282,0.0278,-0.0255,0
166,0,2,2026-06-19 16:10:11.238,-0.0081,-0.0136,0.0285,0.0277,-0.0256,0
167,0,2,2026-06-19 16:10:11.261,-0.0085,-0.0141,0.0293,0.0276,-0.0256,0
168,0,2,2026-06-19 16:10:11.272,-0.0086,-0.0143,0.0297,0.0276,-0.0256,0
169,0,2,2026-06-19 16:10:11.294,-0.0090,-0.0146,0.0305,0.0275,-0.0256,0
170,0,2,2026-06-19 16:10:11.305,-0.0091,-0.0147,0.0309,0.0274,-0.0255,0
171,0,2,2026-06-19 16:10:11.328,-0.0093,-0.0151,0.0316,0.0273,-0.0255,0
172,0,2,2026-06-19 16:10:11.338,-0.0094,-0.0153,0.0319,0.0273,-0.0255,0
173,0,2,2026-06-19 16:10:11.361,-0.0095,-0.0153,0.0325,0.0272,-0.0256,0
174,0,2,2026-06-19 16:10:11.371,-0.0095,-0.0151,0.0329,0.0272,-0.0257,0
175,0,2,2026-06-19 16:10:11.393,-0.0095,-0.0148,0.0334,0.0270,-0.0258,0
176,0,2,2026-06-19 16:10:11.405,-0.0095,-0.0147,0.0337,0.0269,-0.0259,0
177,0,2,2026-06-19 16:10:11.427,-0.0094,-0.0143,0.0343,0.0269,-0.0259,0
178,0,2,2026-06-19 16:10:11.437,-0.0093,-0.0139,0.0346,0.0269,-0.0259,0
179,0,2,2026-06-19 16:10:11.460,-0.0093,-0.0132,0.0353,0.0270,-0.0258,0
180,0,2,2026-06-19 16:10:11.472,-0.0093,-0.0130,0.0355,0.0270,-0.0257,0
181,0,2,2026-06-19 16:10:11.493,-0.0095,-0.0121,0.0359,0.0271,-0.0256,0
182,0,2,2026-06-19 16:10:11.506,-0.0095,-0.0113,0.0361,0.0270,-0.0255,0
183,0,2,2026-06-19 16:10:11.528,-0.0093,-0.0087,0.0366,0.0271,-0.0260,0
184,0,2,2026-06-19 16:10:11.538,-0.0093,-0.0072,0.0370,0.0271,-0.0260,0
185,0,2,2026-06-19 16:10:11.561,-0.0093,-0.0051,0.0377,0.0274,-0.0259,0
186,0,2,2026-06-19 16:10:11.571,-0.0092,-0.0037,0.0383,0.0276,-0.0257,0
187,0,2,2026-06-19 16:10:11.594,-0.0089,-0.0013,0.0394,0.0279,-0.0255,0
188,0,2,2026-06-19 16:10:11.604,-0.0086,-0.0004,0.0399,0.0280,-0.0254,0
189,0,2,2026-06-19 16:10:11.628,-0.0082,0.0006,0.0408,0.0282,-0.0252,0
190,0,2,2026-06-19 16:10:11.639,-0.0079,0.0011,0.0414,0.0283,-0.0251,0
191,0,2,2026-06-19 16:10:11.660,-0.0072,0.0025,0.0428,0.0283,-0.0252,0
192,0,2,2026-06-19 16:10:11.671,-0.0068,0.0032,0.0437,0.0283,-0.0251,0
193,0,2,2026-06-19 16:10:11.693,-0.0062,0.0042,0.0455,0.0284,-0.0250,0
194,0,2,2026-06-19 16:10:11.705,-0.0059,0.0043,0.0464,0.0284,-0.0250,0
195,0,2,2026-06-19 16:10:11.728,-0.0053,0.0043,0.0482,0.0283,-0.0251,0
196,0,2,2026-06-19 16:10:11.738,-0.0050,0.0040,0.0490,0.0283,-0.0251,0
197,0,2,2026-06-19 16:10:11.761,-0.0044,0.0035,0.0505,0.0282,-0.0251,0
198,0,2,2026-06-19 16:10:11.771,-0.0041,0.0033,0.0513,0.0282,-0.0251,0
199,0,2,2026-06-19 16:10:11.794,-0.0037,0.0024,0.0524,0.0280,-0.0251,0
200,0,2,2026-06-19 16:10:11.804,-0.0035,0.0018,0.0528,0.0281,-0.0250,0
201,0,2,2026-06-19 16:10:11.828,-0.0031,0.0005,0.0533,0.0279,-0.0249,0
202,0,2,2026-06-19 16:10:11.838,-0.0029,-0.0001,0.0535,0.0278,-0.0248,0
203,0,2,2026-06-19 16:10:11.861,-0.0026,-0.0011,0.0537,0.0276,-0.0248,0
204,0,2,2026-06-19 16:10:11.872,-0.0026,-0.0015,0.0536,0.0275,-0.0248,0
205,0,2,2026-06-19 16:10:11.894,-0.0026,-0.0026,0.0532,0.0273,-0.0247,0
206,0,2,2026-06-19 16:10:11.905,-0.0026,-0.0030,0.0529,0.0273,-0.0247,0
207,0,3,2026-06-19 16:10:11.928,-0.0027,-0.0035,0.0525,0.0272,-0.0248,0
208,0,3,2026-06-19 16:10:11.938,-0.0028,-0.0036,0.0522,0.0272,-0.0248,0
209,0,3,2026-06-19 16:10:11.961,-0.0030,-0.0036,0.0516,0.0271,-0.0249,0
210,0,3,2026-06-19 16:10:11.971,-0.0030,-0.0034,0.0512,0.0270,-0.0252,0
211,0,3,2026-06-19 16:10:11.994,-0.0032,-0.0034,0.0504,0.0268,-0.0255,0
212,0,3,2026-06-19 16:10:12.005,-0.0033,-0.0034,0.0500,0.0267,-0.0257,0
213,0,3,2026-06-19 16:10:12.028,-0.0037,-0.0033,0.0492,0.0267,-0.0258,0
214,0,3,2026-06-19 16:10:12.038,-0.0040,-0.0032,0.0488,0.0266,-0.0258,0
215,0,3,2026-06-19 16:10:12.050,-0.0042,-0.0031,0.0483,0.0266,-0.0258,0
216,0,3,2026-06-19 16:10:12.071,-0.0047,-0.0033,0.0473,0.0267,-0.0258,0
217,0,3,2026-06-19 16:10:12.094,-0.0052,-0.0037,0.0461,0.0267,-0.0259,0
218,0,3,2026-06-19 16:10:12.105,-0.0055,-0.0039,0.0455,0.0266,-0.0260,0
219,0,3,2026-06-19 16:10:12.128,-0.0061,-0.0044,0.0443,0.0266,-0.0262,0
220,0,3,2026-06-19 16:10:12.137,-0.0065,-0.0046,0.0437,0.0265,-0.0263,0
221,0,3,2026-06-19 16:10:12.161,-0.0075,-0.0053,0.0427,0.0263,-0.0266,0
222,0,3,2026-06-19 16:10:12.171,-0.0080,-0.0059,0.0421,0.0263,-0.0267,0
223,0,3,2026-06-19 16:10:12.183,-0.0085,-0.0065,0.0416,0.0262,-0.0268,0
224,0,3,2026-06-19 16:10:12.205,-0.0093,-0.0078,0.0404,0.0258,-0.0271,0
225,0,3,2026-06-19 16:10:12.228,-0.0100,-0.0095,0.0392,0.0252,-0.0276,0
226,0,3,2026-06-19 16:10:12.238,-0.0104,-0.0101,0.0388,0.0249,-0.0279,0
227,0,3,2026-06-19 16:10:12.260,-0.0112,-0.0112,0.0382,0.0246,-0.0282,0
228,0,3,2026-06-19 16:10:12.272,-0.0116,-0.0116,0.0376,0.0244,-0.0283,0
229,0,3,2026-06-19 16:10:12.294,-0.0122,-0.0129,0.0369,0.0240,-0.0286,0
230,0,3,2026-06-19 16:10:12.305,-0.0125,-0.0133,0.0365,0.0238,-0.0286,0
231,0,3,2026-06-19 16:10:12.328,-0.0130,-0.0138,0.0363,0.0237,-0.0286,0
232,0,3,2026-06-19 16:10:12.338,-0.0133,-0.0138,0.0362,0.0238,-0.0285,0
233,0,3,2026-06-19 16:10:12.361,-0.0138,-0.0141,0.0359,0.0239,-0.0284,0
234,0,3,2026-06-19 16:10:12.371,-0.0140,-0.0144,0.0357,0.0239,-0.0283,0
235,0,3,2026-06-19 16:10:12.394,-0.0143,-0.0149,0.0349,0.0238,-0.0280,0
236,0,3,2026-06-19 16:10:12.405,-0.0143,-0.0147,0.0349,0.0238,-0.0279,0
237,0,3,2026-06-19 16:10:12.428,-0.0145,-0.0140,0.0348,0.0240,-0.0278,0
238,0,3,2026-06-19 16:10:12.438,-0.0148,-0.0144,0.0345,0.0243,-0.0276,0
239,0,3,2026-06-19 16:10:12.450,-0.0148,-0.0140,0.0346,0.0245,-0.0276,0
240,0,3,2026-06-19 16:10:12.472,-0.0148,-0.0132,0.0345,0.0247,-0.0273,0
241,0,3,2026-06-19 16:10:12.495,-0.0147,-0.0126,0.0345,0.0248,-0.0273,0
242,0,3,2026-06-19 16:10:12.504,-0.0146,-0.0123,0.0346,0.0249,-0.0274,0
243,0,3,2026-06-19 16:10:12.527,-0.0146,-0.0117,0.0348,0.0251,-0.0274,0
244,0,3,2026-06-19 16:10:12.539,-0.0146,-0.0115,0.0350,0.0251,-0.0274,0
245,0,3,2026-06-19 16:10:12.561,-0.0145,-0.0112,0.0354,0.0251,-0.0275,0
246,0,3,2026-06-19 16:10:12.571,-0.0144,-0.0112,0.0355,0.0252,-0.0276,0
247,0,3,2026-06-19 16:10:12.594,-0.0144,-0.0109,0.0358,0.0251,-0.0278,0
248,0,3,2026-06-19 16:10:12.605,-0.0143,-0.0109,0.0360,0.0251,-0.0279,0
249,0,3,2026-06-19 16:10:12.628,-0.0144,-0.0111,0.0365,0.0251,-0.0277,0
250,0,3,2026-06-19 16:10:12.638,-0.0145,-0.0114,0.0369,0.0252,-0.0275,0
251,0,3,2026-06-19 16:10:12.661,-0.0146,-0.0116,0.0373,0.0253,-0.0272,0
252,0,3,2026-06-19 16:10:12.671,-0.0146,-0.0117,0.0374,0.0253,-0.0272,0
253,0,3,2026-06-19 16:10:12.694,-0.0147,-0.0119,0.0377,0.0251,-0.0274,0
254,0,3,2026-06-19 16:10:12.705,-0.0147,-0.0121,0.0378,0.0250,-0.0275,0
255,0,3,2026-06-19 16:10:12.716,-0.0148,-0.0122,0.0378,0.0249,-0.0276,0
256,0,3,2026-06-19 16:10:12.739,-0.0149,-0.0123,0.0378,0.0248,-0.0276,0
257,0,3,2026-06-19 16:10:12.760,-0.0150,-0.0124,0.0378,0.0248,-0.0279,0
258,0,3,2026-06-19 16:10:12.772,-0.0150,-0.0124,0.0378,0.0248,-0.0279,0
259,0,3,2026-06-19 16:10:12.794,-0.0152,-0.0124,0.0376,0.0248,-0.0280,0
260,0,3,2026-06-19 16:10:12.805,-0.0152,-0.0124,0.0375,0.0247,-0.0280,0
261,0,3,2026-06-19 16:10:12.828,-0.0152,-0.0124,0.0371,0.0247,-0.0282,0
262,0,3,2026-06-19 16:10:12.838,-0.0152,-0.0123,0.0369,0.0247,-0.0282,0
263,0,3,2026-06-19 16:10:12.860,-0.0152,-0.0122,0.0366,0.0248,-0.0281,0
264,0,3,2026-06-19 16:10:12.872,-0.0152,-0.0121,0.0365,0.0248,-0.0282,0
265,0,3,2026-06-19 16:10:12.894,-0.0151,-0.0121,0.0362,0.0248,-0.0283,0
266,0,3,2026-06-19 16:10:12.904,-0.0150,-0.0120,0.0361,0.0248,-0.0283,0
267,0,3,2026-06-19 16:10:12.928,-0.0148,-0.0119,0.0359,0.0247,-0.0283,0
268,0,3,2026-06-19 16:10:12.938,-0.0147,-0.0120,0.0357,0.0247,-0.0283,0
269,0,3,2026-06-19 16:10:12.960,-0.0145,-0.0121,0.0354,0.0247,-0.0283,0
270,0,3,2026-06-19 16:10:12.971,-0.0144,-0.0121,0.0353,0.0247,-0.0282,0
271,0,3,2026-06-19 16:10:12.994,-0.0142,-0.0118,0.0352,0.0249,-0.0281,0
