SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260810_145416_755,1,Unspecified,2026-08-10T14:55:41.7167095+09:00,84.961186,SessionCreated,
20260810_145416_755,1,Unspecified,2026-08-10T14:55:41.7177095+09:00,84.962250,RecordingStart,
20260810_145416_755,1,Unspecified,2026-08-10T14:56:38.7827095+09:00,142.026876,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T14:56:41.7897095+09:00,145.034232,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T14:57:41.7937095+09:00,205.038308,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T14:57:44.8007095+09:00,208.045103,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T14:58:44.8057095+09:00,268.049746,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T14:58:47.8117095+09:00,271.056328,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T14:59:47.8167095+09:00,331.061039,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T14:59:50.8237095+09:00,334.067658,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:00:50.8287095+09:00,394.072568,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:00:53.8347095+09:00,397.078770,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:01:53.8377095+09:00,457.082472,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:01:56.8447095+09:00,460.089221,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:02:56.8497095+09:00,520.093762,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:02:59.8557095+09:00,523.100372,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:03:59.8617095+09:00,583.105966,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:04:02.8677095+09:00,586.112478,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:05:02.8727095+09:00,646.117256,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:05:05.8797095+09:00,649.124101,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:06:05.8847095+09:00,709.129113,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:06:08.8917095+09:00,712.135856,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:07:08.8947095+09:00,772.139482,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:07:11.9027095+09:00,775.147017,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:08:11.9077095+09:00,835.151966,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:08:14.9147095+09:00,838.158664,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:09:14.9187095+09:00,898.163092,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:09:17.9257095+09:00,901.170303,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:10:17.9297095+09:00,961.174028,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:10:20.9367095+09:00,964.181136,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:11:20.9407095+09:00,1024.185490,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:11:23.9487095+09:00,1027.192530,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:12:23.9527095+09:00,1087.196959,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:12:26.9597095+09:00,1090.204158,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:13:26.9637095+09:00,1150.208198,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:13:29.9707095+09:00,1153.214978,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:14:29.9757095+09:00,1213.219767,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:14:32.9827095+09:00,1216.226505,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:15:32.9867095+09:00,1276.231116,DisturbanceStart,
20260810_145416_755,1,Unspecified,2026-08-10T15:15:35.9937095+09:00,1279.238170,DisturbanceEnd,
20260810_145416_755,1,Unspecified,2026-08-10T15:16:00.1827095+09:00,1303.427385,RecordingStop,
