SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260804_163742_531,1,Unspecified,2026-08-04T16:38:15.2313774+09:00,32.699719,SessionCreated,
20260804_163742_531,1,Unspecified,2026-08-04T16:38:15.2323774+09:00,32.701143,RecordingStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:38:59.3963774+09:00,76.864831,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:39:02.4063774+09:00,79.875199,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:40:02.4173774+09:00,139.886390,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:40:05.4183774+09:00,142.887254,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:41:05.4273774+09:00,202.895915,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:41:08.4383774+09:00,205.906942,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:42:08.4483774+09:00,265.917343,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:42:11.4593774+09:00,268.927869,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:43:11.4603774+09:00,328.928859,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:43:14.4693774+09:00,331.937522,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:44:14.4803774+09:00,391.948665,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:44:17.4903774+09:00,394.958655,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:45:17.5013774+09:00,454.969804,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:45:20.5113774+09:00,457.980265,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:46:20.5223774+09:00,517.990833,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:46:23.5333774+09:00,521.001631,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:47:23.5433774+09:00,581.011736,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:47:26.5543774+09:00,584.022713,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:48:26.5643774+09:00,644.033009,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:48:29.5643774+09:00,647.032616,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:49:29.5743774+09:00,707.043249,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:49:32.5853774+09:00,710.053630,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:50:32.5953774+09:00,770.064375,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:50:35.6063774+09:00,773.074901,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:51:35.6173774+09:00,833.085631,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:51:38.6163774+09:00,836.085233,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:52:38.6173774+09:00,896.086333,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:52:41.6263774+09:00,899.094750,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:53:41.6263774+09:00,959.095347,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:53:44.6363774+09:00,962.104993,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:54:44.6413774+09:00,1022.109701,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:54:47.6513774+09:00,1025.119827,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:55:47.6573774+09:00,1085.125649,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:55:50.6563774+09:00,1088.125219,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:56:50.6663774+09:00,1148.135494,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:56:53.6663774+09:00,1151.135278,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:57:53.6773774+09:00,1211.145762,DisturbanceStart,
20260804_163742_531,1,Unspecified,2026-08-04T16:57:56.6873774+09:00,1214.156459,DisturbanceEnd,
20260804_163742_531,1,Unspecified,2026-08-04T16:58:22.1043774+09:00,1239.573277,RecordingStop,
