FrameIndex,Block,Trial,AbsTime,HeadDeltaX,HeadDeltaY,HeadDeltaZ,GazeCorrX,GazeCorrY,IsBlink
22,0,0,2026-06-19 14:22:09.609,0.0002,0.0016,-0.0068,-0.0016,-0.0014,0
23,0,0,2026-06-19 14:22:09.621,0.0001,0.0016,-0.0070,-0.0017,-0.0016,0
24,0,0,2026-06-19 14:22:09.642,0.0001,0.0019,-0.0075,-0.0018,-0.0025,0
25,0,0,2026-06-19 14:22:09.653,0.0001,0.0021,-0.0077,-0.0019,-0.0031,0
26,0,0,2026-06-19 14:22:09.676,0.0002,0.0024,-0.0083,-0.0021,-0.0042,0
27,0,0,2026-06-19 14:22:09.686,0.0002,0.0025,-0.0085,-0.0023,-0.0045,0
28,0,0,2026-06-19 14:22:09.708,0.0003,0.0026,-0.0092,-0.0028,-0.0048,0
29,0,0,2026-06-19 14:22:09.720,0.0004,0.0026,-0.0094,-0.0031,-0.0050,0
30,0,0,2026-06-19 14:22:09.742,0.0006,0.0029,-0.0099,-0.0036,-0.0054,0
31,0,0,2026-06-19 14:22:09.753,0.0008,0.0031,-0.0101,-0.0037,-0.0058,0
32,0,0,2026-06-19 14:22:09.776,0.0010,0.0032,-0.0105,-0.0044,-0.0064,0
33,0,0,2026-06-19 14:22:09.787,0.0011,0.0033,-0.0106,-0.0048,-0.0066,0
34,0,0,2026-06-19 14:22:09.808,0.0014,0.0033,-0.0110,-0.0053,-0.0066,0
35,0,0,2026-06-19 14:22:09.820,0.0015,0.0033,-0.0112,-0.0055,-0.0065,0
36,0,0,2026-06-19 14:22:09.843,0.0018,0.0034,-0.0115,-0.0058,-0.0065,0
37,0,0,2026-06-19 14:22:09.854,0.0020,0.0035,-0.0116,-0.0060,-0.0067,0
38,0,0,2026-06-19 14:22:09.876,0.0022,0.0036,-0.0118,-0.0062,-0.0072,0
39,0,0,2026-06-19 14:22:09.886,0.0023,0.0036,-0.0118,-0.0063,-0.0074,0
40,0,0,2026-06-19 14:22:09.909,0.0025,0.0036,-0.0120,-0.0063,-0.0073,0
41,0,0,2026-06-19 14:22:09.920,0.0026,0.0036,-0.0121,-0.0063,-0.0072,0
42,0,0,2026-06-19 14:22:09.942,0.0027,0.0036,-0.0122,-0.0061,-0.0072,0
43,0,0,2026-06-19 14:22:09.954,0.0028,0.0036,-0.0122,-0.0060,-0.0073,0
44,0,0,2026-06-19 14:22:09.976,0.0029,0.0036,-0.0123,-0.0060,-0.0073,0
45,0,0,2026-06-19 14:22:09.987,0.0030,0.0036,-0.0123,-0.0060,-0.0073,0
46,0,0,2026-06-19 14:22:10.009,0.0032,0.0035,-0.0123,-0.0059,-0.0070,0
47,0,0,2026-06-19 14:22:10.021,0.0032,0.0035,-0.0123,-0.0059,-0.0069,0
48,0,0,2026-06-19 14:22:10.042,0.0033,0.0034,-0.0122,-0.0057,-0.0068,0
49,0,0,2026-06-19 14:22:10.054,0.0034,0.0034,-0.0122,-0.0055,-0.0067,0
50,0,0,2026-06-19 14:22:10.076,0.0035,0.0033,-0.0120,-0.0054,-0.0063,0
51,0,0,2026-06-19 14:22:10.087,0.0036,0.0032,-0.0120,-0.0055,-0.0061,0
52,0,0,2026-06-19 14:22:10.108,0.0036,0.0031,-0.0118,-0.0054,-0.0059,0
53,0,0,2026-06-19 14:22:10.121,0.0036,0.0031,-0.0117,-0.0053,-0.0058,0
54,0,0,2026-06-19 14:22:10.142,0.0036,0.0030,-0.0114,-0.0048,-0.0055,0
55,0,0,2026-06-19 14:22:10.154,0.0036,0.0030,-0.0113,-0.0046,-0.0051,0
56,0,0,2026-06-19 14:22:10.176,0.0035,0.0028,-0.0112,-0.0041,-0.0043,0
57,0,0,2026-06-19 14:22:10.187,0.0035,0.0027,-0.0112,-0.0040,-0.0041,0
58,0,0,2026-06-19 14:22:10.210,0.0036,0.0026,-0.0110,-0.0036,-0.0043,0
59,0,0,2026-06-19 14:22:10.221,0.0036,0.0027,-0.0109,-0.0035,-0.0044,0
60,0,0,2026-06-19 14:22:10.243,0.0036,0.0028,-0.0107,-0.0034,-0.0049,0
61,0,0,2026-06-19 14:22:10.254,0.0036,0.0028,-0.0106,-0.0033,-0.0050,0
62,0,0,2026-06-19 14:22:10.276,0.0036,0.0029,-0.0105,-0.0033,-0.0052,0
63,0,0,2026-06-19 14:22:10.287,0.0036,0.0029,-0.0105,-0.0033,-0.0052,0
64,0,0,2026-06-19 14:22:10.310,0.0037,0.0030,-0.0105,-0.0034,-0.0054,0
65,0,0,2026-06-19 14:22:10.321,0.0038,0.0030,-0.0105,-0.0036,-0.0055,0
66,0,0,2026-06-19 14:22:10.343,0.0039,0.0032,-0.0105,-0.0041,-0.0058,0
67,0,0,2026-06-19 14:22:10.354,0.0040,0.0032,-0.0105,-0.0044,-0.0060,0
68,0,0,2026-06-19 14:22:10.376,0.0042,0.0033,-0.0105,-0.0047,-0.0064,0
69,0,1,2026-06-19 14:22:10.388,0.0043,0.0034,-0.0105,-0.0050,-0.0068,0
70,0,1,2026-06-19 14:22:10.409,0.0044,0.0034,-0.0105,-0.0053,-0.0071,0
71,0,1,2026-06-19 14:22:10.419,0.0045,0.0034,-0.0105,-0.0055,-0.0069,0
72,0,1,2026-06-19 14:22:10.442,0.0046,0.0034,-0.0105,-0.0056,-0.0070,0
73,0,1,2026-06-19 14:22:10.454,0.0047,0.0034,-0.0105,-0.0055,-0.0073,0
74,0,1,2026-06-19 14:22:10.476,0.0049,0.0035,-0.0104,-0.0057,-0.0078,0
75,0,1,2026-06-19 14:22:10.488,0.0050,0.0035,-0.0104,-0.0058,-0.0080,0
76,0,1,2026-06-19 14:22:10.509,0.0052,0.0035,-0.0102,-0.0060,-0.0084,0
77,0,1,2026-06-19 14:22:10.520,0.0053,0.0035,-0.0101,-0.0059,-0.0084,0
78,0,1,2026-06-19 14:22:10.543,0.0054,0.0035,-0.0100,-0.0053,-0.0084,0
79,0,1,2026-06-19 14:22:10.554,0.0054,0.0034,-0.0099,-0.0048,-0.0083,0
80,0,1,2026-06-19 14:22:10.576,0.0055,0.0033,-0.0097,-0.0039,-0.0079,0
81,0,1,2026-06-19 14:22:10.587,0.0055,0.0032,-0.0097,-0.0036,-0.0078,0
82,0,1,2026-06-19 14:22:10.609,0.0056,0.0031,-0.0095,-0.0026,-0.0076,0
83,0,1,2026-06-19 14:22:10.620,0.0057,0.0031,-0.0094,-0.0020,-0.0075,0
84,0,1,2026-06-19 14:22:10.642,0.0059,0.0030,-0.0092,-0.0013,-0.0072,0
85,0,1,2026-06-19 14:22:10.654,0.0060,0.0029,-0.0091,-0.0010,-0.0070,0
86,0,1,2026-06-19 14:22:10.676,0.0062,0.0028,-0.0090,-0.0007,-0.0061,0
87,0,1,2026-06-19 14:22:10.688,0.0064,0.0027,-0.0090,-0.0006,-0.0057,0
88,0,1,2026-06-19 14:22:10.710,0.0067,0.0026,-0.0089,-0.0005,-0.0053,0
89,0,1,2026-06-19 14:22:10.721,0.0069,0.0025,-0.0089,-0.0005,-0.0053,0
90,0,1,2026-06-19 14:22:10.743,0.0073,0.0026,-0.0087,-0.0009,-0.0056,0
91,0,1,2026-06-19 14:22:10.754,0.0075,0.0026,-0.0086,-0.0009,-0.0056,0
92,0,1,2026-06-19 14:22:10.777,0.0079,0.0025,-0.0085,-0.0015,-0.0054,0
93,0,1,2026-06-19 14:22:10.787,0.0082,0.0025,-0.0084,-0.0015,-0.0053,0
94,0,1,2026-06-19 14:22:10.809,0.0086,0.0024,-0.0083,-0.0016,-0.0053,0
95,0,1,2026-06-19 14:22:10.821,0.0087,0.0024,-0.0082,-0.0016,-0.0052,0
96,0,1,2026-06-19 14:22:10.843,0.0091,0.0023,-0.0081,-0.0015,-0.0048,0
97,0,1,2026-06-19 14:22:10.855,0.0092,0.0023,-0.0081,-0.0014,-0.0045,0
98,0,1,2026-06-19 14:22:10.878,0.0095,0.0022,-0.0080,-0.0010,-0.0044,0
99,0,1,2026-06-19 14:22:10.888,0.0097,0.0022,-0.0079,-0.0007,-0.0045,0
100,0,1,2026-06-19 14:22:10.910,0.0100,0.0023,-0.0077,0.0002,-0.0047,0
101,0,1,2026-06-19 14:22:10.921,0.0102,0.0023,-0.0077,0.0006,-0.0046,0
102,0,1,2026-06-19 14:22:10.943,0.0105,0.0022,-0.0076,0.0014,-0.0044,0
103,0,1,2026-06-19 14:22:10.954,0.0107,0.0022,-0.0076,0.0018,-0.0040,0
104,0,1,2026-06-19 14:22:10.976,0.0110,0.0021,-0.0076,0.0023,-0.0038,0
105,0,1,2026-06-19 14:22:10.987,0.0112,0.0022,-0.0076,0.0025,-0.0041,0
106,0,1,2026-06-19 14:22:11.009,0.0117,0.0023,-0.0075,0.0029,-0.0046,0
107,0,1,2026-06-19 14:22:11.021,0.0120,0.0024,-0.0075,0.0030,-0.0048,0
108,0,1,2026-06-19 14:22:11.043,0.0125,0.0024,-0.0075,0.0029,-0.0047,0
109,0,1,2026-06-19 14:22:11.054,0.0127,0.0024,-0.0076,0.0029,-0.0046,0
110,0,1,2026-06-19 14:22:11.076,0.0132,0.0024,-0.0075,0.0027,-0.0049,0
111,0,1,2026-06-19 14:22:11.087,0.0135,0.0024,-0.0075,0.0026,-0.0052,0
112,0,1,2026-06-19 14:22:11.109,0.0140,0.0024,-0.0076,0.0022,-0.0053,0
113,0,1,2026-06-19 14:22:11.120,0.0142,0.0024,-0.0076,0.0021,-0.0053,0
114,0,1,2026-06-19 14:22:11.143,0.0146,0.0024,-0.0076,0.0019,-0.0051,0
115,0,1,2026-06-19 14:22:11.154,0.0147,0.0024,-0.0076,0.0018,-0.0051,0
116,0,1,2026-06-19 14:22:11.177,0.0151,0.0024,-0.0076,0.0017,-0.0050,0
117,0,1,2026-06-19 14:22:11.187,0.0152,0.0024,-0.0077,0.0019,-0.0050,0
118,0,1,2026-06-19 14:22:11.210,0.0155,0.0025,-0.0077,0.0021,-0.0048,0
119,0,1,2026-06-19 14:22:11.220,0.0156,0.0025,-0.0078,0.0022,-0.0047,0
120,0,1,2026-06-19 14:22:11.242,0.0158,0.0024,-0.0079,0.0024,-0.0043,0
121,0,1,2026-06-19 14:22:11.253,0.0159,0.0024,-0.0080,0.0026,-0.0043,0
122,0,1,2026-06-19 14:22:11.276,0.0160,0.0026,-0.0081,0.0029,-0.0047,0
123,0,1,2026-06-19 14:22:11.287,0.0161,0.0026,-0.0081,0.0031,-0.0050,0
124,0,1,2026-06-19 14:22:11.309,0.0162,0.0027,-0.0082,0.0035,-0.0053,0
125,0,1,2026-06-19 14:22:11.320,0.0162,0.0028,-0.0082,0.0037,-0.0055,0
126,0,1,2026-06-19 14:22:11.342,0.0162,0.0029,-0.0083,0.0041,-0.0057,0
127,0,1,2026-06-19 14:22:11.354,0.0162,0.0029,-0.0083,0.0044,-0.0058,0
128,0,1,2026-06-19 14:22:11.376,0.0162,0.0029,-0.0084,0.0050,-0.0059,0
129,0,1,2026-06-19 14:22:11.387,0.0161,0.0029,-0.0085,0.0052,-0.0059,0
130,0,1,2026-06-19 14:22:11.409,0.0161,0.0029,-0.0085,0.0057,-0.0059,0
131,0,1,2026-06-19 14:22:11.421,0.0161,0.0029,-0.0085,0.0062,-0.0059,0
132,0,1,2026-06-19 14:22:11.443,0.0158,0.0029,-0.0085,0.0078,-0.0058,0
133,0,1,2026-06-19 14:22:11.454,0.0156,0.0029,-0.0085,0.0089,-0.0058,0
134,0,1,2026-06-19 14:22:11.477,0.0151,0.0030,-0.0085,0.0112,-0.0060,0
135,0,1,2026-06-19 14:22:11.487,0.0149,0.0030,-0.0085,0.0123,-0.0062,0
136,0,1,2026-06-19 14:22:11.509,0.0145,0.0031,-0.0085,0.0143,-0.0063,0
137,0,1,2026-06-19 14:22:11.521,0.0143,0.0031,-0.0085,0.0153,-0.0063,0
138,0,2,2026-06-19 14:22:11.542,0.0139,0.0031,-0.0085,0.0168,-0.0063,0
139,0,2,2026-06-19 14:22:11.554,0.0138,0.0032,-0.0085,0.0172,-0.0064,0
140,0,2,2026-06-19 14:22:11.576,0.0136,0.0033,-0.0086,0.0179,-0.0066,0
141,0,2,2026-06-19 14:22:11.587,0.0135,0.0033,-0.0086,0.0179,-0.0067,0
142,0,2,2026-06-19 14:22:11.609,0.0135,0.0033,-0.0087,0.0174,-0.0065,0
143,0,2,2026-06-19 14:22:11.621,0.0135,0.0032,-0.0088,0.0173,-0.0064,0
144,0,2,2026-06-19 14:22:11.642,0.0137,0.0031,-0.0090,0.0147,-0.0053,0
145,0,2,2026-06-19 14:22:11.654,0.0138,0.0030,-0.0091,0.0138,-0.0049,0
146,0,2,2026-06-19 14:22:11.677,0.0142,0.0028,-0.0094,0.0114,-0.0039,0
147,0,2,2026-06-19 14:22:11.688,0.0144,0.0027,-0.0095,0.0103,-0.0037,0
148,0,2,2026-06-19 14:22:11.710,0.0149,0.0027,-0.0096,0.0082,-0.0043,0
149,0,2,2026-06-19 14:22:11.721,0.0151,0.0028,-0.0096,0.0073,-0.0048,0
150,0,2,2026-06-19 14:22:11.742,0.0155,0.0030,-0.0096,0.0057,-0.0057,0
151,0,2,2026-06-19 14:22:11.754,0.0157,0.0031,-0.0096,0.0050,-0.0060,0
152,0,2,2026-06-19 14:22:11.776,0.0159,0.0032,-0.0096,0.0039,-0.0064,0
153,0,2,2026-06-19 14:22:11.786,0.0160,0.0032,-0.0097,0.0035,-0.0064,0
154,0,2,2026-06-19 14:22:11.809,0.0162,0.0031,-0.0098,0.0027,-0.0063,0
155,0,2,2026-06-19 14:22:11.821,0.0162,0.0031,-0.0099,0.0025,-0.0062,0
156,0,2,2026-06-19 14:22:11.842,0.0163,0.0031,-0.0100,0.0025,-0.0061,0
157,0,2,2026-06-19 14:22:11.854,0.0162,0.0031,-0.0100,0.0027,-0.0061,0
158,0,2,2026-06-19 14:22:11.876,0.0161,0.0031,-0.0100,0.0029,-0.0061,0
159,0,2,2026-06-19 14:22:11.888,0.0161,0.0031,-0.0101,0.0032,-0.0060,0
160,0,2,2026-06-19 14:22:11.909,0.0159,0.0030,-0.0102,0.0042,-0.0061,0
161,0,2,2026-06-19 14:22:11.921,0.0159,0.0030,-0.0102,0.0046,-0.0060,0
162,0,2,2026-06-19 14:22:11.943,0.0157,0.0030,-0.0103,0.0051,-0.0058,0
163,0,2,2026-06-19 14:22:11.954,0.0157,0.0029,-0.0103,0.0052,-0.0057,0
164,0,2,2026-06-19 14:22:11.976,0.0155,0.0029,-0.0105,0.0063,-0.0061,0
165,0,2,2026-06-19 14:22:11.988,0.0154,0.0030,-0.0106,0.0070,-0.0067,0
166,0,2,2026-06-19 14:22:12.010,0.0151,0.0033,-0.0107,0.0083,-0.0075,0
167,0,2,2026-06-19 14:22:12.021,0.0149,0.0034,-0.0107,0.0088,-0.0079,0
168,0,2,2026-06-19 14:22:12.043,0.0145,0.0036,-0.0109,0.0096,-0.0082,0
169,0,2,2026-06-19 14:22:12.054,0.0143,0.0037,-0.0111,0.0099,-0.0085,0
170,0,2,2026-06-19 14:22:12.077,0.0141,0.0040,-0.0112,0.0108,-0.0099,0
171,0,2,2026-06-19 14:22:12.088,0.0139,0.0042,-0.0113,0.0112,-0.0105,0
172,0,2,2026-06-19 14:22:12.109,0.0136,0.0045,-0.0115,0.0119,-0.0113,0
173,0,2,2026-06-19 14:22:12.120,0.0135,0.0046,-0.0116,0.0122,-0.0113,0
174,0,2,2026-06-19 14:22:12.143,0.0133,0.0048,-0.0119,0.0121,-0.0115,0
175,0,2,2026-06-19 14:22:12.154,0.0133,0.0048,-0.0120,0.0118,-0.0115,0
176,0,2,2026-06-19 14:22:12.176,0.0132,0.0049,-0.0121,0.0110,-0.0117,0
177,0,2,2026-06-19 14:22:12.187,0.0132,0.0049,-0.0122,0.0104,-0.0116,0
178,0,2,2026-06-19 14:22:12.209,0.0133,0.0048,-0.0123,0.0093,-0.0114,0
179,0,2,2026-06-19 14:22:12.221,0.0134,0.0048,-0.0123,0.0089,-0.0113,0
180,0,2,2026-06-19 14:22:12.242,0.0135,0.0048,-0.0123,0.0081,-0.0116,0
181,0,2,2026-06-19 14:22:12.254,0.0135,0.0048,-0.0123,0.0077,-0.0120,0
182,0,2,2026-06-19 14:22:12.276,0.0135,0.0049,-0.0123,0.0072,-0.0126,0
183,0,2,2026-06-19 14:22:12.288,0.0135,0.0050,-0.0123,0.0072,-0.0130,0
184,0,2,2026-06-19 14:22:12.309,0.0133,0.0051,-0.0123,0.0071,-0.0134,0
185,0,2,2026-06-19 14:22:12.321,0.0132,0.0051,-0.0123,0.0071,-0.0134,0
186,0,2,2026-06-19 14:22:12.343,0.0129,0.0050,-0.0124,0.0071,-0.0131,0
187,0,2,2026-06-19 14:22:12.355,0.0127,0.0051,-0.0124,0.0072,-0.0132,0
188,0,2,2026-06-19 14:22:12.376,0.0124,0.0053,-0.0125,0.0074,-0.0142,0
189,0,2,2026-06-19 14:22:12.388,0.0123,0.0054,-0.0125,0.0075,-0.0147,0
190,0,2,2026-06-19 14:22:12.410,0.0120,0.0057,-0.0125,0.0073,-0.0154,0
191,0,2,2026-06-19 14:22:12.421,0.0119,0.0058,-0.0126,0.0072,-0.0156,0
192,0,2,2026-06-19 14:22:12.443,0.0115,0.0060,-0.0126,0.0073,-0.0158,0
193,0,2,2026-06-19 14:22:12.454,0.0113,0.0060,-0.0126,0.0073,-0.0159,0
194,0,2,2026-06-19 14:22:12.476,0.0110,0.0061,-0.0125,0.0074,-0.0163,0
195,0,2,2026-06-19 14:22:12.488,0.0108,0.0062,-0.0125,0.0075,-0.0164,0
196,0,2,2026-06-19 14:22:12.509,0.0104,0.0061,-0.0123,0.0079,-0.0163,0
197,0,2,2026-06-19 14:22:12.521,0.0101,0.0060,-0.0122,0.0081,-0.0160,0
198,0,2,2026-06-19 14:22:12.542,0.0096,0.0058,-0.0120,0.0087,-0.0150,0
199,0,2,2026-06-19 14:22:12.554,0.0094,0.0053,-0.0117,0.0090,-0.0140,0
200,0,2,2026-06-19 14:22:12.576,0.0089,0.0049,-0.0115,0.0094,-0.0119,0
201,0,2,2026-06-19 14:22:12.588,0.0088,0.0046,-0.0114,0.0096,-0.0110,0
202,0,2,2026-06-19 14:22:12.610,0.0084,0.0042,-0.0112,0.0097,-0.0092,0
203,0,2,2026-06-19 14:22:12.620,0.0082,0.0040,-0.0111,0.0099,-0.0084,0
204,0,2,2026-06-19 14:22:12.644,0.0078,0.0039,-0.0108,0.0102,-0.0072,0
205,0,2,2026-06-19 14:22:12.654,0.0076,0.0038,-0.0106,0.0104,-0.0070,0
206,0,2,2026-06-19 14:22:12.677,0.0073,0.0038,-0.0104,0.0104,-0.0073,0
207,0,3,2026-06-19 14:22:12.688,0.0072,0.0039,-0.0102,0.0106,-0.0077,0
208,0,3,2026-06-19 14:22:12.710,0.0069,0.0039,-0.0100,0.0109,-0.0088,0
209,0,3,2026-06-19 14:22:12.721,0.0067,0.0039,-0.0099,0.0108,-0.0092,0
210,0,3,2026-06-19 14:22:12.744,0.0064,0.0041,-0.0099,0.0109,-0.0095,0
211,0,3,2026-06-19 14:22:12.754,0.0063,0.0041,-0.0098,0.0109,-0.0096,0
212,0,3,2026-06-19 14:22:12.777,0.0060,0.0042,-0.0098,0.0109,-0.0099,0
213,0,3,2026-06-19 14:22:12.788,0.0059,0.0043,-0.0097,0.0110,-0.0103,0
214,0,3,2026-06-19 14:22:12.809,0.0057,0.0045,-0.0097,0.0109,-0.0111,0
215,0,3,2026-06-19 14:22:12.821,0.0056,0.0046,-0.0097,0.0106,-0.0113,0
216,0,3,2026-06-19 14:22:12.844,0.0055,0.0046,-0.0096,0.0103,-0.0117,0
217,0,3,2026-06-19 14:22:12.854,0.0055,0.0047,-0.0095,0.0101,-0.0118,0
218,0,3,2026-06-19 14:22:12.877,0.0055,0.0047,-0.0094,0.0100,-0.0120,0
219,0,3,2026-06-19 14:22:12.888,0.0055,0.0048,-0.0094,0.0097,-0.0121,0
220,0,3,2026-06-19 14:22:12.910,0.0054,0.0048,-0.0093,0.0093,-0.0124,0
221,0,3,2026-06-19 14:22:12.921,0.0054,0.0048,-0.0092,0.0090,-0.0124,0
222,0,3,2026-06-19 14:22:12.943,0.0055,0.0047,-0.0090,0.0086,-0.0128,0
223,0,3,2026-06-19 14:22:12.954,0.0055,0.0047,-0.0089,0.0084,-0.0128,0
224,0,3,2026-06-19 14:22:12.977,0.0055,0.0047,-0.0086,0.0077,-0.0131,0
225,0,3,2026-06-19 14:22:12.987,0.0055,0.0047,-0.0085,0.0074,-0.0131,0
226,0,3,2026-06-19 14:22:13.010,0.0055,0.0047,-0.0082,0.0069,-0.0130,0
227,0,3,2026-06-19 14:22:13.021,0.0056,0.0046,-0.0081,0.0066,-0.0130,0
228,0,3,2026-06-19 14:22:13.043,0.0056,0.0045,-0.0078,0.0063,-0.0128,0
229,0,3,2026-06-19 14:22:13.054,0.0056,0.0044,-0.0076,0.0061,-0.0126,0
230,0,3,2026-06-19 14:22:13.077,0.0056,0.0042,-0.0073,0.0059,-0.0122,0
231,0,3,2026-06-19 14:22:13.087,0.0056,0.0042,-0.0072,0.0060,-0.0122,0
232,0,3,2026-06-19 14:22:13.109,0.0055,0.0041,-0.0069,0.0060,-0.0118,0
233,0,3,2026-06-19 14:22:13.121,0.0055,0.0041,-0.0067,0.0060,-0.0117,0
234,0,3,2026-06-19 14:22:13.142,0.0055,0.0040,-0.0065,0.0062,-0.0118,0
235,0,3,2026-06-19 14:22:13.154,0.0054,0.0040,-0.0063,0.0064,-0.0118,0
236,0,3,2026-06-19 14:22:13.177,0.0054,0.0040,-0.0060,0.0067,-0.0122,0
237,0,3,2026-06-19 14:22:13.187,0.0053,0.0040,-0.0058,0.0067,-0.0124,0
238,0,3,2026-06-19 14:22:13.210,0.0053,0.0041,-0.0056,0.0068,-0.0126,0
239,0,3,2026-06-19 14:22:13.220,0.0053,0.0041,-0.0055,0.0068,-0.0126,0
240,0,3,2026-06-19 14:22:13.243,0.0053,0.0042,-0.0053,0.0069,-0.0133,0
241,0,3,2026-06-19 14:22:13.254,0.0053,0.0042,-0.0052,0.0069,-0.0137,0
242,0,3,2026-06-19 14:22:13.276,0.0054,0.0043,-0.0050,0.0069,-0.0142,0
243,0,3,2026-06-19 14:22:13.288,0.0054,0.0043,-0.0049,0.0068,-0.0143,0
244,0,3,2026-06-19 14:22:13.310,0.0055,0.0043,-0.0047,0.0065,-0.0147,0
245,0,3,2026-06-19 14:22:13.320,0.0056,0.0044,-0.0046,0.0064,-0.0151,0
246,0,3,2026-06-19 14:22:13.342,0.0057,0.0045,-0.0045,0.0059,-0.0155,0
247,0,3,2026-06-19 14:22:13.354,0.0057,0.0046,-0.0043,0.0058,-0.0157,0
248,0,3,2026-06-19 14:22:13.377,0.0058,0.0045,-0.0042,0.0054,-0.0154,0
249,0,3,2026-06-19 14:22:13.388,0.0058,0.0045,-0.0042,0.0053,-0.0151,0
250,0,3,2026-06-19 14:22:13.409,0.0059,0.0043,-0.0041,0.0049,-0.0143,0
251,0,3,2026-06-19 14:22:13.420,0.0059,0.0043,-0.0041,0.0047,-0.0139,0
252,0,3,2026-06-19 14:22:13.444,0.0058,0.0041,-0.0039,0.0044,-0.0134,0
253,0,3,2026-06-19 14:22:13.454,0.0058,0.0040,-0.0038,0.0043,-0.0132,0
254,0,3,2026-06-19 14:22:13.477,0.0058,0.0039,-0.0036,0.0043,-0.0126,0
255,0,3,2026-06-19 14:22:13.488,0.0057,0.0038,-0.0035,0.0043,-0.0124,0
256,0,3,2026-06-19 14:22:13.510,0.0056,0.0037,-0.0032,0.0045,-0.0120,0
257,0,3,2026-06-19 14:22:13.521,0.0055,0.0036,-0.0030,0.0046,-0.0117,0
258,0,3,2026-06-19 14:22:13.544,0.0053,0.0035,-0.0028,0.0050,-0.0113,0
259,0,3,2026-06-19 14:22:13.554,0.0052,0.0034,-0.0027,0.0054,-0.0114,0
260,0,3,2026-06-19 14:22:13.576,0.0049,0.0034,-0.0025,0.0064,-0.0113,0
261,0,3,2026-06-19 14:22:13.588,0.0047,0.0033,-0.0024,0.0071,-0.0111,0
262,0,3,2026-06-19 14:22:13.609,0.0044,0.0032,-0.0023,0.0081,-0.0104,0
263,0,3,2026-06-19 14:22:13.621,0.0042,0.0031,-0.0023,0.0086,-0.0100,0
264,0,3,2026-06-19 14:22:13.643,0.0039,0.0030,-0.0024,0.0095,-0.0096,0
265,0,3,2026-06-19 14:22:13.653,0.0038,0.0030,-0.0025,0.0100,-0.0095,0
266,0,3,2026-06-19 14:22:13.677,0.0036,0.0030,-0.0025,0.0108,-0.0097,0
267,0,3,2026-06-19 14:22:13.688,0.0036,0.0031,-0.0026,0.0110,-0.0097,0
268,0,3,2026-06-19 14:22:13.710,0.0035,0.0032,-0.0029,0.0119,-0.0093,0
269,0,3,2026-06-19 14:22:13.721,0.0036,0.0032,-0.0032,0.0123,-0.0091,0
270,0,3,2026-06-19 14:22:13.743,0.0040,0.0036,-0.0039,0.0126,-0.0099,0
271,0,3,2026-06-19 14:22:13.753,0.0048,0.0043,-0.0043,0.0124,-0.0109,0
272,0,3,2026-06-19 14:22:13.777,0.0060,0.0051,-0.0047,0.0108,-0.0145,0
273,0,3,2026-06-19 14:22:13.787,0.0066,0.0054,-0.0049,0.0098,-0.0161,0
274,0,3,2026-06-19 14:22:13.809,0.0077,0.0059,-0.0053,0.0062,-0.0195,0
