SessionId,RecordingId,Condition,WindowIndex,WindowStartAbsTime,WindowEndAbsTime,WindowStartElapsedSec,WindowEndElapsedSec,SampleCount,ValidSampleCount,MeanGazeX,MeanGazeY,VarianceGazeX,VarianceGazeY,CovarianceXY,Dispersion,TrackingFailureCount
20260821_150718_098,1,Unspecified,0,2026-08-21T15:07:42.6061405+09:00,2026-08-21T15:07:43.1061405+09:00,24.508024,25.008024,30,30,-0.036806,0.009155,0.000000,0.000000,0.000000,0.000057,0
20260821_150718_098,1,Unspecified,1,2026-08-21T15:07:43.1061405+09:00,2026-08-21T15:07:43.6061405+09:00,25.008024,25.508024,30,30,-0.036985,0.008940,0.000000,0.000000,0.000000,0.000109,0
20260821_150718_098,1,Unspecified,2,2026-08-21T15:07:43.6061405+09:00,2026-08-21T15:07:44.1061405+09:00,25.508024,26.008024,30,30,-0.036926,0.008943,0.000000,0.000000,0.000000,0.000104,0
20260821_150718_098,1,Unspecified,3,2026-08-21T15:07:44.1061405+09:00,2026-08-21T15:07:44.6061405+09:00,26.008024,26.508024,30,30,-0.037008,0.008793,0.000000,0.000000,0.000000,0.000075,0
20260821_150718_098,1,Unspecified,4,2026-08-21T15:07:44.6061405+09:00,2026-08-21T15:07:45.1061405+09:00,26.508024,27.008024,30,30,-0.037058,0.008793,0.000000,0.000000,0.000000,0.000071,0
20260821_150718_098,1,Unspecified,5,2026-08-21T15:07:45.1061405+09:00,2026-08-21T15:07:45.6061405+09:00,27.008024,27.508024,30,30,-0.036826,0.009021,0.000000,0.000000,0.000000,0.000180,0
20260821_150718_098,1,Unspecified,6,2026-08-21T15:07:45.6061405+09:00,2026-08-21T15:07:46.1061405+09:00,27.508024,28.008024,30,30,-0.036750,0.009004,0.000000,0.000000,0.000000,0.000095,0
20260821_150718_098,1,Unspecified,7,2026-08-21T15:07:46.1061405+09:00,2026-08-21T15:07:46.6061405+09:00,28.008024,28.508024,30,30,-0.036772,0.008956,0.000000,0.000000,0.000000,0.000021,0
20260821_150718_098,1,Unspecified,8,2026-08-21T15:07:46.6061405+09:00,2026-08-21T15:07:47.1061405+09:00,28.508024,29.008024,30,30,-0.036803,0.008940,0.000000,0.000000,0.000000,0.000052,0
20260821_150718_098,1,Unspecified,9,2026-08-21T15:07:47.1061405+09:00,2026-08-21T15:07:47.6061405+09:00,29.008024,29.508024,30,30,-0.036710,0.009009,0.000000,0.000000,0.000000,0.000090,0
20260821_150718_098,1,Unspecified,10,2026-08-21T15:07:47.6061405+09:00,2026-08-21T15:07:48.1061405+09:00,29.508024,30.008024,30,30,-0.036473,0.009175,0.000000,0.000000,0.000000,0.000071,0
20260821_150718_098,1,Unspecified,11,2026-08-21T15:07:48.1061405+09:00,2026-08-21T15:07:48.6061405+09:00,30.008024,30.508024,30,30,-0.036586,0.008984,0.000000,0.000000,0.000000,0.000095,0
20260821_150718_098,1,Unspecified,12,2026-08-21T15:07:48.6061405+09:00,2026-08-21T15:07:49.1061405+09:00,30.508024,31.008024,30,30,-0.036590,0.008918,0.000000,0.000000,0.000000,0.000058,0
20260821_150718_098,1,Unspecified,13,2026-08-21T15:07:49.1061405+09:00,2026-08-21T15:07:49.6061405+09:00,31.008024,31.508024,30,30,-0.036551,0.009006,0.000000,0.000000,0.000000,0.000040,0
20260821_150718_098,1,Unspecified,14,2026-08-21T15:07:49.6061405+09:00,2026-08-21T15:07:50.1061405+09:00,31.508024,32.008024,30,30,-0.036642,0.009002,0.000000,0.000000,0.000000,0.000100,0
20260821_150718_098,1,Unspecified,15,2026-08-21T15:07:50.1061405+09:00,2026-08-21T15:07:50.6061405+09:00,32.008024,32.508024,30,30,-0.036816,0.008910,0.000000,0.000000,0.000000,0.000073,0
20260821_150718_098,1,Unspecified,16,2026-08-21T15:07:50.6061405+09:00,2026-08-21T15:07:51.1061405+09:00,32.508024,33.008024,30,30,-0.036648,0.009015,0.000000,0.000000,0.000000,0.000060,0
20260821_150718_098,1,Unspecified,17,2026-08-21T15:07:51.1061405+09:00,2026-08-21T15:07:51.6061405+09:00,33.008024,33.508024,30,30,-0.036670,0.008973,0.000000,0.000000,0.000000,0.000111,0
20260821_150718_098,1,Unspecified,18,2026-08-21T15:07:51.6061405+09:00,2026-08-21T15:07:52.1061405+09:00,33.508024,34.008024,30,30,-0.036893,0.008744,0.000000,0.000000,0.000000,0.000105,0
20260821_150718_098,1,Unspecified,19,2026-08-21T15:07:52.1061405+09:00,2026-08-21T15:07:52.6061405+09:00,34.008024,34.508024,30,30,-0.037227,0.008502,0.000000,0.000000,0.000000,0.000097,0
20260821_150718_098,1,Unspecified,20,2026-08-21T15:07:52.6061405+09:00,2026-08-21T15:07:53.1061405+09:00,34.508024,35.008024,30,30,-0.037202,0.008568,0.000000,0.000000,0.000000,0.000052,0
20260821_150718_098,1,Unspecified,21,2026-08-21T15:07:53.1061405+09:00,2026-08-21T15:07:53.6061405+09:00,35.008024,35.508024,30,30,-0.037362,0.008398,0.000000,0.000000,0.000000,0.000148,0
20260821_150718_098,1,Unspecified,22,2026-08-21T15:07:53.6061405+09:00,2026-08-21T15:07:54.1061405+09:00,35.508024,36.008024,30,30,-0.037285,0.008340,0.000000,0.000000,0.000000,0.000164,0
20260821_150718_098,1,Unspecified,23,2026-08-21T15:07:54.1061405+09:00,2026-08-21T15:07:54.6061405+09:00,36.008024,36.508024,30,30,-0.037301,0.008332,0.000000,0.000000,0.000000,0.000128,0
20260821_150718_098,1,Unspecified,24,2026-08-21T15:07:54.6061405+09:00,2026-08-21T15:07:55.1061405+09:00,36.508024,37.008024,30,30,-0.037304,0.008269,0.000000,0.000000,0.000000,0.000085,0
20260821_150718_098,1,Unspecified,25,2026-08-21T15:07:55.1061405+09:00,2026-08-21T15:07:55.6061405+09:00,37.008024,37.508024,30,30,-0.037325,0.008268,0.000000,0.000000,0.000000,0.000138,0
20260821_150718_098,1,Unspecified,26,2026-08-21T15:07:55.6061405+09:00,2026-08-21T15:07:56.1061405+09:00,37.508024,38.008024,30,30,-0.037563,0.008039,0.000000,0.000000,0.000000,0.000057,0
20260821_150718_098,1,Unspecified,27,2026-08-21T15:07:56.1061405+09:00,2026-08-21T15:07:56.6061405+09:00,38.008024,38.508024,30,30,-0.037542,0.008051,0.000000,0.000000,0.000000,0.000073,0
20260821_150718_098,1,Unspecified,28,2026-08-21T15:07:56.6061405+09:00,2026-08-21T15:07:57.1061405+09:00,38.508024,39.008024,30,30,-0.037857,0.007775,0.000000,0.000000,0.000000,0.000128,0
20260821_150718_098,1,Unspecified,29,2026-08-21T15:07:57.1061405+09:00,2026-08-21T15:07:57.6061405+09:00,39.008024,39.508024,30,30,-0.037773,0.007811,0.000000,0.000000,0.000000,0.000086,0
20260821_150718_098,1,Unspecified,30,2026-08-21T15:07:57.6061405+09:00,2026-08-21T15:07:58.1061405+09:00,39.508024,40.008024,30,30,-0.037785,0.007747,0.000000,0.000000,0.000000,0.000068,0
20260821_150718_098,1,Unspecified,31,2026-08-21T15:07:58.1061405+09:00,2026-08-21T15:07:58.6061405+09:00,40.008024,40.508024,30,30,-0.037735,0.007793,0.000000,0.000000,0.000000,0.000048,0
20260821_150718_098,1,Unspecified,32,2026-08-21T15:07:58.6061405+09:00,2026-08-21T15:07:59.1061405+09:00,40.508024,41.008024,30,30,-0.037806,0.007775,0.000000,0.000000,0.000000,0.000056,0
20260821_150718_098,1,Unspecified,33,2026-08-21T15:07:59.1061405+09:00,2026-08-21T15:07:59.6061405+09:00,41.008024,41.508024,30,30,-0.037865,0.007733,0.000000,0.000000,0.000000,0.000037,0
20260821_150718_098,1,Unspecified,34,2026-08-21T15:07:59.6061405+09:00,2026-08-21T15:08:00.1061405+09:00,41.508024,42.008024,30,30,-0.037692,0.007893,0.000000,0.000000,0.000000,0.000119,0
20260821_150718_098,1,Unspecified,35,2026-08-21T15:08:00.1061405+09:00,2026-08-21T15:08:00.6061405+09:00,42.008024,42.508024,30,30,-0.037717,0.007825,0.000000,0.000000,0.000000,0.000119,0
