SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260804_181426_120,1,Unspecified,2026-08-04T18:15:12.2316178+09:00,46.111240,SessionCreated,
20260804_181426_120,1,Unspecified,2026-08-04T18:15:12.2326178+09:00,46.112341,RecordingStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:15:46.3196178+09:00,80.199116,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:15:49.3196178+09:00,83.198751,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:16:49.3296178+09:00,143.208730,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:16:52.3406178+09:00,146.219523,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:17:52.3406178+09:00,206.219656,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:17:55.3496178+09:00,209.229346,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:18:55.3606178+09:00,269.240130,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:18:58.3706178+09:00,272.250480,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:19:58.3816178+09:00,332.261272,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:20:01.3926178+09:00,335.271726,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:21:01.4026178+09:00,395.282494,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:21:04.4126178+09:00,398.292399,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:22:04.4236178+09:00,458.303450,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:22:07.4346178+09:00,461.313734,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:23:07.4456178+09:00,521.324661,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:23:10.4556178+09:00,524.335030,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:24:10.4546178+09:00,584.334318,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:24:13.4656178+09:00,587.344938,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:25:13.4656178+09:00,647.345185,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:25:16.4666178+09:00,650.346426,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:26:16.4746178+09:00,710.354407,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:26:19.4746178+09:00,713.354120,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:27:19.4866178+09:00,773.365855,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:27:22.4966178+09:00,776.375527,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:28:22.5066178+09:00,836.385657,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:28:25.5056178+09:00,839.385336,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:29:25.5166178+09:00,899.395703,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:29:28.5266178+09:00,902.406353,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:30:28.5376178+09:00,962.416861,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:30:31.5376178+09:00,965.416693,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:31:31.5476178+09:00,1025.426791,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:31:34.5586178+09:00,1028.437806,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:32:34.5686178+09:00,1088.447888,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:32:37.5686178+09:00,1091.447551,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:33:37.5786178+09:00,1151.458035,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:33:40.5896178+09:00,1154.468632,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:34:40.5996178+09:00,1214.479281,DisturbanceStart,
20260804_181426_120,1,Unspecified,2026-08-04T18:34:43.6106178+09:00,1217.489747,DisturbanceEnd,
20260804_181426_120,1,Unspecified,2026-08-04T18:35:20.4386178+09:00,1254.318057,RecordingStop,
