SessionId,RecordingId,Condition,EventType,EventId,StartAbsTime,EndAbsTime,StartElapsedSec,EndElapsedSec,DurationMs,StartSampleIndex,EndSampleIndex,MaxClosure,MeanClosure,IsAccepted,TrackingInterrupted,EndReason
20260821_135807_715,1,Unspecified,Blink,1,2026-08-21T13:58:18.2409938+09:00,2026-08-21T13:58:18.3099938+09:00,10.524764,10.594173,69.408,108,112,0.722905,0.414134,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,2,2026-08-21T13:58:22.7959938+09:00,2026-08-21T13:58:22.8229938+09:00,15.079502,15.107210,27.708,381,383,0.735490,0.521568,0,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,3,2026-08-21T13:58:24.7959938+09:00,2026-08-21T13:58:24.9339938+09:00,17.079683,17.218087,138.404,501,509,0.998134,0.834823,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,4,2026-08-21T13:58:24.9899938+09:00,2026-08-21T13:58:25.1009938+09:00,17.273633,17.384642,111.009,513,519,0.999554,0.762214,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,5,2026-08-21T13:58:25.1989938+09:00,2026-08-21T13:58:25.3089938+09:00,17.482874,17.592839,109.965,525,532,0.999646,0.867078,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,6,2026-08-21T13:58:25.5579938+09:00,2026-08-21T13:58:25.6689938+09:00,17.842490,17.953422,110.931,547,553,0.974332,0.762877,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,7,2026-08-21T13:58:26.9609938+09:00,2026-08-21T13:58:27.0169938+09:00,19.244974,19.300587,55.613,631,634,0.688068,0.463591,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,8,2026-08-21T13:58:27.3779938+09:00,2026-08-21T13:58:27.4329938+09:00,19.661951,19.717472,55.522,656,659,0.601307,0.453570,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,9,2026-08-21T13:58:31.3499938+09:00,2026-08-21T13:58:31.4329938+09:00,23.633794,23.717131,83.337,894,899,0.891024,0.616978,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,10,2026-08-21T13:58:34.8919938+09:00,2026-08-21T13:58:34.9609938+09:00,27.175523,27.244997,69.474,1107,1111,0.802430,0.647470,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,11,2026-08-21T13:58:38.7239938+09:00,2026-08-21T13:58:38.7929938+09:00,31.007946,31.077464,69.519,1337,1341,0.574133,0.471086,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,12,2026-08-21T13:58:41.0569938+09:00,2026-08-21T13:58:41.2519938+09:00,33.341154,33.535532,194.377,1477,1488,0.865802,0.759173,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,13,2026-08-21T13:58:43.5839938+09:00,2026-08-21T13:58:43.6679938+09:00,35.868477,35.951905,83.428,1628,1633,0.580872,0.471486,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,14,2026-08-21T13:58:44.8339938+09:00,2026-08-21T13:58:44.8619938+09:00,37.118316,37.146139,27.823,1703,1705,0.643346,0.450522,0,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,15,2026-08-21T13:58:49.5559938+09:00,2026-08-21T13:58:49.6389938+09:00,41.839844,41.923124,83.280,1987,1992,0.990218,0.801476,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,16,2026-08-21T13:58:51.5559938+09:00,2026-08-21T13:58:51.6109938+09:00,43.839839,43.895440,55.601,2107,2110,0.589653,0.481925,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,17,2026-08-21T13:58:53.2779938+09:00,2026-08-21T13:58:53.3749938+09:00,45.561688,45.658804,97.116,2210,2216,0.537619,0.443718,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,18,2026-08-21T13:58:53.4439938+09:00,2026-08-21T13:58:53.5279938+09:00,45.728247,45.811589,83.342,2220,2225,0.999569,0.749010,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,19,2026-08-21T13:58:53.6659938+09:00,2026-08-21T13:58:53.7219938+09:00,45.950412,46.005939,55.527,2233,2237,0.990061,0.805599,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,20,2026-08-21T13:58:54.6799938+09:00,2026-08-21T13:58:54.7359938+09:00,46.964333,47.019901,55.569,2294,2297,0.506357,0.407550,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,21,2026-08-21T13:58:55.3189938+09:00,2026-08-21T13:58:55.3749938+09:00,47.603090,47.658544,55.454,2332,2336,0.992054,0.541871,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,22,2026-08-21T13:58:55.4019938+09:00,2026-08-21T13:58:55.5829938+09:00,47.686259,47.866848,180.589,2337,2348,0.999859,0.763893,1,0,EyesOpened
20260821_135807_715,1,Unspecified,Blink,23,2026-08-21T13:58:55.7359938+09:00,2026-08-21T13:58:55.8189938+09:00,48.019600,48.102947,83.347,2357,2362,0.990779,0.745982,1,0,EyesOpened
