SessionId,RecordingId,Condition,AbsTime,ElapsedSec,EventType,Details
20260821_135807_715,1,Unspecified,2026-08-21T13:58:16.4369938+09:00,8.721078,SessionCreated,
20260821_135807_715,1,Unspecified,2026-08-21T13:58:16.4379938+09:00,8.722240,RecordingStart,
20260821_135807_715,1,Unspecified,2026-08-21T13:59:13.0799938+09:00,65.363609,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T13:59:16.0919938+09:00,68.376490,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:00:16.0979938+09:00,128.381668,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:00:19.1109938+09:00,131.394577,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:01:19.1139938+09:00,191.397992,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:01:22.1139938+09:00,194.397656,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:02:22.1179938+09:00,254.402046,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:02:25.1309938+09:00,257.414800,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:03:25.1349938+09:00,317.419413,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:03:28.1479938+09:00,320.432153,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:04:28.1519938+09:00,380.436132,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:04:31.1649938+09:00,383.449049,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:05:31.1689938+09:00,443.453282,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:05:34.1809938+09:00,446.464979,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:06:34.1869938+09:00,506.471009,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:06:37.1999938+09:00,509.483919,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:07:37.2039938+09:00,569.488156,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:07:40.2169938+09:00,572.500975,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:08:40.2209938+09:00,632.505271,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:08:43.2339938+09:00,635.518441,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:09:43.2389938+09:00,695.522663,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:09:46.2519938+09:00,698.535638,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:10:46.2539938+09:00,758.538410,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:10:49.2669938+09:00,761.551405,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:11:49.2729938+09:00,821.557085,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:11:52.2849938+09:00,824.569376,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:12:52.2899938+09:00,884.574311,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:12:55.3029938+09:00,887.587250,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:13:55.3069938+09:00,947.591246,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:13:58.3209938+09:00,950.604631,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:14:58.3239938+09:00,1010.608476,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:15:01.3379938+09:00,1013.621608,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:16:01.3419938+09:00,1073.625852,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:16:04.3549938+09:00,1076.638962,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:17:04.3589938+09:00,1136.643355,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:17:07.3719938+09:00,1139.656339,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:18:07.3759938+09:00,1199.659967,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:18:10.3759938+09:00,1202.659669,DisturbanceEnd,
20260821_135807_715,1,Unspecified,2026-08-21T14:19:10.3649938+09:00,1262.648721,DisturbanceStart,
20260821_135807_715,1,Unspecified,2026-08-21T14:19:11.8529938+09:00,1264.136715,RecordingStop,
